dataset,groundtruth_f1_score,model,f1_score
93,0.352941176,501,0.5245470433151482
93,0.461538462,502,0.6250023510048385
93,0.526315789,336,0.6246111035996089
93,0.666666667,447,0.6607972967936953
93,0.909090909,429,0.7499745704954737
93,0.666666667,449,0.6398986358193862
93,0.461538462,471,0.5438198340815931
93,0.461538462,473,0.5289564487850145
93,0.6,311,0.6846991130999431
93,0.6,313,0.6710097556579036
93,0.714285714,393,0.6332181029665069
93,0.666666667,475,0.62695746419309
93,0.625,343,0.7320526503616659
93,0.909090909,366,0.669564517381539
93,0.588235294,370,0.6364442389171736
93,0.909090909,397,0.7384188103286865
93,0.909090909,398,0.7654488541526494
93,0.769230769,416,0.6686694227578498
93,0.769230769,418,0.6515799236837458
93,0.909090909,444,0.762583628684588
93,0.769230769,448,0.7438115091106888
93,0.769230769,450,0.7242139225879372
93,0.769230769,452,0.7526338328360691
93,0.769230769,454,0.7338154225386392
93,0.714285714,455,0.8042787815109642
93,0.769230769,456,0.793166928163763
93,0.714285714,457,0.7843813836983298
93,0.769230769,458,0.7721000923702975
93,0.666666667,478,0.6943321387530718
93,0.545454545,484,0.7615222315832935
93,0.545454545,486,0.7412914392777497
93,0.666666667,451,0.7003509736832046
93,0.428571429,483,0.7606692020330306
93,0.428571429,503,0.6374325337435673
93,0.428571429,505,0.6201951868699176
93,0.666666667,346,0.7481707608376327
93,0.909090909,395,0.7563722567473408
93,0.769230769,426,0.6991786446449879
93,0.909090909,430,0.7666101067517485
93,0.461538462,504,0.726672647493248
93,0.461538462,506,0.7066094207251933
93,0.555555556,368,0.6497630022891094
93,0.666666667,507,0.7033009217365251
93,0.666666667,509,0.6842413275920035
93,0.666666667,508,0.7562176510491861
93,0.666666667,510,0.7344444279882618
93,0.461538462,511,0.7643320225924201
93,0.461538462,513,0.7438637627560208
93,0.666666667,344,0.7689414652587613
93,0.588235294,372,0.7360451981821976
93,1.0,334,0.6700472157831616
93,0.769230769,390,0.702683653514994
93,0.909090909,364,0.6831547981164454
93,0.909090909,396,0.7848181899972209
93,0.909090909,443,0.6962455034877697
93,0.5,474,0.6478022571812344
93,0.666666667,476,0.7138111702540839
93,0.5,512,0.7613018383965443
93,0.5,514,0.7411032137500978
93,0.5,472,0.6640873581454784
93,1.0,331,0.515673557957532
93,1.0,333,0.5065767597179894
93,0.769230769,388,0.7244294931106456
93,1.0,332,0.6811617730109525
93,0.769230769,394,0.7198585727676688
93,0.666666667,312,0.749320545993315
93,0.666666667,314,0.735205399083258
93,0.769230769,424,0.7180421779218633
93,1.0,317,0.8984023725741712
93,1.0,318,0.8495544313319365
93,1.0,315,0.9233765492635595
93,1.0,316,0.8748334209268164
146,0.3,585,0.16012370812731105
146,0.588235294,367,0.5032272248205507
146,0.5,369,0.4921877753265337
146,0.303030303,415,0.5423371039224999
146,0.909090909,371,0.6693160090069028
146,0.909090909,399,0.5844770210216523
146,0.8,401,0.5674405936513074
146,0.380952381,389,0.5740358852473628
146,0.307692308,477,0.6110637556509182
146,0.8,373,0.6500728711895252
146,0.615384615,453,0.6824766057713998
146,0.8,485,0.741454553812148
146,0.315789474,589,0.1743329921944634
146,0.428571429,308,0.41900727455939846
146,0.384615385,310,0.4121139407116236
146,0.666666667,423,0.6259247174991875
146,0.571428571,425,0.61036151481837
146,0.909090909,345,0.7127108064435392
146,0.555555556,341,0.4840174178055328
146,0.5,555,0.4027447731077093
146,0.615384615,556,0.44357116958990045
146,0.375,557,0.3879907953043934
146,0.5,558,0.43062865152173335
146,0.666666667,564,0.42876545347335293
146,0.545454545,566,0.4182049222903843
146,0.8,568,0.4480672662580257
146,0.666666667,570,0.4366944170697648
146,0.5,338,0.609309001839514
146,0.8,374,0.7162217407454319
146,0.476190476,391,0.6475476801721898
146,0.625,392,0.7363794171853383
146,0.909090909,427,0.769370254613982
146,0.909090909,428,0.7890293203893074
146,0.444444444,445,0.670229110546955
146,0.615384615,446,0.7384581327674341
146,0.571428571,481,0.5824903552072522
146,0.615384615,482,0.6238102119410742
146,0.555555556,499,0.542116733866105
146,0.666666667,500,0.6398721139829477
146,0.571428571,535,0.39621889783029707
146,0.615384615,536,0.42074042688023183
146,0.631578947,339,0.49523458556213384
146,0.75,340,0.6239862786335556
146,0.666666667,342,0.6109943487282875
146,0.476190476,360,0.5625480303477174
146,0.421052632,362,0.5517861072580467
146,0.476190476,387,0.5940604260513369
146,0.909090909,400,0.6591723301549665
146,0.8,402,0.6416106635575434
146,0.344827586,419,0.4687958797956462
146,0.666666667,420,0.5869788202541004
146,0.571428571,422,0.5723387968517964
146,0.666666667,479,0.5998370824334416
146,0.714285714,480,0.6407517970937113
146,0.444444444,501,0.5245470433151482
146,0.571428571,502,0.6250023510048385
146,0.8,539,0.3824075691830374
146,0.8,540,0.372702043692101
146,0.666666667,541,0.3739077713572881
146,0.666666667,542,0.3641438168834955
146,0.5,559,0.3004637546720301
146,0.615384615,560,0.3455296466367102
146,0.375,561,0.29108940175245906
146,0.5,562,0.3370739775887264
146,0.333333333,641,0.18037818231704755
146,0.347826087,527,0.2755036297825293
146,0.571428571,336,0.6246111035996089
146,0.352941176,645,0.19176920222962615
146,0.555555556,447,0.6607972967936953
146,0.8,429,0.7499745704954737
146,0.363636364,531,0.29224370738562044
146,0.444444444,449,0.6398986358193862
146,0.37037037,471,0.5438198340815931
146,0.6,311,0.6846991130999431
146,0.526315789,313,0.6710097556579036
146,0.380952381,393,0.6332181029665069
146,0.384615385,475,0.62695746419309
146,1.0,343,0.7320526503616659
146,0.4,583,0.16797607756176797
146,0.4,613,0.2491102031082487
146,0.4,617,0.2543480327992522
146,0.470588235,366,0.669564517381539
146,0.571428571,370,0.6364442389171736
146,0.533333333,397,0.7384188103286865
146,0.615384615,398,0.7654488541526494
146,0.625,416,0.6686694227578498
146,0.5,418,0.6515799236837458
146,0.714285714,444,0.762583628684588
146,0.714285714,448,0.7438115091106888
146,0.615384615,450,0.7242139225879372
146,0.769230769,452,0.7526338328360691
146,0.666666667,454,0.7338154225386392
146,0.909090909,455,0.8042787815109642
146,0.909090909,456,0.793166928163763
146,0.8,457,0.7843813836983298
146,0.8,458,0.7721000923702975
146,0.533333333,478,0.6943321387530718
146,0.909090909,484,0.7615222315832935
146,0.8,486,0.7412914392777497
146,0.615384615,528,0.369501925094345
146,0.5,530,0.3621585428243796
146,0.615384615,532,0.3740023503144334
146,0.5,534,0.3672547731140723
146,0.461538462,537,0.3901644098328822
146,0.5,538,0.4138196307455931
146,0.615384615,563,0.39671894520941675
146,0.5,565,0.38450914314940404
146,0.8,567,0.4540424645117144
146,0.666666667,569,0.44335913334928045
146,0.714285714,451,0.7003509736832046
146,0.909090909,483,0.7606692020330306
146,0.555555556,503,0.6374325337435673
146,0.444444444,505,0.6201951868699176
146,0.421052632,587,0.18016296066524656
146,0.909090909,346,0.7481707608376327
146,0.625,395,0.7563722567473408
146,0.428571429,669,0.25252731935989287
146,0.428571429,673,0.25492690579171573
146,0.615384615,426,0.6991786446449879
146,0.8,430,0.7666101067517485
146,0.666666667,504,0.726672647493248
146,0.571428571,506,0.7066094207251933
146,0.666666667,368,0.6497630022891094
146,0.714285714,507,0.7033009217365251
146,0.615384615,509,0.6842413275920035
146,0.444444444,639,0.1881871882308208
146,0.769230769,508,0.7562176510491861
146,0.666666667,510,0.7344444279882618
146,0.909090909,511,0.7643320225924201
146,0.8,513,0.7438637627560208
146,0.461538462,649,0.2539749937203738
146,1.0,344,0.7689414652587613
146,0.909090909,372,0.7360451981821976
146,0.470588235,643,0.19721325338993984
146,0.476190476,334,0.6700472157831616
146,0.533333333,390,0.702683653514994
146,0.526315789,364,0.6831547981164454
146,0.714285714,396,0.7848181899972209
146,0.555555556,443,0.6962455034877697
146,0.533333333,474,0.6478022571812344
146,0.625,476,0.7138111702540839
146,0.909090909,512,0.7613018383965443
146,0.8,514,0.7411032137500978
146,0.625,472,0.6640873581454784
146,0.625,388,0.7244294931106456
146,0.5,586,0.24923344719752208
146,0.5,590,0.25429952620098656
146,0.5,593,0.25421872677821716
146,0.5,677,0.27068813486085885
146,0.52173913,332,0.6811617730109525
146,0.615384615,584,0.2533023108177891
146,0.533333333,394,0.7198585727676688
146,0.533333333,611,0.2603815108207018
146,0.533333333,615,0.2633659695984091
146,0.705882353,312,0.749320545993315
146,0.625,314,0.735205399083258
146,0.545454545,594,0.2794812501436802
146,0.545454545,614,0.28999049052567977
146,0.545454545,618,0.29309019392801144
146,0.545454545,621,0.27301110656729166
146,0.545454545,642,0.2558957793576091
146,0.545454545,646,0.25852974255012773
146,0.545454545,650,0.2749748169290164
146,0.714285714,424,0.7180421779218633
146,0.909090909,317,0.8984023725741712
146,0.909090909,318,0.8495544313319365
146,0.615384615,591,0.2598995152097253
146,0.571428571,647,0.2605448977953676
146,0.615384615,588,0.2581726061965022
146,0.571428571,667,0.2640663317440494
146,0.571428571,671,0.26411223096192443
146,0.666666667,640,0.2611579167733946
146,0.666666667,644,0.263167064272353
146,0.6,622,0.2982000441466737
146,0.6,670,0.28814354068825526
146,0.6,674,0.2887871755319005
146,0.6,678,0.29281733958827305
146,0.615384615,675,0.2804761315226913
146,0.666666667,592,0.28555487195716045
146,0.666666667,648,0.2816152881201749
146,1.0,315,0.9233765492635595
146,1.0,316,0.8748334209268164
146,0.666666667,619,0.28204089180687814
146,0.666666667,597,0.3202039856943458
146,0.666666667,598,0.3108311141004306
146,0.666666667,612,0.30008397798977854
146,0.666666667,616,0.3025433930745656
146,0.666666667,625,0.32205350029979485
146,0.666666667,626,0.3116899906021274
146,0.666666667,653,0.316117045681222
146,0.666666667,654,0.30623295643476023
146,0.666666667,681,0.3161405918323041
146,0.666666667,682,0.3062441611472494
146,0.727272727,620,0.3072758441328528
146,0.727272727,668,0.29805750093715677
146,0.727272727,672,0.29806084746325723
146,0.727272727,676,0.3021474199914692
146,0.8,596,0.3200568662063986
146,0.8,624,0.3213880345881248
146,0.8,652,0.31547001130563446
146,0.8,680,0.31594220513324683
146,0.8,595,0.32947923306370863
146,0.8,623,0.3313181541739857
146,0.8,651,0.32538169955541296
146,0.8,679,0.32539825426763674
161,0.454545455,585,0.16012370812731105
161,0.3,363,0.5657669058846202
161,0.705882353,367,0.5032272248205507
161,0.705882353,369,0.4921877753265337
161,0.363636364,415,0.5423371039224999
161,0.304347826,335,0.4024680538675594
161,0.304347826,337,0.3888833104145408
161,0.923076923,371,0.6693160090069028
161,0.923076923,399,0.5844770210216523
161,0.923076923,401,0.5674405936513074
161,0.545454545,389,0.5740358852473628
161,0.545454545,477,0.6110637556509182
161,0.307692308,365,0.5532312943592961
161,0.923076923,373,0.6500728711895252
161,0.363636364,417,0.5236496411165212
161,0.8,453,0.6824766057713998
161,0.923076923,485,0.741454553812148
161,0.5,589,0.1743329921944634
161,0.482758621,308,0.41900727455939846
161,0.5,310,0.4121139407116236
161,0.8,423,0.6259247174991875
161,0.8,425,0.61036151481837
161,1.0,345,0.7127108064435392
161,0.777777778,341,0.4840174178055328
161,0.625,555,0.4027447731077093
161,0.833333333,556,0.44357116958990045
161,0.625,557,0.3879907953043934
161,0.833333333,558,0.43062865152173335
161,0.833333333,564,0.42876545347335293
161,0.833333333,566,0.4182049222903843
161,0.833333333,568,0.4480672662580257
161,0.833333333,570,0.4366944170697648
161,0.636363636,338,0.609309001839514
161,0.923076923,374,0.7162217407454319
161,0.571428571,391,0.6475476801721898
161,0.8,392,0.7363794171853383
161,0.923076923,427,0.769370254613982
161,0.923076923,428,0.7890293203893074
161,0.705882353,445,0.670229110546955
161,0.923076923,446,0.7384581327674341
161,0.8,481,0.5824903552072522
161,0.923076923,482,0.6238102119410742
161,0.705882353,499,0.542116733866105
161,0.923076923,500,0.6398721139829477
161,0.714285714,535,0.39621889783029707
161,0.833333333,536,0.42074042688023183
161,0.777777778,339,0.49523458556213384
161,0.875,340,0.6239862786335556
161,0.875,342,0.6109943487282875
161,0.666666667,360,0.5625480303477174
161,0.666666667,362,0.5517861072580467
161,0.545454545,387,0.5940604260513369
161,0.923076923,400,0.6591723301549665
161,0.923076923,402,0.6416106635575434
161,0.413793103,419,0.4687958797956462
161,0.705882353,420,0.5869788202541004
161,0.444444444,421,0.45624718620171134
161,0.75,422,0.5723387968517964
161,0.8,479,0.5998370824334416
161,0.923076923,480,0.6407517970937113
161,0.705882353,501,0.5245470433151482
161,0.923076923,502,0.6250023510048385
161,0.833333333,539,0.3824075691830374
161,0.833333333,540,0.372702043692101
161,0.833333333,541,0.3739077713572881
161,0.833333333,542,0.3641438168834955
161,0.625,559,0.3004637546720301
161,0.833333333,560,0.3455296466367102
161,0.625,561,0.29108940175245906
161,0.833333333,562,0.3370739775887264
161,0.526315789,641,0.18037818231704755
161,0.434782609,527,0.2755036297825293
161,0.454545455,529,0.2668680832854955
161,0.636363636,336,0.6246111035996089
161,0.555555556,645,0.19176920222962615
161,0.705882353,447,0.6607972967936953
161,0.923076923,429,0.7499745704954737
161,0.434782609,531,0.29224370738562044
161,0.705882353,449,0.6398986358193862
161,0.428571429,471,0.5438198340815931
161,0.444444444,473,0.5289564487850145
161,0.777777778,311,0.6846991130999431
161,0.777777778,313,0.6710097556579036
161,0.571428571,393,0.6332181029665069
161,0.52173913,475,0.62695746419309
161,1.0,343,0.7320526503616659
161,0.454545455,583,0.16797607756176797
161,0.666666667,613,0.2491102031082487
161,0.666666667,617,0.2543480327992522
161,0.666666667,366,0.669564517381539
161,0.8,370,0.6364442389171736
161,0.705882353,397,0.7384188103286865
161,0.8,398,0.7654488541526494
161,0.631578947,416,0.6686694227578498
161,0.666666667,418,0.6515799236837458
161,0.923076923,444,0.762583628684588
161,0.923076923,448,0.7438115091106888
161,0.923076923,450,0.7242139225879372
161,0.923076923,452,0.7526338328360691
161,0.923076923,454,0.7338154225386392
161,0.923076923,455,0.8042787815109642
161,0.923076923,456,0.793166928163763
161,0.923076923,457,0.7843813836983298
161,0.923076923,458,0.7721000923702975
161,0.857142857,478,0.6943321387530718
161,0.923076923,484,0.7615222315832935
161,0.923076923,486,0.7412914392777497
161,0.769230769,528,0.369501925094345
161,0.769230769,530,0.3621585428243796
161,0.769230769,532,0.3740023503144334
161,0.769230769,534,0.3672547731140723
161,0.714285714,537,0.3901644098328822
161,0.833333333,538,0.4138196307455931
161,0.714285714,563,0.39671894520941675
161,0.714285714,565,0.38450914314940404
161,0.833333333,567,0.4540424645117144
161,0.833333333,569,0.44335913334928045
161,0.476190476,533,0.28559374827454664
161,0.8,451,0.7003509736832046
161,0.923076923,483,0.7606692020330306
161,0.705882353,503,0.6374325337435673
161,0.705882353,505,0.6201951868699176
161,0.526315789,587,0.18016296066524656
161,1.0,346,0.7481707608376327
161,0.705882353,395,0.7563722567473408
161,0.666666667,669,0.25252731935989287
161,0.666666667,673,0.25492690579171573
161,0.923076923,426,0.6991786446449879
161,0.923076923,430,0.7666101067517485
161,0.923076923,504,0.726672647493248
161,0.923076923,506,0.7066094207251933
161,0.8,368,0.6497630022891094
161,0.8,507,0.7033009217365251
161,0.8,509,0.6842413275920035
161,0.555555556,639,0.1881871882308208
161,0.923076923,508,0.7562176510491861
161,0.923076923,510,0.7344444279882618
161,0.923076923,511,0.7643320225924201
161,0.923076923,513,0.7438637627560208
161,0.714285714,649,0.2539749937203738
161,1.0,344,0.7689414652587613
161,0.923076923,372,0.7360451981821976
161,0.555555556,643,0.19721325338993984
161,0.583333333,334,0.6700472157831616
161,0.8,390,0.702683653514994
161,0.666666667,364,0.6831547981164454
161,0.8,396,0.7848181899972209
161,0.705882353,443,0.6962455034877697
161,0.857142857,474,0.6478022571812344
161,0.857142857,476,0.7138111702540839
161,0.923076923,512,0.7613018383965443
161,0.923076923,514,0.7411032137500978
161,0.857142857,472,0.6640873581454784
161,0.8,388,0.7244294931106456
161,0.769230769,586,0.24923344719752208
161,0.769230769,590,0.25429952620098656
161,0.769230769,593,0.25421872677821716
161,0.714285714,677,0.27068813486085885
161,0.583333333,332,0.6811617730109525
161,0.769230769,584,0.2533023108177891
161,0.8,394,0.7198585727676688
161,0.666666667,611,0.2603815108207018
161,0.666666667,615,0.2633659695984091
161,0.875,312,0.749320545993315
161,0.875,314,0.735205399083258
161,0.833333333,594,0.2794812501436802
161,0.833333333,614,0.28999049052567977
161,0.833333333,618,0.29309019392801144
161,0.769230769,621,0.27301110656729166
161,0.769230769,642,0.2558957793576091
161,0.769230769,646,0.25852974255012773
161,0.833333333,650,0.2749748169290164
161,0.923076923,424,0.7180421779218633
161,1.0,317,0.8984023725741712
161,1.0,318,0.8495544313319365
161,0.769230769,591,0.2598995152097253
161,0.714285714,647,0.2605448977953676
161,0.769230769,588,0.2581726061965022
161,0.666666667,667,0.2640663317440494
161,0.666666667,671,0.26411223096192443
161,0.769230769,640,0.2611579167733946
161,0.769230769,644,0.263167064272353
161,0.833333333,622,0.2982000441466737
161,0.833333333,670,0.28814354068825526
161,0.833333333,674,0.2887871755319005
161,0.833333333,678,0.29281733958827305
161,0.714285714,675,0.2804761315226913
161,0.833333333,592,0.28555487195716045
161,0.833333333,648,0.2816152881201749
161,1.0,315,0.9233765492635595
161,1.0,316,0.8748334209268164
161,0.769230769,619,0.28204089180687814
161,0.833333333,597,0.3202039856943458
161,0.833333333,598,0.3108311141004306
161,0.833333333,612,0.30008397798977854
161,0.833333333,616,0.3025433930745656
161,0.833333333,625,0.32205350029979485
161,0.833333333,626,0.3116899906021274
161,0.833333333,653,0.316117045681222
161,0.833333333,654,0.30623295643476023
161,0.833333333,681,0.3161405918323041
161,0.833333333,682,0.3062441611472494
161,0.833333333,620,0.3072758441328528
161,0.833333333,668,0.29805750093715677
161,0.833333333,672,0.29806084746325723
161,0.833333333,676,0.3021474199914692
161,0.833333333,596,0.3200568662063986
161,0.833333333,624,0.3213880345881248
161,0.833333333,652,0.31547001130563446
161,0.833333333,680,0.31594220513324683
161,0.833333333,595,0.32947923306370863
161,0.833333333,623,0.3313181541739857
161,0.833333333,651,0.32538169955541296
161,0.833333333,679,0.32539825426763674
79,0.555555556,463,0.3552623632834321
79,0.555555556,465,0.34961478529831064
79,1.0,363,0.5657669058846202
79,0.303030303,367,0.5032272248205507
79,0.303030303,369,0.4921877753265337
79,0.666666667,415,0.5423371039224999
79,0.4,323,0.4096906011244495
79,0.333333333,371,0.6693160090069028
79,0.4,399,0.5844770210216523
79,0.416666667,401,0.5674405936513074
79,1.0,411,0.5380701490616485
79,0.555555556,327,0.49227448685260333
79,0.588235294,389,0.5740358852473628
79,0.4,325,0.40539353710831294
79,1.0,477,0.6110637556509182
79,1.0,365,0.5532312943592961
79,0.333333333,373,0.6500728711895252
79,0.555555556,351,0.5064876363739266
79,0.555555556,353,0.49727221015714973
79,0.666666667,417,0.5236496411165212
79,0.5,431,0.4017356706397427
79,0.5,433,0.39442655250138753
79,0.714285714,453,0.6824766057713998
79,0.714285714,485,0.741454553812148
79,1.0,379,0.4703227797869752
79,0.37037037,308,0.41900727455939846
79,0.37037037,310,0.4121139407116236
79,0.555555556,329,0.4860960618066142
79,0.714285714,423,0.6259247174991875
79,0.714285714,425,0.61036151481837
79,1.0,413,0.5297066691283002
79,0.588235294,345,0.7127108064435392
79,0.333333333,291,0.44680778771736607
79,0.333333333,292,0.27322456861810634
79,0.333333333,293,0.43908129499239407
79,0.333333333,294,0.2731229351825646
79,0.333333333,295,0.437270691337183
79,0.333333333,296,0.272916170770318
79,0.333333333,297,0.437583881005401
79,0.333333333,298,0.27291620675079137
79,0.333333333,299,0.41494626691599273
79,0.333333333,300,0.24364090440805147
79,0.333333333,301,0.40513867736331
79,0.333333333,302,0.23634981397703733
79,0.476190476,320,0.42876870759545743
79,0.476190476,322,0.4263202472470541
79,0.555555556,324,0.5092088182452991
79,0.555555556,326,0.5027259469766358
79,0.625,328,0.5281861446191699
79,0.625,330,0.5212669661125827
79,1.0,347,0.516920735413061
79,1.0,348,0.5303228932492352
79,1.0,349,0.5083637961450986
79,1.0,350,0.5208086117894555
79,0.666666667,352,0.5313687576113535
79,0.666666667,354,0.5241201268189876
79,0.555555556,355,0.5305624299449574
79,0.666666667,356,0.5400485951684239
79,0.555555556,357,0.5242734038188999
79,0.666666667,358,0.5348255167742757
79,0.625,375,0.5155977354807292
79,0.666666667,376,0.5224360617838197
79,0.625,377,0.508393280306966
79,0.666666667,378,0.514261612501009
79,1.0,380,0.4619147370701602
79,1.0,381,0.4624768269458297
79,1.0,382,0.45346033245777945
79,0.588235294,383,0.4323611940138964
79,0.666666667,384,0.4944856385550341
79,0.588235294,385,0.42190460960417064
79,0.666666667,386,0.48382905882631067
79,0.454545455,403,0.40011796555680423
79,0.625,404,0.47273184079725467
79,0.454545455,405,0.39592217976400534
79,0.625,406,0.46788858498686314
79,0.666666667,407,0.48483850299308917
79,0.714285714,408,0.5000742503984907
79,0.666666667,409,0.4772317749174074
79,0.714285714,410,0.4922753730257455
79,1.0,412,0.5323095976385022
79,1.0,414,0.5231138295789568
79,0.714285714,432,0.4714225242971909
79,0.714285714,434,0.4651060152169255
79,0.526315789,435,0.4563464789938606
79,0.714285714,436,0.500081437676475
79,0.526315789,437,0.4498759699864402
79,0.714285714,438,0.4937385253879696
79,0.666666667,439,0.4189972867538382
79,0.714285714,440,0.421693123107101
79,0.666666667,441,0.41616674580406754
79,0.714285714,442,0.41787253408694314
79,1.0,459,0.46795532749191865
79,1.0,460,0.4562763757291156
79,1.0,461,0.4607475790405524
79,1.0,462,0.4486347995411413
79,0.714285714,464,0.4454710587504234
79,0.714285714,466,0.4406860388529843
79,0.555555556,467,0.389321461094241
79,0.714285714,468,0.45884649454987836
79,0.555555556,469,0.3838329239209468
79,0.714285714,470,0.4532407303251299
79,0.714285714,487,0.4819628185052787
79,0.714285714,488,0.48878529200286386
79,0.714285714,489,0.47675257100928337
79,0.714285714,490,0.4816788100975503
79,1.0,491,0.5152081194886857
79,1.0,492,0.507427429024706
79,1.0,493,0.5082897628705368
79,1.0,494,0.4988014567595406
79,0.555555556,495,0.43944016687464343
79,0.769230769,496,0.48459706684323367
