dataset,balanced_accuracy,model,groundtruth_balanced_accuracy
1,0.49484172107563784,381,0.994646681
1,0.49369830026757117,382,0.997144897
1,0.32910796814804144,383,0.536759458
1,0.3494150288692776,384,0.658815132
1,0.41965535926785885,385,0.813704497
1,0.4112662322188987,386,0.76302641
1,0.3418485013247207,387,0.625624554
1,0.48363653516834404,388,0.974304069
1,0.3510302121508982,389,0.630264097
1,0.48619611692634335,390,0.992148465
1,0.3480131858694208,391,0.606709493
1,0.4949570864992026,392,0.991791577
1,0.3514375585226601,393,0.606352605
1,0.49181207209697336,394,0.990007138
1,0.49661287304745266,395,0.989293362
1,0.36392077782844146,396,0.706995004
1,0.31327047156199883,422,0.5
1,0.3241239543490229,423,0.518915061
1,0.3483629359111572,424,0.563169165
1,0.22065509306447462,425,0.284796574
1,0.28781066871118594,426,0.459314775
1,0.31629970360023646,427,0.518558173
1,0.31934922704279417,428,0.507137759
1,0.36276248315537096,429,0.574232691
1,0.32865284119704763,430,0.513204854
1,0.3036702436421582,431,0.476445396
1,0.26277013034674973,432,0.349036403
1,0.31331526334860854,433,0.5
1,0.3129723803002017,434,0.526052819
1,0.3095158788702935,435,0.517130621
1,0.3339428893586741,436,0.528194147
1,0.325268481822735,437,0.502141328
1,0.2987078782719652,438,0.525695931
1,0.31331526334860854,439,0.5
1,0.2496321380147315,440,0.267309065
1,0.31331526334860854,441,0.5
1,0.3136665301562883,442,0.5
1,0.3264338000304793,443,0.528551035
1,0.4667473694352278,444,0.895788722
1,0.47758346679252517,445,0.937901499
1,0.3189785837555511,446,0.520342612
1,0.33376370927392013,1022,0.481798715
1,0.32971643207202844,1023,0.48786581
1,0.316219305992884,1024,0.452177016
1,0.27912076451364376,1025,0.394361171
1,0.2970916507585325,1026,0.414346895
1,0.32126294049578397,1027,0.431120628
1,0.25604208391145655,1028,0.307637402
1,0.28103050654456563,1029,0.374018558
1,0.4057452560072523,1030,0.653818701
1,0.3354471500409,1031,0.501070664
1,0.3379422683322967,1032,0.459671663
1,0.31331526334860854,1033,0.5
1,0.31693569095213747,1034,0.444325482
1,0.3357314215641837,1035,0.483940043
1,0.33952485213708783,1036,0.513204854
1,0.30414582724933703,1037,0.427551749
1,0.33708771139974236,1038,0.461099215
1,0.3156965228650144,1039,0.41862955
1,0.3251858137509183,1040,0.488579586
1,0.32418354978186037,1041,0.467880086
1,0.33696044069700826,1042,0.496431121
1,0.30641663927646023,1043,0.438972163
1,0.34338678847345594,1044,0.484296931
1,0.34096070212096075,1045,0.46538187
1,0.31298020611523303,1046,0.44111349
1,0.3133931084012687,1347,0.500356888
1,0.31450372736725973,1348,0.500713776
1,0.35746795410440235,1349,0.578515346
1,0.29855831101233504,1350,0.488222698
1,0.28600863041838204,1351,0.417915774
1,0.314604348850501,1352,0.503568879
1,0.2870403730921283,1353,0.429693076
1,0.34656646751331366,1354,0.56923626
1,0.3006449491078974,1355,0.45503212
1,0.31801610032715055,1356,0.502498216
1,0.3187166427326561,1357,0.526766595
1,0.31331526334860854,1358,0.5
1,0.3133904065728513,1359,0.500713776
1,0.3123345852193903,1360,0.529978587
1,0.3147887597166955,1361,0.500713776
1,0.32863710647322464,1362,0.517130621
1,0.29288584834017956,1363,0.462883655
1,0.30990678940529504,1364,0.496431121
1,0.2219350967899582,1365,0.248037116
1,0.3295166663097128,1366,0.498572448
1,0.3192988620650584,1367,0.513204854
1,0.3187211753218492,1368,0.505353319
1,0.47373735529004224,1369,0.913276231
1,0.4850056914403191,1370,0.947180585
1,0.33131896479224504,1371,0.551034975
1,0.33129396705145997,1472,0.518201285
1,0.31008585035577924,1473,0.481441827
1,0.3381235170183803,1474,0.519628837
1,0.2924006256735954,1475,0.490720914
1,0.31889942539215754,1476,0.493576017
1,0.3793085514275235,1477,0.631334761
1,0.33924517235718027,1478,0.575303355
1,0.2999997341001414,1479,0.476802284
1,0.39142884163303615,1480,0.618843683
1,0.35788312672187617,1481,0.589578872
1,0.317212977763354,1482,0.516773733
1,0.31331526334860854,1483,0.5
1,0.31331526334860854,1484,0.5
1,0.30888733391595824,1485,0.505710207
1,0.3074960432861742,1486,0.47751606
1,0.314498115596135,1487,0.503211991
1,0.3116497922367861,1488,0.495003569
1,0.31331526334860854,1489,0.5
1,0.31331526334860854,1490,0.5
1,0.31331526334860854,1491,0.5
1,0.3132580587980228,1492,0.5
1,0.30495702230133953,1493,0.480728051
1,0.3872274725222005,1494,0.592790864
1,0.35166963248120264,1495,0.514989293
1,0.31331526334860854,1496,0.5
1,0.31630384300460423,1622,0.508208423
1,0.31668649967640056,1623,0.507851535
1,0.3548021885214944,1624,0.568522484
1,0.3034659501106408,1625,0.481084939
1,0.33290147729522446,1626,0.538900785
1,0.39982941684715784,1627,0.736259814
1,0.22998379671846342,1628,0.311206281
1,0.3131928056701161,1629,0.537830121
1,0.3312253725223572,1630,0.521770164
1,0.28925606224761663,1631,0.505710207
1,0.37103973650659094,1632,0.568879372
1,0.31331526334860854,1633,0.5
1,0.3122401503300184,1634,0.530692363
1,0.3188406366292848,1635,0.562098501
1,0.31680485535316133,1636,0.51391863
1,0.31001514870137187,1637,0.5
1,0.31963606388206844,1638,0.535331906
1,0.3283657030308699,1639,0.480371163
1,0.27858703578950406,1640,0.398286938
1,0.31331526334860854,1641,0.5
1,0.3143137425951704,1642,0.501427552
1,0.3133462197272413,1643,0.5
1,0.45551383407766266,1644,0.86509636
1,0.483856209995518,1645,0.947894361
1,0.3278690066133553,1646,0.539614561
1,0.29879801626180547,1797,0.433261956
1,0.3049699295565871,1798,0.496074233
1,0.3187908623943632,1799,0.457530335
1,0.3380011822240874,1800,0.463954318
1,0.37026710740289215,1801,0.61598858
1,0.3656810271062529,1802,0.626695218
1,0.40714683192994017,1803,0.628479657
1,0.3386457982702935,1804,0.560670949
1,0.3406949297536433,1805,0.512491078
1,0.28464943692429123,1806,0.369735903
1,0.31896834659207884,1807,0.457530335
1,0.3279158397478101,1808,0.523911492
1,0.3142806107270343,1809,0.473947181
1,0.32516739405921913,1810,0.496431121
1,0.3187321632817229,1811,0.496788009
1,0.3324545254977913,1812,0.521770164
1,0.3355728315326253,1813,0.496788009
1,0.3006322309081299,1814,0.492862241
1,0.3514950475263934,1815,0.548536759
1,0.3128565925227231,1816,0.526052819
1,0.3672513267805765,1817,0.634189864
1,0.31343436022815363,1818,0.5
1,0.3546928053792842,1819,0.521770164
1,0.3310176721879093,1820,0.533904354
1,0.33600403017472863,1821,0.526766595
10,-0.02228951107503262,322,0.557985758
10,-0.02228951107503262,323,0.679043744
10,-0.02228951107503262,324,0.689725331
10,-0.02228951107503262,325,0.498982706
10,-0.02228951107503262,326,0.523397762
10,-0.02228951107503262,327,0.920651068
10,-0.02228951107503262,328,0.322990844
10,-0.02228951107503262,329,0.309257375
10,-0.02228951107503262,330,0.476093591
10,-0.02228951107503262,331,0.553407935
10,-0.02228951107503262,332,0.486266531
10,-0.02228951107503262,333,0.486775178
10,-0.02228951107503262,334,0.500508647
10,-0.02228951107503262,335,0.517802645
10,-0.02228951107503262,336,0.54069176
10,-0.02228951107503262,337,0.501017294
10,-0.02228951107503262,338,0.500508647
10,-0.02228951107503262,339,0.5
10,-0.02228951107503262,340,0.508138352
10,-0.02228951107503262,341,0.5
10,-0.02228951107503262,342,0.534587996
10,-0.02228951107503262,343,0.503051882
10,-0.02228951107503262,344,0.845879959
10,-0.02228951107503262,345,0.856561546
10,-0.02228951107503262,346,0.566632757
10,-0.02228951107503262,722,0.623092574
10,-0.02228951107503262,723,0.682095626
10,-0.02228951107503262,724,0.695320448
10,-0.02228951107503262,725,0.746185148
10,-0.02228951107503262,726,0.684638861
10,-0.02228951107503262,727,0.757884028
10,-0.02228951107503262,728,0.707527976
10,-0.02228951107503262,729,0.789928789
10,-0.02228951107503262,730,0.81180061
10,-0.02228951107503262,731,0.739572737
10,-0.02228951107503262,732,0.871312309
10,-0.02228951107503262,733,0.538148525
10,-0.02228951107503262,734,0.630722279
10,-0.02228951107503262,735,0.589013225
10,-0.02228951107503262,736,0.606307223
10,-0.02228951107503262,737,0.589013225
10,-0.02228951107503262,738,0.723296033
10,-0.02228951107503262,739,0.671922686
10,-0.02228951107503262,740,0.833672431
10,-0.02228951107503262,741,0.519837233
10,-0.02228951107503262,742,0.756358087
10,-0.02228951107503262,743,0.630722279
10,-0.02228951107503262,744,0.681078332
10,-0.02228951107503262,745,0.745676501
10,-0.02228951107503262,746,0.626653103
10,-0.02228951107503262,1222,0.490844354
10,-0.02228951107503262,1223,0.631230926
10,-0.02228951107503262,1224,0.567141404
10,-0.02228951107503262,1225,0.510681587
10,-0.02228951107503262,1226,0.506612411
10,-0.02228951107503262,1227,0.950661241
10,-0.02228951107503262,1228,0.424720244
10,-0.02228951107503262,1229,0.550356053
10,-0.02228951107503262,1230,0.568667345
10,-0.02228951107503262,1231,0.733468973
10,-0.02228951107503262,1232,0.686673449
10,-0.02228951107503262,1233,0.5
10,-0.02228951107503262,1234,0.498982706
10,-0.02228951107503262,1235,0.477110885
10,-0.02228951107503262,1236,0.496439471
10,-0.02228951107503262,1237,0.508646999
10,-0.02228951107503262,1238,0.5
10,-0.02228951107503262,1239,0.5
10,-0.02228951107503262,1240,0.5
10,-0.02228951107503262,1241,0.5
10,-0.02228951107503262,1242,0.501525941
10,-0.02228951107503262,1243,0.5
10,-0.02228951107503262,1244,0.837741607
10,-0.02228951107503262,1245,0.856052899
10,-0.02228951107503262,1246,0.587995931
15,0.08017617079514935,172,0.408794788
15,0.08475479810483848,173,0.457654723
15,0.0789360960087459,174,0.382736156
15,0.07340470412950975,175,0.5
15,0.07136839070079182,176,0.5
15,0.09132941440341884,177,0.5
15,0.07953428566267998,178,0.5
15,0.08118811789099925,179,0.5
15,0.07912845336169257,180,0.5
15,0.07045533700230489,181,0.503257329
15,0.08103094189268711,182,0.5
15,0.07804187094470019,183,0.368078176
15,0.08009121864263533,184,0.350162866
15,0.08608480776297558,185,0.530944625
15,0.08587133697708556,186,0.501628664
15,0.08121907033014539,187,0.364820847
15,0.09055222486295215,188,0.741042345
15,0.08368645240133396,189,0.519543974
15,0.08831263764897317,190,0.664495114
15,0.07595253468226397,191,0.294788274
15,0.09014701578504725,192,0.747557003
15,0.07915853528919971,193,0.40228013
15,0.08656601480647046,194,0.374592834
15,0.0787246343197462,195,0.30781759
15,0.08278975361839498,196,0.496742671
15,0.08151151847289646,397,0.5
15,0.0879983414438823,398,0.687296417
15,0.09472061907912958,399,0.5
15,0.09871764906778299,400,0.5
15,0.09124912713003297,401,0.5
15,0.09468540852910907,402,0.5
15,0.09519179187703394,403,0.5
15,0.0957154223662543,404,0.5
15,0.0950470252549114,405,0.5
15,0.09385305258616242,406,0.5
15,0.0963188274792914,407,0.5
15,0.08071846532345632,408,0.408794788
15,0.08598994797922521,409,0.5
15,0.09350976582587214,410,0.5
15,0.09029152663681532,411,0.5
15,0.101513955286367,412,0.638436482
15,0.10117355081847938,413,0.591205212
15,0.08194986420373566,414,0.557003257
15,0.09664808810524923,415,0.5
15,0.07997849905858619,416,0.470684039
15,0.09508569533077109,417,0.5
15,0.08413628146527038,418,0.618892508
15,0.09582843173454034,419,0.5
15,0.09217878788333253,420,0.48534202
15,0.08941603852091133,421,0.473941368
15,0.09702769100565518,447,0.931596091
15,0.09609137610531719,448,0.95276873
15,0.09728870601284081,449,0.964169381
15,0.0760141387874002,450,0.5
15,0.08281399081300651,451,0.5
15,0.07540952060981848,452,0.5
15,0.07928005334559915,453,0.5
15,0.08062943389795174,454,0.5
15,0.08381336919845181,455,0.688925081
15,0.07611118651652457,456,0.5
15,0.0749165991739789,457,0.5
15,0.09342950925141687,458,0.938110749
15,0.09813192756691791,459,0.956026059
15,0.09522878396136773,460,0.949511401
15,0.09628987774318294,461,0.947882736
15,0.09214999805370402,462,0.942996743
15,0.09260093905612754,463,0.7752443
15,0.09624536505456974,464,0.929967427
15,0.09182565972870063,465,0.776872964
15,0.09382111766079519,466,0.970684039
15,0.09211247845217582,467,0.794788274
15,0.09749939450816583,468,0.938110749
15,0.09521171635175589,469,0.928338762
15,0.09294178717201443,470,0.908794788
15,0.09626698211332126,471,0.95276873
15,0.09385780052084114,747,0.519543974
15,0.09241391316039285,748,0.498371336
15,0.09219855761055336,749,0.513029316
15,0.07950604072439996,750,0.5
15,0.07896661834256924,751,0.5
15,0.06989517913276325,752,0.5
15,0.08211134491698382,753,0.5
15,0.08205447740355094,754,0.5
15,0.0726916353983699,755,0.535830619
15,0.08449784301769617,756,0.465798046
15,0.08359706521977703,757,0.5
15,0.08936712844782502,758,0.589576547
15,0.09557007422695332,759,0.543973941
15,0.09750848987893272,760,0.553745928
15,0.09802287102135794,761,0.589576547
15,0.09548715416093215,762,0.615635179
15,0.09077162599672824,763,0.664495114
15,0.09517649148924408,764,0.529315961
15,0.08650581420403045,765,0.625407166
15,0.09579637530581575,766,0.558631922
15,0.08926748374582485,767,0.600977199
15,0.09503712441100683,768,0.615635179
15,0.08585664513670802,769,0.465798046
15,0.0859897695898337,770,0.504885993
15,0.09234878811081859,771,0.53257329
15,0.08982343232054472,922,0.728013029
15,0.08581497483062932,923,0.63029316
15,0.08697433345370073,924,0.672638436
15,0.08218977146018483,925,0.5
15,0.07817348429175669,926,0.5
15,0.08978587547085215,927,0.498371336
15,0.0849405299776056,928,0.486970684
15,0.08478337944886645,929,0.5
15,0.08243473016507855,930,0.486970684
15,0.06602758716283927,931,0.40228013
15,0.07296082280601737,932,0.5
15,0.08337785755372829,933,0.503257329
15,0.07995827364008504,934,0.509771987
15,0.09066806304898718,935,0.700325733
15,0.08874261286399614,936,0.762214984
15,0.08210887876855126,937,0.527687296
15,0.07043145539996995,938,0.231270358
15,0.08091414887924049,939,0.524429967
15,0.07346208819316802,940,0.288273616
15,0.08794590488114899,941,0.667752443
15,0.07289204662145392,942,0.276872964
15,0.08428896151066263,943,0.693811075
15,0.0807634636358534,944,0.622149837
15,0.08405569668224033,945,0.672638436
15,0.08505973035222683,946,0.522801303
15,0.09651806916111669,1272,0.53257329
15,0.09439001499876458,1273,0.509771987
15,0.09124701915584923,1274,0.314332248
15,0.09842615256051016,1275,0.5
15,0.10210649649274287,1276,0.5
15,0.10285054242443856,1277,0.5
15,0.09409173667157052,1278,0.5
15,0.09617266997390961,1279,0.5
15,0.09793568518082778,1280,0.5
15,0.09202039754895552,1281,0.5
15,0.09148557645776174,1282,0.5
15,0.08233578028766102,1283,0.5
15,0.08599209781429687,1284,0.578175896
15,0.08966150012001281,1285,0.407166124
15,0.09294647029022737,1286,0.498371336
15,0.09260252018304815,1287,0.5
15,0.10139332083033596,1288,0.5
15,0.08932860836705805,1289,0.5
15,0.09680155344357186,1290,0.5
15,0.08575010992882734,1291,0.469055375
15,0.09629988501884765,1292,0.486970684
15,0.08802967636633696,1293,0.5
15,0.0971773652710669,1294,0.5
15,0.09797764855725129,1295,0.5
15,0.09270409155649995,1296,0.5
17,0.14415438323445645,472,0.333333333
17,0.14000323942446177,473,0.333333333
17,0.140047452304428,474,0.333333333
17,0.14577731923511003,475,0.333333333
17,0.15007381084042895,476,0.364453665
17,0.1671131232920558,477,0.333333333
17,0.14497219034522774,478,0.350276625
17,0.16230594298102416,479,0.415629322
17,0.14332017233662592,480,0.335408022
17,0.1319863742434712,481,0.286652835
17,0.13543374204079217,482,0.335408022
17,0.14059848651446197,483,0.336099585
17,0.1329032431659428,484,0.381396957
17,0.14000323942446177,485,0.333333333
17,0.1426174015901871,486,0.328838174
17,0.13997160637112366,487,0.346818811
17,0.14000323942446177,488,0.333333333
17,0.13979463515884633,489,0.333333333
17,0.14931698360198079,490,0.38208852
17,0.14000323942446177,491,0.333333333
17,0.1284171096612759,492,0.333333333
17,0.14000323942446177,493,0.333333333
17,0.26389869987312664,494,0.553250346
17,0.15002609715752196,495,0.336099585
17,0.13995719633099643,496,0.333333333
17,0.14000323942446177,497,0.333333333
17,0.14000323942446177,498,0.333333333
17,0.14000323942446177,499,0.333333333
17,0.14005676385327762,500,0.333333333
17,0.13799095774712106,501,0.333333333
17,0.14021017208052095,502,0.334370678
17,0.1413660392412596,503,0.333333333
17,0.1402678155192612,504,0.333333333
17,0.1406879544227845,505,0.333333333
17,0.140004308232415,506,0.333333333
17,0.14018436585581745,507,0.333333333
17,0.14000323942446177,508,0.333333333
17,0.14000323942446177,509,0.333333333
17,0.14000323942446177,510,0.333333333
17,0.14000323942446177,511,0.333333333
17,0.14000323942446177,512,0.333333333
17,0.14000323942446177,513,0.333333333
17,0.14000323942446177,514,0.333333333
17,0.14000323942446177,515,0.333333333
17,0.14000323942446177,516,0.333333333
17,0.14000323942446177,517,0.333333333
17,0.14000323942446177,518,0.333333333
17,0.14000323942446177,519,0.333333333
17,0.14000323942446177,520,0.333333333
17,0.14000323942446177,521,0.333333333
17,0.16147899537402047,597,0.333333333
17,0.1528468530496082,598,0.352697095
17,0.1710481285310455,599,0.371715076
17,0.30641055007777496,600,0.677385892
17,0.2482632907382416,601,0.502074689
17,0.31244719989486447,602,0.699515906
17,0.23515937541163137,603,0.39626556
17,0.20667467854293245,604,0.382434302
17,0.2328543096293072,605,0.333333333
17,0.2309182162942159,606,0.333333333
17,0.2301314897096634,607,0.352005533
17,0.13809793555304398,608,0.30428769
17,0.15512551332375057,609,0.31120332
17,0.17747100572206587,610,0.384163209
17,0.17364235004356698,611,0.338520055
17,0.15897177591757447,612,0.298063624
17,0.2626407196936932,613,0.491701245
17,0.14802134392953875,614,0.321922545
17,0.22367673828879112,615,0.421161826
17,0.1579639819980311,616,0.389004149
17,0.23293827285542346,617,0.335062241
17,0.15330528083690403,618,0.326071923
17,0.276274002699362,619,0.64626556
17,0.2566661181611331,620,0.522475795
17,0.14743324069508762,621,0.25242047
17,0.25783647337929577,1372,0.93153527
17,0.22945591798893422,1373,0.782157676
17,0.25908856232667893,1374,0.934301521
17,0.30997266287582814,1375,0.970954357
17,0.29689696389452874,1376,0.978907331
17,0.2699309438685461,1377,0.995504841
17,0.312776737849207,1378,0.977178423
17,0.31560073566291785,1379,0.968188105
17,0.2876314685199916,1380,0.973720609
17,0.3054483813246963,1381,0.978907331
17,0.31658957168216295,1382,0.97406639
17,0.15509937180568795,1383,0.425311203
17,0.25516328915352127,1384,0.925311203
17,0.2730162568806219,1385,0.98824343
17,0.26699068601895987,1386,0.991355463
17,0.24482180026422667,1387,0.926694329
17,0.27270725349250124,1388,0.967150761
17,0.16986816394970733,1389,0.482019364
17,0.27450048549556644,1390,0.976141079
17,0.145103111257851,1391,0.344052559
17,0.2803624461750796,1392,0.971991701
17,0.19160802127419105,1393,0.645919779
17,0.2825569657647023,1394,0.980636238
17,0.2892312460023895,1395,0.983056708
17,0.2534370246918439,1396,0.883471646
32,-0.0011884229758835907,122,0.892595575
32,-0.0011884229758835907,123,0.864970241
32,-0.0011884229758835907,124,0.911541295
32,-0.0011884229758835907,125,0.2
32,-0.0011884229758835907,126,0.2
32,-0.0011884229758835907,127,0.2
32,-0.0011884229758835907,128,0.208291765
32,-0.0011884229758835907,129,0.2
32,-0.0011884229758835907,130,0.252362144
32,-0.0011884229758835907,131,0.229504234
32,-0.0011884229758835907,132,0.20104712
32,-0.0011884229758835907,133,0.854767854
32,-0.0011884229758835907,134,0.848400542
32,-0.0011884229758835907,135,0.88732791
32,-0.0011884229758835907,136,0.90388069
32,-0.0011884229758835907,137,0.873604317
32,-0.0011884229758835907,138,0.412865199
32,-0.0011884229758835907,139,0.881458987
32,-0.0011884229758835907,140,0.379180971
32,-0.0011884229758835907,141,0.884183164
32,-0.0011884229758835907,142,0.330249726
32,-0.0011884229758835907,143,0.898462597
32,-0.0011884229758835907,144,0.770258367
32,-0.0011884229758835907,145,0.738534281
32,-0.0011884229758835907,146,0.878776262
32,-0.0011884229758835907,272,0.183658713
32,-0.0011884229758835907,273,0.18115996
32,-0.0011884229758835907,274,0.18976886
32,-0.0011884229758835907,275,0.200609756
32,-0.0011884229758835907,276,0.2
32,-0.0011884229758835907,277,0.2
32,-0.0011884229758835907,278,0.2
32,-0.0011884229758835907,279,0.2
32,-0.0011884229758835907,280,0.2
32,-0.0011884229758835907,281,0.199991996
32,-0.0011884229758835907,282,0.2
32,-0.0011884229758835907,283,0.132291447
32,-0.0011884229758835907,284,0.170972914
32,-0.0011884229758835907,285,0.145098579
32,-0.0011884229758835907,286,0.176705677
32,-0.0011884229758835907,287,0.196493196
32,-0.0011884229758835907,288,0.202079068
32,-0.0011884229758835907,289,0.127619189
32,-0.0011884229758835907,290,0.202216606
32,-0.0011884229758835907,291,0.124007148
32,-0.0011884229758835907,292,0.201287544
32,-0.0011884229758835907,293,0.20333063
32,-0.0011884229758835907,294,0.199597498
32,-0.0011884229758835907,295,0.196833902
32,-0.0011884229758835907,296,0.181890784
32,-0.0011884229758835907,772,0.853900474
32,-0.0011884229758835907,773,0.894472147
32,-0.0011884229758835907,774,0.879860107
32,-0.0011884229758835907,775,0.2
32,-0.0011884229758835907,776,0.2
32,-0.0011884229758835907,777,0.2
32,-0.0011884229758835907,778,0.202432641
32,-0.0011884229758835907,779,0.2
32,-0.0011884229758835907,780,0.2
32,-0.0011884229758835907,781,0.227119713
32,-0.0011884229758835907,782,0.2
32,-0.0011884229758835907,783,0.842209507
32,-0.0011884229758835907,784,0.840659918
32,-0.0011884229758835907,785,0.85524705
32,-0.0011884229758835907,786,0.867161508
32,-0.0011884229758835907,787,0.835792028
32,-0.0011884229758835907,788,0.32105343
32,-0.0011884229758835907,789,0.861593845
32,-0.0011884229758835907,790,0.355550619
32,-0.0011884229758835907,791,0.836228999
32,-0.0011884229758835907,792,0.280476455
32,-0.0011884229758835907,793,0.873608508
32,-0.0011884229758835907,794,0.689401976
32,-0.0011884229758835907,795,0.678070346
32,-0.0011884229758835907,796,0.852066461
32,-0.0011884229758835907,872,0.88841991
32,-0.0011884229758835907,873,0.900705039
32,-0.0011884229758835907,874,0.911984229
32,-0.0011884229758835907,875,0.2
32,-0.0011884229758835907,876,0.2
32,-0.0011884229758835907,877,0.2
32,-0.0011884229758835907,878,0.214385917
32,-0.0011884229758835907,879,0.2
32,-0.0011884229758835907,880,0.2
32,-0.0011884229758835907,881,0.2592602
32,-0.0011884229758835907,882,0.2
32,-0.0011884229758835907,883,0.889212393
32,-0.0011884229758835907,884,0.862720077
32,-0.0011884229758835907,885,0.923342441
32,-0.0011884229758835907,886,0.902065822
32,-0.0011884229758835907,887,0.849965626
32,-0.0011884229758835907,888,0.378219362
32,-0.0011884229758835907,889,0.926168092
32,-0.0011884229758835907,890,0.359788392
32,-0.0011884229758835907,891,0.892886681
32,-0.0011884229758835907,892,0.390309695
32,-0.0011884229758835907,893,0.905209009
32,-0.0011884229758835907,894,0.753996183
32,-0.0011884229758835907,895,0.738446402
32,-0.0011884229758835907,896,0.903441531
35,0.16567087469938302,572,0.422439024
35,0.25792820531878097,573,0.686829268
35,0.19218534816797805,574,0.518292683
35,0.17823470731814844,575,0.475609756
35,0.1673273200848014,576,0.41195122
35,0.3712040000853272,577,0.987804878
35,0.22597769514203722,578,0.648536585
35,0.1375616238966007,579,0.365365854
35,0.21997096349560125,580,0.584878049
35,0.1663808835453191,581,0.450487805
35,0.2599062506425428,582,0.684878049
35,0.18788788237352683,583,0.5
35,0.18788788237352683,584,0.5
35,0.21060461340632725,585,0.550243902
35,0.2025896483978916,586,0.550243902
35,0.19534396166749582,587,0.510731707
35,0.1610250691985387,588,0.388780488
35,0.18788788237352683,589,0.5
35,0.18000416006890244,590,0.469512195
35,0.18723401233716933,591,0.5
35,0.21713489197563635,592,0.520731707
35,0.19472321899053352,593,0.565121951
35,0.27290012661508956,594,0.713902439
35,0.2726373239598039,595,0.747804878
35,0.19082026884734246,596,0.512195122
35,0.1651107065783826,947,0.442926829
35,0.2163319320874056,948,0.603658537
35,0.19411325394953532,949,0.518292683
35,0.24490205993619513,950,0.650731707
35,0.22358784180296976,951,0.639756098
35,0.23808138072741586,952,0.66
35,0.18099280629903197,953,0.472682927
35,0.21068151556746387,954,0.598536585
35,0.19338119881194954,955,0.479756098
35,0.2693204694580717,956,0.720731707
35,0.18473130414404565,957,0.489512195
35,0.19539903009912946,958,0.52
35,0.203506344073638,959,0.559756098
35,0.21184350883941966,960,0.557317073
35,0.20146292523132417,961,0.543658537
35,0.1641118146454232,962,0.399756098
35,0.1921882417873706,963,0.547560976
35,0.18788788237352683,964,0.5
35,0.18583522842223957,965,0.493902439
35,0.18788788237352683,966,0.5
35,0.18788788237352683,967,0.5
35,0.19261502644867004,968,0.52
35,0.18788788237352683,969,0.5
