dataset,balanced_accuracy,model,groundtruth_balanced_accuracy
1,0.49363260841998163,438,0.525695931
1,0.5179654237288452,439,0.5
1,0.41180534672594404,440,0.267309065
1,0.5179654237288452,441,0.5
1,0.5185508019850797,442,0.5
1,0.5398313465200038,443,0.528551035
1,0.7736967551670497,444,0.895788722
1,0.7917589669734726,445,0.937901499
1,0.5274079509310268,446,0.520342612
1,0.5520284237453523,1022,0.481798715
1,0.5452814254273236,1023,0.48786581
1,0.5227852783621414,1024,0.452177016
1,0.4609563115271582,1025,0.394361171
1,0.49090730504121205,1026,0.414346895
1,0.531191251299342,1027,0.431120628
1,0.4224876886398866,1028,0.307637402
1,0.4641404553655857,1029,0.374018558
1,0.6720023225976989,1030,0.653818701
1,0.5548360552628884,1031,0.501070664
1,0.5589915578514939,1032,0.459671663
1,0.5179654237288452,1033,0.5
1,0.5239787262196282,1034,0.444325482
1,0.5553079796731613,1035,0.483940043
1,0.5616306290702006,1036,0.513204854
1,0.502664836470624,1037,0.427551749
1,0.5575683607788159,1038,0.461099215
1,0.5219142305760655,1039,0.41862955
1,0.5377336105811532,1040,0.488579586
1,0.536061533272423,1041,0.467880086
1,0.5573570795894535,1042,0.496431121
1,0.5064496929164499,1043,0.438972163
1,0.5680656984228466,1044,0.484296931
1,0.5640211070592811,1045,0.46538187
1,0.5173875016181079,1046,0.44111349
1,0.5180951681144078,1347,0.500356888
1,0.5199463033528234,1348,0.500713776
1,0.5915459200198383,1349,0.578515346
1,0.4933727271156367,1350,0.488222698
1,0.47245106037335305,1351,0.417915774
1,0.5201142461562112,1352,0.503568879
1,0.474171019264394,1353,0.429693076
1,0.5733802763455919,1354,0.56923626
1,0.4968495456942709,1355,0.45503212
1,0.5257929285364557,1356,0.502498216
1,0.5269744837714135,1357,0.526766595
1,0.5179654237288452,1358,0.5
1,0.518090664786979,1359,0.500713776
1,0.5163379984919398,1360,0.529978587
1,0.5204224137023987,1361,0.500713776
1,0.5434979435596721,1362,0.517130621
1,0.4839165424510593,1363,0.462883655
1,0.5122852025512556,1364,0.496431121
1,0.36565496160099586,1365,0.248037116
1,0.5449571907149862,1366,0.498572448
1,0.5279380689794946,1367,0.513204854
1,0.5269771153358317,1368,0.505353319
1,0.7853474538539493,1369,0.913276231
1,0.8041293596980266,1370,0.947180585
1,0.5479743486331387,1371,0.551034975
1,0.5479186045476303,1472,0.518201285
1,0.5125773806957595,1473,0.481441827
1,0.5593106198253676,1474,0.519628837
1,0.48310489797345674,1475,0.490720914
1,0.5272680969072077,1476,0.493576017
1,0.62795376165511,1477,0.631334761
1,0.5611853048220167,1478,0.575303355
1,0.4957705340347806,1479,0.476802284
1,0.6481404651879898,1480,0.618843683
1,0.5922489019444289,1481,0.589578872
1,0.5244625339451812,1482,0.516773733
1,0.5179654237288452,1483,0.5
1,0.5179654237288452,1484,0.5
1,0.5105936277829237,1485,0.505710207
1,0.5082630733291509,1486,0.47751606
1,0.5199363961140752,1487,0.503211991
1,0.5151894951168937,1488,0.495003569
1,0.5179654237288452,1489,0.5
1,0.5179654237288452,1490,0.5
1,0.5179654237288452,1491,0.5
1,0.5178700676672789,1492,0.5
1,0.5040348325054164,1493,0.480728051
1,0.6411371812082818,1494,0.592790864
1,0.5818745552176938,1495,0.514989293
1,0.5179654237288452,1496,0.5
1,0.5229466517455362,1622,0.508208423
1,0.5235841969589834,1623,0.507851535
1,0.5871011804539488,1624,0.568522484
1,0.5015530537430923,1625,0.481084939
1,0.550605016856988,1626,0.538900785
1,0.6621617194947026,1627,0.736259814
1,0.3790815416252836,1628,0.311206281
1,0.5177734054793472,1629,0.537830121
1,0.5478094435153296,1630,0.521770164
1,0.47788213710035277,1631,0.505710207
1,0.6141728783639991,1632,0.568879372
1,0.5179654237288452,1633,0.5
1,0.5161788111392785,1634,0.530692363
1,0.5271823878188268,1635,0.562098501
1,0.5237819502517203,1636,0.51391863
1,0.5124641010624484,1637,0.5
1,0.5285019292825474,1638,0.535331906
1,0.5430343111502675,1639,0.480371163
1,0.4600813949661141,1640,0.398286938
1,0.5179654237288452,1641,0.5
1,0.5196296490214892,1642,0.501427552
1,0.5180170169951542,1643,0.5
1,0.7549735858953556,1644,0.86509636
1,0.8022134463319114,1645,0.947894361
1,0.542225860821256,1646,0.539614561
1,0.49377019318269133,1797,0.433261956
1,0.5040734527353846,1798,0.496074233
1,0.5270925690381459,1799,0.457530335
1,0.5591049666448606,1800,0.463954318
1,0.6129020777931031,1801,0.61598858
1,0.605252796293919,1802,0.626695218
1,0.6743528009600882,1803,0.628479657
1,0.5602007230389439,1804,0.560670949
1,0.5636020973561693,1805,0.512491078
1,0.4701881746211486,1806,0.369735903
1,0.5273909256964876,1807,0.457530335
1,0.5422976235234206,1808,0.523911492
1,0.5195656703025288,1809,0.473947181
1,0.5377211217950737,1810,0.496431121
1,0.5269978116907167,1811,0.496788009
1,0.5498596683920874,1812,0.521770164
1,0.5550668284701579,1813,0.496788009
1,0.4968359119727592,1814,0.492862241
1,0.5816019084755556,1815,0.548536759
1,0.5172088736824899,1816,0.526052819
1,0.6078744801894767,1817,0.634189864
1,0.5181639100375041,1818,0.5
1,0.5869284505039954,1819,0.521770164
1,0.5474845128874561,1820,0.533904354
1,0.5557847176235379,1821,0.526766595
10,-0.02931939605453282,322,0.557985758
10,-0.02931939605453282,323,0.679043744
10,-0.02931939605453282,324,0.689725331
10,-0.02931939605453282,325,0.498982706
10,-0.02931939605453282,326,0.523397762
10,-0.02931939605453282,327,0.920651068
10,-0.02931939605453282,328,0.322990844
10,-0.02931939605453282,329,0.309257375
10,-0.02931939605453282,330,0.476093591
10,-0.02931939605453282,331,0.553407935
10,-0.02931939605453282,332,0.486266531
10,-0.02931939605453282,333,0.486775178
10,-0.02931939605453282,334,0.500508647
10,-0.02931939605453282,335,0.517802645
10,-0.02931939605453282,336,0.54069176
10,-0.02931939605453282,337,0.501017294
10,-0.02931939605453282,338,0.500508647
10,-0.02931939605453282,339,0.5
10,-0.02931939605453282,340,0.508138352
10,-0.02931939605453282,341,0.5
10,-0.02931939605453282,342,0.534587996
10,-0.02931939605453282,343,0.503051882
10,-0.02931939605453282,344,0.845879959
10,-0.02931939605453282,345,0.856561546
10,-0.02931939605453282,346,0.566632757
10,-0.02931939605453282,722,0.623092574
10,-0.02931939605453282,723,0.682095626
10,-0.02931939605453282,724,0.695320448
10,-0.02931939605453282,725,0.746185148
10,-0.02931939605453282,726,0.684638861
10,-0.02931939605453282,727,0.757884028
10,-0.02931939605453282,728,0.707527976
10,-0.02931939605453282,729,0.789928789
10,-0.02931939605453282,730,0.81180061
10,-0.02931939605453282,731,0.739572737
10,-0.02931939605453282,732,0.871312309
10,-0.02931939605453282,733,0.538148525
10,-0.02931939605453282,734,0.630722279
10,-0.02931939605453282,735,0.589013225
10,-0.02931939605453282,736,0.606307223
10,-0.02931939605453282,737,0.589013225
10,-0.02931939605453282,738,0.723296033
10,-0.02931939605453282,739,0.671922686
10,-0.02931939605453282,740,0.833672431
10,-0.02931939605453282,741,0.519837233
10,-0.02931939605453282,742,0.756358087
10,-0.02931939605453282,743,0.630722279
10,-0.02931939605453282,744,0.681078332
10,-0.02931939605453282,745,0.745676501
10,-0.02931939605453282,746,0.626653103
10,-0.02931939605453282,1222,0.490844354
10,-0.02931939605453282,1223,0.631230926
10,-0.02931939605453282,1224,0.567141404
10,-0.02931939605453282,1225,0.510681587
10,-0.02931939605453282,1226,0.506612411
10,-0.02931939605453282,1227,0.950661241
10,-0.02931939605453282,1228,0.424720244
10,-0.02931939605453282,1229,0.550356053
10,-0.02931939605453282,1230,0.568667345
10,-0.02931939605453282,1231,0.733468973
10,-0.02931939605453282,1232,0.686673449
10,-0.02931939605453282,1233,0.5
10,-0.02931939605453282,1234,0.498982706
10,-0.02931939605453282,1235,0.477110885
10,-0.02931939605453282,1236,0.496439471
10,-0.02931939605453282,1237,0.508646999
10,-0.02931939605453282,1238,0.5
10,-0.02931939605453282,1239,0.5
10,-0.02931939605453282,1240,0.5
10,-0.02931939605453282,1241,0.5
10,-0.02931939605453282,1242,0.501525941
10,-0.02931939605453282,1243,0.5
10,-0.02931939605453282,1244,0.837741607
10,-0.02931939605453282,1245,0.856052899
10,-0.02931939605453282,1246,0.587995931
15,-0.026523444660751072,172,0.408794788
15,-0.026523444660751072,173,0.457654723
15,-0.026523444660751072,174,0.382736156
15,-0.026523444660751072,175,0.5
15,-0.026523444660751072,176,0.5
15,-0.026523444660751072,177,0.5
15,-0.026523444660751072,178,0.5
15,-0.026523444660751072,179,0.5
15,-0.026523444660751072,180,0.5
15,-0.026523444660751072,181,0.503257329
15,-0.026523444660751072,182,0.5
15,-0.026523444660751072,183,0.368078176
15,-0.026523444660751072,184,0.350162866
15,-0.026523444660751072,185,0.530944625
15,-0.026523444660751072,186,0.501628664
15,-0.026523444660751072,187,0.364820847
15,-0.026523444660751072,188,0.741042345
15,-0.026523444660751072,189,0.519543974
15,-0.026523444660751072,190,0.664495114
15,-0.026523444660751072,191,0.294788274
15,-0.026523444660751072,192,0.747557003
15,-0.026523444660751072,193,0.40228013
15,-0.026523444660751072,194,0.374592834
15,-0.026523444660751072,195,0.30781759
15,-0.026523444660751072,196,0.496742671
15,-0.026523444660751072,397,0.5
15,-0.026523444660751072,398,0.687296417
15,-0.026523444660751072,399,0.5
15,-0.026523444660751072,400,0.5
15,-0.026523444660751072,401,0.5
15,-0.026523444660751072,402,0.5
15,-0.026523444660751072,403,0.5
15,-0.026523444660751072,404,0.5
15,-0.026523444660751072,405,0.5
15,-0.026523444660751072,406,0.5
15,-0.026523444660751072,407,0.5
15,-0.026523444660751072,408,0.408794788
15,-0.026523444660751072,409,0.5
15,-0.026523444660751072,410,0.5
15,-0.026523444660751072,411,0.5
15,-0.026523444660751072,412,0.638436482
15,-0.026523444660751072,413,0.591205212
15,-0.026523444660751072,414,0.557003257
15,-0.026523444660751072,415,0.5
15,-0.026523444660751072,416,0.470684039
15,-0.026523444660751072,417,0.5
15,-0.026523444660751072,418,0.618892508
15,-0.026523444660751072,419,0.5
15,-0.026523444660751072,420,0.48534202
15,-0.026523444660751072,421,0.473941368
15,-0.026523444660751072,447,0.931596091
15,-0.026523444660751072,448,0.95276873
15,-0.026523444660751072,449,0.964169381
15,-0.026523444660751072,450,0.5
15,-0.026523444660751072,451,0.5
15,-0.026523444660751072,452,0.5
15,-0.026523444660751072,453,0.5
15,-0.026523444660751072,454,0.5
15,-0.026523444660751072,455,0.688925081
15,-0.026523444660751072,456,0.5
15,-0.026523444660751072,457,0.5
15,-0.026523444660751072,458,0.938110749
15,-0.026523444660751072,459,0.956026059
15,-0.026523444660751072,460,0.949511401
15,-0.026523444660751072,461,0.947882736
15,-0.026523444660751072,462,0.942996743
15,-0.026523444660751072,463,0.7752443
15,-0.026523444660751072,464,0.929967427
15,-0.026523444660751072,465,0.776872964
15,-0.026523444660751072,466,0.970684039
15,-0.026523444660751072,467,0.794788274
15,-0.026523444660751072,468,0.938110749
15,-0.026523444660751072,469,0.928338762
15,-0.026523444660751072,470,0.908794788
15,-0.026523444660751072,471,0.95276873
15,-0.026523444660751072,747,0.519543974
15,-0.026523444660751072,748,0.498371336
15,-0.026523444660751072,749,0.513029316
15,-0.026523444660751072,750,0.5
15,-0.026523444660751072,751,0.5
15,-0.026523444660751072,752,0.5
15,-0.026523444660751072,753,0.5
15,-0.026523444660751072,754,0.5
15,-0.026523444660751072,755,0.535830619
15,-0.026523444660751072,756,0.465798046
15,-0.026523444660751072,757,0.5
15,-0.026523444660751072,758,0.589576547
15,-0.026523444660751072,759,0.543973941
15,-0.026523444660751072,760,0.553745928
15,-0.026523444660751072,761,0.589576547
15,-0.026523444660751072,762,0.615635179
15,-0.026523444660751072,763,0.664495114
15,-0.026523444660751072,764,0.529315961
15,-0.026523444660751072,765,0.625407166
15,-0.026523444660751072,766,0.558631922
15,-0.026523444660751072,767,0.600977199
15,-0.026523444660751072,768,0.615635179
15,-0.026523444660751072,769,0.465798046
15,-0.026523444660751072,770,0.504885993
15,-0.026523444660751072,771,0.53257329
15,-0.026523444660751072,922,0.728013029
15,-0.026523444660751072,923,0.63029316
15,-0.026523444660751072,924,0.672638436
15,-0.026523444660751072,925,0.5
15,-0.026523444660751072,926,0.5
15,-0.026523444660751072,927,0.498371336
15,-0.026523444660751072,928,0.486970684
15,-0.026523444660751072,929,0.5
15,-0.026523444660751072,930,0.486970684
15,-0.026523444660751072,931,0.40228013
15,-0.026523444660751072,932,0.5
15,-0.026523444660751072,933,0.503257329
15,-0.026523444660751072,934,0.509771987
15,-0.026523444660751072,935,0.700325733
15,-0.026523444660751072,936,0.762214984
15,-0.026523444660751072,937,0.527687296
15,-0.026523444660751072,938,0.231270358
15,-0.026523444660751072,939,0.524429967
15,-0.026523444660751072,940,0.288273616
15,-0.026523444660751072,941,0.667752443
15,-0.026523444660751072,942,0.276872964
15,-0.026523444660751072,943,0.693811075
15,-0.026523444660751072,944,0.622149837
15,-0.026523444660751072,945,0.672638436
15,-0.026523444660751072,946,0.522801303
15,-0.026523444660751072,1272,0.53257329
15,-0.026523444660751072,1273,0.509771987
15,-0.026523444660751072,1274,0.314332248
15,-0.026523444660751072,1275,0.5
15,-0.026523444660751072,1276,0.5
15,-0.026523444660751072,1277,0.5
15,-0.026523444660751072,1278,0.5
15,-0.026523444660751072,1279,0.5
15,-0.026523444660751072,1280,0.5
15,-0.026523444660751072,1281,0.5
15,-0.026523444660751072,1282,0.5
15,-0.026523444660751072,1283,0.5
15,-0.026523444660751072,1284,0.578175896
15,-0.026523444660751072,1285,0.407166124
15,-0.026523444660751072,1286,0.498371336
15,-0.026523444660751072,1287,0.5
15,-0.026523444660751072,1288,0.5
15,-0.026523444660751072,1289,0.5
15,-0.026523444660751072,1290,0.5
15,-0.026523444660751072,1291,0.469055375
15,-0.026523444660751072,1292,0.486970684
15,-0.026523444660751072,1293,0.5
15,-0.026523444660751072,1294,0.5
15,-0.026523444660751072,1295,0.5
15,-0.026523444660751072,1296,0.5
17,0.3210436858537783,472,0.333333333
17,0.3107068380570869,473,0.333333333
17,0.310819728428522,474,0.333333333
17,0.3253747406347147,475,0.333333333
17,0.33565336869142537,476,0.364453665
17,0.3784139015348204,477,0.333333333
17,0.3230878524448331,478,0.350276625
17,0.365980103994473,479,0.415629322
17,0.3189900628124359,480,0.335408022
17,0.290952541323379,481,0.286652835
17,0.29896951929896687,482,0.335408022
17,0.3122050983512766,483,0.336099585
17,0.2926374046581786,484,0.381396957
17,0.3107068380570869,485,0.333333333
17,0.31741191411316433,486,0.328838174
17,0.3104239819163486,487,0.346818811
17,0.3107068380570869,488,0.333333333
17,0.31017120183349256,489,0.333333333
17,0.3337628399024155,490,0.38208852
17,0.3107068380570869,491,0.333333333
17,0.2818560959283072,492,0.333333333
17,0.3107068380570869,493,0.333333333
17,0.6202810553823853,494,0.553250346
17,0.33585568005622446,495,0.336099585
17,0.310589274534256,496,0.333333333
17,0.3107068380570869,497,0.333333333
17,0.3107068380570869,498,0.333333333
17,0.3107068380570869,499,0.333333333
17,0.31084350394844,500,0.333333333
17,0.30556880529014735,501,0.333333333
17,0.31121901009154296,502,0.334370678
17,0.31416483589871047,503,0.333333333
17,0.3113823899242712,504,0.333333333
17,0.3124551460285863,505,0.333333333
17,0.3107095670837172,506,0.333333333
17,0.3111693148314588,507,0.333333333
17,0.3107068380570869,508,0.333333333
17,0.3107068380570869,509,0.333333333
17,0.3107068380570869,510,0.333333333
17,0.3107068380570869,511,0.333333333
17,0.3107068380570869,512,0.333333333
17,0.3107068380570869,513,0.333333333
17,0.3107068380570869,514,0.333333333
17,0.3107068380570869,515,0.333333333
17,0.3107068380570869,516,0.333333333
17,0.3107068380570869,517,0.333333333
17,0.3107068380570869,518,0.333333333
17,0.3107068380570869,519,0.333333333
17,0.3107068380570869,520,0.333333333
17,0.3107068380570869,521,0.333333333
17,0.3655416750514038,597,0.333333333
17,0.34426609270546626,598,0.352697095
17,0.38941453182509667,599,0.371715076
17,0.7273204119285002,600,0.677385892
17,0.5831017266211858,601,0.502074689
17,0.7429891795699349,602,0.699515906
17,0.5504492010420877,603,0.39626556
17,0.47951578967287317,604,0.382434302
17,0.5451940705330547,605,0.333333333
17,0.5402109974028179,606,0.333333333
17,0.5383463507704662,607,0.352005533
17,0.30615620843439567,608,0.30428769
17,0.34964562815898514,609,0.31120332
17,0.40551159863528097,610,0.384163209
17,0.3960876623765168,611,0.338520055
17,0.3591145767104882,612,0.298063624
17,0.6188811268224926,613,0.491701245
17,0.3310708962700295,614,0.321922545
17,0.5216331934536829,615,0.421161826
17,0.35569454853688415,616,0.389004149
17,0.5449886068893028,617,0.335062241
17,0.3445782236393145,618,0.326071923
17,0.6522385533805204,619,0.64626556
17,0.6036163140930155,620,0.522475795
17,0.3307502072033291,621,0.25242047
17,0.6026102333689908,1372,0.93153527
17,0.5322732395141836,1373,0.782157676
17,0.6055444158183346,1374,0.934301521
17,0.7332328001648885,1375,0.970954357
17,0.7001590369793291,1376,0.978907331
17,0.6327976598109806,1377,0.995504841
17,0.7406042749269606,1378,0.977178423
17,0.747381300071343,1379,0.968188105
17,0.6769355711726635,1380,0.973720609
17,0.7219059238644574,1381,0.978907331
17,0.7497490511749572,1382,0.97406639
17,0.34796626768985106,1383,0.425311203
17,0.5958910545131726,1384,0.925311203
17,0.6402551294562553,1385,0.98824343
17,0.6250870599927423,1386,0.991355463
17,0.5700745924936008,1387,0.926694329
17,0.6396116019493714,1388,0.967150761
17,0.38463762809117275,1389,0.482019364
17,0.6440290277165693,1390,0.976141079
17,0.32354850515425804,1391,0.344052559
17,0.6589683398465234,1392,0.971991701
17,0.4378420242013887,1393,0.645919779
17,0.6651074270327848,1394,0.980636238
17,0.6812420759516353,1395,0.983056708
17,0.5914776312702732,1396,0.883471646
32,0.0004519614044862508,122,0.892595575
32,0.0004519614044862508,123,0.864970241
32,0.0004519614044862508,124,0.911541295
32,0.0004519614044862508,125,0.2
32,0.0004519614044862508,126,0.2
32,0.0004519614044862508,127,0.2
32,0.0004519614044862508,128,0.208291765
32,0.0004519614044862508,129,0.2
32,0.0004519614044862508,130,0.252362144
32,0.0004519614044862508,131,0.229504234
32,0.0004519614044862508,132,0.20104712
32,0.0004519614044862508,133,0.854767854
32,0.0004519614044862508,134,0.848400542
32,0.0004519614044862508,135,0.88732791
32,0.0004519614044862508,136,0.90388069
32,0.0004519614044862508,137,0.873604317
32,0.0004519614044862508,138,0.412865199
32,0.0004519614044862508,139,0.881458987
32,0.0004519614044862508,140,0.379180971
32,0.0004519614044862508,141,0.884183164
32,0.0004519614044862508,142,0.330249726
32,0.0004519614044862508,143,0.898462597
32,0.0004519614044862508,144,0.770258367
32,0.0004519614044862508,145,0.738534281
32,0.0004519614044862508,146,0.878776262
32,0.0004519614044862508,272,0.183658713
32,0.0004519614044862508,273,0.18115996
32,0.0004519614044862508,274,0.18976886
32,0.0004519614044862508,275,0.200609756
32,0.0004519614044862508,276,0.2
32,0.0004519614044862508,277,0.2
32,0.0004519614044862508,278,0.2
32,0.0004519614044862508,279,0.2
32,0.0004519614044862508,280,0.2
32,0.0004519614044862508,281,0.199991996
32,0.0004519614044862508,282,0.2
32,0.0004519614044862508,283,0.132291447
32,0.0004519614044862508,284,0.170972914
32,0.0004519614044862508,285,0.145098579
32,0.0004519614044862508,286,0.176705677
32,0.0004519614044862508,287,0.196493196
32,0.0004519614044862508,288,0.202079068
32,0.0004519614044862508,289,0.127619189
32,0.0004519614044862508,290,0.202216606
32,0.0004519614044862508,291,0.124007148
32,0.0004519614044862508,292,0.201287544
32,0.0004519614044862508,293,0.20333063
32,0.0004519614044862508,294,0.199597498
32,0.0004519614044862508,295,0.196833902
32,0.0004519614044862508,296,0.181890784
32,0.0004519614044862508,772,0.853900474
32,0.0004519614044862508,773,0.894472147
32,0.0004519614044862508,774,0.879860107
32,0.0004519614044862508,775,0.2
32,0.0004519614044862508,776,0.2
32,0.0004519614044862508,777,0.2
32,0.0004519614044862508,778,0.202432641
32,0.0004519614044862508,779,0.2
32,0.0004519614044862508,780,0.2
32,0.0004519614044862508,781,0.227119713
32,0.0004519614044862508,782,0.2
32,0.0004519614044862508,783,0.842209507
32,0.0004519614044862508,784,0.840659918
32,0.0004519614044862508,785,0.85524705
32,0.0004519614044862508,786,0.867161508
32,0.0004519614044862508,787,0.835792028
32,0.0004519614044862508,788,0.32105343
32,0.0004519614044862508,789,0.861593845
32,0.0004519614044862508,790,0.355550619
32,0.0004519614044862508,791,0.836228999
32,0.0004519614044862508,792,0.280476455
32,0.0004519614044862508,793,0.873608508
32,0.0004519614044862508,794,0.689401976
32,0.0004519614044862508,795,0.678070346
32,0.0004519614044862508,796,0.852066461
32,0.0004519614044862508,872,0.88841991
32,0.0004519614044862508,873,0.900705039
32,0.0004519614044862508,874,0.911984229
32,0.0004519614044862508,875,0.2
32,0.0004519614044862508,876,0.2
32,0.0004519614044862508,877,0.2
32,0.0004519614044862508,878,0.214385917
32,0.0004519614044862508,879,0.2
32,0.0004519614044862508,880,0.2
32,0.0004519614044862508,881,0.2592602
32,0.0004519614044862508,882,0.2
32,0.0004519614044862508,883,0.889212393
32,0.0004519614044862508,884,0.862720077
32,0.0004519614044862508,885,0.923342441
32,0.0004519614044862508,886,0.902065822
32,0.0004519614044862508,887,0.849965626
32,0.0004519614044862508,888,0.378219362
32,0.0004519614044862508,889,0.926168092
32,0.0004519614044862508,890,0.359788392
32,0.0004519614044862508,891,0.892886681
32,0.0004519614044862508,892,0.390309695
32,0.0004519614044862508,893,0.905209009
32,0.0004519614044862508,894,0.753996183
32,0.0004519614044862508,895,0.738446402
32,0.0004519614044862508,896,0.903441531
35,-0.008659640338022495,572,0.422439024
35,-0.008659640338022495,573,0.686829268
35,-0.008659640338022495,574,0.518292683
35,-0.008659640338022495,575,0.475609756
35,-0.008659640338022495,576,0.41195122
35,-0.008659640338022495,577,0.987804878
35,-0.008659640338022495,578,0.648536585
35,-0.008659640338022495,579,0.365365854
35,-0.008659640338022495,580,0.584878049
35,-0.008659640338022495,581,0.450487805
35,-0.008659640338022495,582,0.684878049
35,-0.008659640338022495,583,0.5
35,-0.008659640338022495,584,0.5
35,-0.008659640338022495,585,0.550243902
35,-0.008659640338022495,586,0.550243902
35,-0.008659640338022495,587,0.510731707
35,-0.008659640338022495,588,0.388780488
35,-0.008659640338022495,589,0.5
35,-0.008659640338022495,590,0.469512195
35,-0.008659640338022495,591,0.5
35,-0.008659640338022495,592,0.520731707
35,-0.008659640338022495,593,0.565121951
35,-0.008659640338022495,594,0.713902439
35,-0.008659640338022495,595,0.747804878
35,-0.008659640338022495,596,0.512195122
35,-0.008659640338022495,947,0.442926829
35,-0.008659640338022495,948,0.603658537
35,-0.008659640338022495,949,0.518292683
35,-0.008659640338022495,950,0.650731707
35,-0.008659640338022495,951,0.639756098
35,-0.008659640338022495,952,0.66
35,-0.008659640338022495,953,0.472682927
35,-0.008659640338022495,954,0.598536585
35,-0.008659640338022495,955,0.479756098
35,-0.008659640338022495,956,0.720731707
35,-0.008659640338022495,957,0.489512195
35,-0.008659640338022495,958,0.52
35,-0.008659640338022495,959,0.559756098
35,-0.008659640338022495,960,0.557317073
35,-0.008659640338022495,961,0.543658537
35,-0.008659640338022495,962,0.399756098
35,-0.008659640338022495,963,0.547560976
35,-0.008659640338022495,964,0.5
