model,dataset,groundtruth_f1_score,f1_score
381,93,0.909090909,0.390952381
382,93,0.909090909,0.38238095240000003
383,93,0.666666667,0.3724451072
384,93,0.769230769,0.4141575092
385,93,0.666666667,0.3606804013
386,93,0.769230769,0.4055860806
403,93,0.476190476,0.35461375670000006
404,93,0.666666667,0.40093455570000003
405,93,0.476190476,0.34891575100000005
406,93,0.666666667,0.3935661346
407,93,0.666666667,0.38791979950000005
408,93,0.714285714,0.41201298710000006
409,93,0.666666667,0.38107769420000004
410,93,0.714285714,0.40416984980000004
412,93,0.909090909,0.4303463204
414,93,0.909090909,0.4217748918
432,93,0.714285714,0.3920168068
434,93,0.714285714,0.38487394970000005
435,93,0.526315789,0.39484126990000007
436,93,0.714285714,0.4142390290000001
437,93,0.526315789,0.3886818496000001
438,93,0.714285714,0.4070961719
439,93,0.666666667,0.3641102757
440,93,0.714285714,0.37261904770000004
441,93,0.666666667,0.35726817040000003
442,93,0.714285714,0.3647759104
459,93,0.909090909,0.398452381
460,93,0.909090909,0.390952381
461,93,0.909090909,0.390952381
462,93,0.909090909,0.38238095240000003
464,93,0.5,0.38560924380000006
466,93,0.5,0.3767857144000001
467,93,0.352941176,0.33658008670000006
468,93,0.5,0.38560924380000006
469,93,0.352941176,0.3311688313
470,93,0.5,0.3767857144000001
487,93,0.5,0.4016575092
488,93,0.545454545,0.4084415585
489,93,0.5,0.39308608060000005
490,93,0.545454545,0.3985514486
491,93,0.666666667,0.4157142858
492,93,0.666666667,0.4132034632
493,93,0.666666667,0.40714285720000004
494,93,0.666666667,0.4033133533
495,93,0.333333333,0.3912698413000001
496,93,0.461538462,0.4156746033
497,93,0.333333333,0.38174603180000005
498,93,0.461538462,0.4023412699000001
515,93,0.461538462,0.42900793660000003
516,93,0.5,0.4246031747
517,93,0.461538462,0.42043650800000004
518,93,0.5,0.41471306480000003
519,93,0.461538462,0.373452381
520,93,0.5,0.3690476191
521,93,0.461538462,0.3648809524
522,93,0.5,0.3591575092
523,93,0.666666667,0.4157142858
524,93,0.666666667,0.4132034632
525,93,0.666666667,0.40714285720000004
526,93,0.666666667,0.4033133533
289,93,0.6,0.3628427128
338,93,0.526315789,0.6918303607
374,93,0.588235294,0.8510366825
391,93,0.714285714,0.6467063493
392,93,0.769230769,0.8085854341000001
427,93,0.909090909,0.8763578088000001
428,93,0.909090909,0.9021911421999999
445,93,0.909090909,0.6616700404
446,93,0.909090909,0.7835589409
481,93,0.428571429,0.6596864899
482,93,0.545454545,0.7201465201
499,93,0.352941176,0.6251511128999999
500,93,0.461538462,0.7751373626
340,93,0.555555556,0.7541727716
342,93,0.555555556,0.7269144502000001
359,93,0.666666667,0.3690632976
360,93,0.714285714,0.6128796367000001
361,93,0.666666667,0.3500226242
362,93,0.714285714,0.5789486663999999
387,93,0.666666667,0.6138492065000001
400,93,0.625,0.8548306594999999
402,93,0.625,0.8217046626
419,93,0.666666667,0.4624603614000001
420,93,0.769230769,0.6619841271
421,93,0.666666667,0.4376474064
422,93,0.769230769,0.6490439898999999
479,93,0.428571429,0.6934593836999999
480,93,0.545454545,0.7501831501
501,93,0.352941176,0.5902304781
502,93,0.461538462,0.7398426572
336,93,0.526315789,0.7153368715
447,93,0.666666667,0.6894151384999999
429,93,0.909090909,0.8401864801000001
449,93,0.666666667,0.6546462308999998
471,93,0.461538462,0.4962408604000001
473,93,0.461538462,0.46458730160000006
311,93,0.6,0.6778341810999999
313,93,0.6,0.6616145257
393,93,0.714285714,0.6201957098
475,93,0.666666667,0.5656162341
343,93,0.625,0.8544444445
366,93,0.909090909,0.6627900967999999
370,93,0.588235294,0.7380019978999999
397,93,0.909090909,0.7631550312
398,93,0.909090909,0.8254548228
416,93,0.769230769,0.705760234
418,93,0.769230769,0.6880323925
444,93,0.909090909,0.8347877122
448,93,0.769230769,0.8297877121999999
450,93,0.769230769,0.7849691973
452,93,0.769230769,0.8405477855000001
454,93,0.769230769,0.8034215783
455,93,0.714285714,0.9185800311
456,93,0.769230769,0.9194133644000001
457,93,0.714285714,0.8824087023999999
458,93,0.769230769,0.8821706071
478,93,0.666666667,0.7177188823
484,93,0.545454545,0.8863469863000001
486,93,0.545454545,0.8477855477
451,93,0.666666667,0.7695695971000001
483,93,0.428571429,0.879562937
503,93,0.428571429,0.6609133127
505,93,0.428571429,0.6343204826
346,93,0.666666667,0.8558434857
395,93,0.909090909,0.7887044818
426,93,0.769230769,0.7662087912000001
430,93,0.909090909,0.8649483848999999
504,93,0.461538462,0.8126373627000001
506,93,0.461538462,0.7835997335
368,93,0.555555556,0.7625074924
507,93,0.666666667,0.7484281403999999
509,93,0.666666667,0.7184281404000001
508,93,0.666666667,0.8221611721000001
510,93,0.666666667,0.7927572425999999
511,93,0.461538462,0.879562937
513,93,0.461538462,0.8375582750000001
344,93,0.666666667,0.8904337492
372,93,0.588235294,0.8874458874
334,93,1.0,0.6634310873
390,93,0.769230769,0.7705268259
364,93,0.909090909,0.6862681902000001
396,93,0.909090909,0.8517918192
443,93,0.909090909,0.7027484718
474,93,0.5,0.6782670759999999
476,93,0.666666667,0.7342320261
512,93,0.5,0.8802863803
514,93,0.5,0.8417249416999999
472,93,0.5,0.6989772225
331,93,1.0,0.3740899216
333,93,1.0,0.36398077619999997
388,93,0.769230769,0.8034572289000002
332,93,1.0,0.6834866114
394,93,0.769230769,0.7811495366
312,93,0.666666667,0.7759099396999999
314,93,0.666666667,0.7587204624999999
424,93,0.769230769,0.7949267399
317,93,1.0,0.9683600713
318,93,1.0,0.9483600713
315,93,1.0,1.0
316,93,1.0,0.9816176471
585,146,0.3,0.48859965595968397
367,146,0.588235294,0.6194031648
369,146,0.5,0.6052449374
415,146,0.303030303,0.488571196
371,146,0.909090909,0.8349072298
399,146,0.909090909,0.8142424242
401,146,0.8,0.7813419912999999
389,146,0.380952381,0.5795071012
477,146,0.307692308,0.5450714600000001
373,146,0.8,0.805399654
453,146,0.615384615,0.7348168498
485,146,0.8,0.8423201797000001
589,146,0.315789474,0.5107968154596839
308,146,0.428571429,0.42652179839999993
310,146,0.384615385,0.4111229653
423,146,0.666666667,0.6932972420000001
425,146,0.571428571,0.6696385477
345,146,0.909090909,0.8228897672000001
341,146,0.555555556,0.5903262142000001
555,146,0.5,0.6724661973651259
556,146,0.615384615,0.7734301842651259
557,146,0.375,0.6393526441651259
558,146,0.5,0.7522180630651258
564,146,0.666666667,0.768350819165126
566,146,0.545454545,0.754411425265126
568,146,0.8,0.822521093465126
570,146,0.666666667,0.801005941965126
338,146,0.5,0.6918303607
374,146,0.8,0.8510366825
391,146,0.476190476,0.6467063493
392,146,0.625,0.8085854341000001
427,146,0.909090909,0.8763578088000001
428,146,0.909090909,0.9021911421999999
445,146,0.444444444,0.6616700404
446,146,0.615384615,0.7835589409
481,146,0.571428571,0.6596864899
482,146,0.615384615,0.7201465201
499,146,0.555555556,0.6251511128999999
500,146,0.666666667,0.7751373626
535,146,0.571428571,0.683502611865126
536,146,0.615384615,0.7379623188651261
339,146,0.631578947,0.6120149009
340,146,0.75,0.7541727716
342,146,0.666666667,0.7269144502000001
360,146,0.476190476,0.6128796367000001
362,146,0.421052632,0.5789486663999999
387,146,0.476190476,0.6138492065000001
400,146,0.909090909,0.8548306594999999
402,146,0.8,0.8217046626
419,146,0.344827586,0.4624603614000001
420,146,0.666666667,0.6619841271
422,146,0.571428571,0.6490439898999999
479,146,0.666666667,0.6934593836999999
480,146,0.714285714,0.7501831501
501,146,0.444444444,0.5902304781
502,146,0.571428571,0.7398426572
539,146,0.8,0.775854426765126
540,146,0.8,0.775854426765126
541,146,0.666666667,0.7543392752651259
542,146,0.666666667,0.7543392752651259
559,146,0.5,0.616910641765126
560,146,0.615384615,0.717874628665126
561,146,0.375,0.592002216765126
562,146,0.5,0.7039352347651259
641,146,0.333333333,0.5285986728596839
527,146,0.347826087,0.49868396476512605
336,146,0.571428571,0.7153368715
645,146,0.352941176,0.5537620716596838
447,146,0.555555556,0.6894151384999999
429,146,0.8,0.8401864801000001
531,146,0.363636364,0.515552024065126
449,146,0.444444444,0.6546462308999998
471,146,0.37037037,0.4962408604000001
311,146,0.6,0.6778341810999999
313,146,0.526315789,0.6616145257
393,146,0.380952381,0.6201957098
475,146,0.384615385,0.5656162341
343,146,1.0,0.8544444445
583,146,0.4,0.507647274959684
613,146,0.4,0.6221180670596838
617,146,0.4,0.6309092758596838
366,146,0.470588235,0.6627900967999999
370,146,0.571428571,0.7380019978999999
397,146,0.533333333,0.7631550312
398,146,0.615384615,0.8254548228
416,146,0.625,0.705760234
418,146,0.5,0.6880323925
444,146,0.714285714,0.8347877122
448,146,0.714285714,0.8297877121999999
450,146,0.615384615,0.7849691973
452,146,0.769230769,0.8405477855000001
454,146,0.666666667,0.8034215783
455,146,0.909090909,0.9185800311
456,146,0.909090909,0.9194133644000001
457,146,0.8,0.8824087023999999
458,146,0.8,0.8821706071
478,146,0.533333333,0.7177188823
484,146,0.909090909,0.8863469863000001
486,146,0.8,0.8477855477
528,146,0.615384615,0.668183486665126
530,146,0.5,0.655903266765126
532,146,0.615384615,0.6729453913651259
534,146,0.5,0.6597127905651259
537,146,0.461538462,0.670132648465126
538,146,0.5,0.725025256065126
563,146,0.615384615,0.698210959065126
565,146,0.5,0.683758744665126
567,146,0.8,0.815248366165126
569,146,0.666666667,0.7937332146651259
451,146,0.714285714,0.7695695971000001
483,146,0.909090909,0.879562937
503,146,0.555555556,0.6609133127
505,146,0.444444444,0.6343204826
587,146,0.421052632,0.5245395055596839
346,146,0.909090909,0.8558434857
395,146,0.625,0.7887044818
669,146,0.428571429,0.6402133051596838
673,146,0.428571429,0.6504697155596839
426,146,0.615384615,0.7662087912000001
430,146,0.8,0.8649483848999999
504,146,0.666666667,0.8126373627000001
506,146,0.571428571,0.7835997335
368,146,0.666666667,0.7625074924
507,146,0.714285714,0.7484281403999999
509,146,0.615384615,0.7184281404000001
639,146,0.444444444,0.5452825394596839
508,146,0.769230769,0.8221611721000001
510,146,0.666666667,0.7927572425999999
511,146,0.909090909,0.879562937
513,146,0.8,0.8375582750000001
649,146,0.461538462,0.6612755763596838
344,146,1.0,0.8904337492
372,146,0.909090909,0.8874458874
643,146,0.470588235,0.5639744899596838
334,146,0.476190476,0.6634310873
390,146,0.533333333,0.7705268259
364,146,0.526315789,0.6862681902000001
396,146,0.714285714,0.8517918192
443,146,0.555555556,0.7027484718
474,146,0.533333333,0.6782670759999999
476,146,0.625,0.7342320261
512,146,0.909090909,0.8802863803
514,146,0.8,0.8417249416999999
472,146,0.625,0.6989772225
388,146,0.625,0.8034572289000002
586,146,0.5,0.6431803382596839
590,146,0.5,0.6527041478596838
593,146,0.5,0.6561473711596838
677,146,0.5,0.6896272247596837
332,146,0.52173913,0.6834866114
584,146,0.615384615,0.6561840013596838
394,146,0.533333333,0.7811495366
611,146,0.533333333,0.6561840011596838
615,146,0.533333333,0.6561840011596838
312,146,0.705882353,0.7759099396999999
314,146,0.625,0.7587204624999999
594,146,0.545454545,0.6950584602596839
614,146,0.545454545,0.7076791726596838
618,146,0.545454545,0.7149518999596838
621,146,0.545454545,0.6823544974596838
642,146,0.545454545,0.6602799054596838
646,146,0.545454545,0.6654081106596837
650,146,0.545454545,0.6950584602596839
424,146,0.714285714,0.7949267399
317,146,0.909090909,0.9683600713
318,146,0.909090909,0.9483600713
591,146,0.615384615,0.6698836348596838
647,146,0.571428571,0.6805063455596838
588,146,0.615384615,0.6616785068596838
667,146,0.571428571,0.6773927923596839
671,146,0.571428571,0.6773927923596839
640,146,0.666666667,0.6677316203596838
644,146,0.666666667,0.6718982870596839
622,146,0.6,0.7269232619596837
670,146,0.6,0.7152549302596838
674,146,0.6,0.7225276575596837
678,146,0.6,0.7269232619596837
675,146,0.615384615,0.7083451734596838
592,146,0.666666667,0.7083451734596838
648,146,0.666666667,0.7134733786596839
315,146,1.0,1.0
316,146,1.0,0.9816176471
619,146,0.666666667,0.6968067118596839
597,146,0.666666667,0.7688191439596838
598,146,0.666666667,0.7688191439596838
612,146,0.666666667,0.7288912938596839
616,146,0.666666667,0.7288912938596839
625,146,0.666666667,0.7688191439596838
626,146,0.666666667,0.7688191439596838
653,146,0.666666667,0.7688191439596838
654,146,0.666666667,0.7688191439596838
681,146,0.666666667,0.7688191439596838
682,146,0.666666667,0.7688191439596838
620,146,0.727272727,0.7408626558596838
668,146,0.727272727,0.7408626558596838
672,146,0.727272727,0.7408626558596838
676,146,0.727272727,0.7459908610596838
596,146,0.8,0.7903342954596838
624,146,0.8,0.7903342954596838
652,146,0.8,0.7903342954596838
680,146,0.8,0.7903342954596838
595,146,0.8,0.7903342954596838
623,146,0.8,0.7903342954596838
651,146,0.8,0.7903342954596838
679,146,0.8,0.7903342954596838
585,161,0.454545455,0.48859965595968397
363,161,0.3,0.45519582339999987
367,161,0.705882353,0.6194031648
369,161,0.705882353,0.6052449374
415,161,0.363636364,0.488571196
335,161,0.304347826,0.4061910533
337,161,0.304347826,0.3936922521
371,161,0.923076923,0.8349072298
399,161,0.923076923,0.8142424242
401,161,0.923076923,0.7813419912999999
389,161,0.545454545,0.5795071012
477,161,0.545454545,0.5450714600000001
365,161,0.307692308,0.43659591529999997
373,161,0.923076923,0.805399654
417,161,0.363636364,0.45675876409999994
453,161,0.8,0.7348168498
485,161,0.923076923,0.8423201797000001
589,161,0.5,0.5107968154596839
308,161,0.482758621,0.42652179839999993
310,161,0.5,0.4111229653
423,161,0.8,0.6932972420000001
425,161,0.8,0.6696385477
345,161,1.0,0.8228897672000001
341,161,0.777777778,0.5903262142000001
555,161,0.625,0.6724661973651259
556,161,0.833333333,0.7734301842651259
557,161,0.625,0.6393526441651259
558,161,0.833333333,0.7522180630651258
564,161,0.833333333,0.768350819165126
566,161,0.833333333,0.754411425265126
568,161,0.833333333,0.822521093465126
570,161,0.833333333,0.801005941965126
338,161,0.636363636,0.6918303607
374,161,0.923076923,0.8510366825
391,161,0.571428571,0.6467063493
392,161,0.8,0.8085854341000001
427,161,0.923076923,0.8763578088000001
428,161,0.923076923,0.9021911421999999
445,161,0.705882353,0.6616700404
446,161,0.923076923,0.7835589409
481,161,0.8,0.6596864899
482,161,0.923076923,0.7201465201
499,161,0.705882353,0.6251511128999999
500,161,0.923076923,0.7751373626
535,161,0.714285714,0.683502611865126
536,161,0.833333333,0.7379623188651261
339,161,0.777777778,0.6120149009
340,161,0.875,0.7541727716
342,161,0.875,0.7269144502000001
360,161,0.666666667,0.6128796367000001
362,161,0.666666667,0.5789486663999999
387,161,0.545454545,0.6138492065000001
400,161,0.923076923,0.8548306594999999
402,161,0.923076923,0.8217046626
419,161,0.413793103,0.4624603614000001
420,161,0.705882353,0.6619841271
421,161,0.444444444,0.4376474064
422,161,0.75,0.6490439898999999
479,161,0.8,0.6934593836999999
480,161,0.923076923,0.7501831501
501,161,0.705882353,0.5902304781
502,161,0.923076923,0.7398426572
539,161,0.833333333,0.775854426765126
540,161,0.833333333,0.775854426765126
541,161,0.833333333,0.7543392752651259
542,161,0.833333333,0.7543392752651259
559,161,0.625,0.616910641765126
560,161,0.833333333,0.717874628665126
561,161,0.625,0.592002216765126
562,161,0.833333333,0.7039352347651259
641,161,0.526315789,0.5285986728596839
527,161,0.434782609,0.49868396476512605
529,161,0.454545455,0.47773534806512596
336,161,0.636363636,0.7153368715
645,161,0.555555556,0.5537620716596838
447,161,0.705882353,0.6894151384999999
429,161,0.923076923,0.8401864801000001
531,161,0.434782609,0.515552024065126
449,161,0.705882353,0.6546462308999998
471,161,0.428571429,0.4962408604000001
473,161,0.444444444,0.46458730160000006
311,161,0.777777778,0.6778341810999999
313,161,0.777777778,0.6616145257
393,161,0.571428571,0.6201957098
475,161,0.52173913,0.5656162341
343,161,1.0,0.8544444445
583,161,0.454545455,0.507647274959684
613,161,0.666666667,0.6221180670596838
617,161,0.666666667,0.6309092758596838
366,161,0.666666667,0.6627900967999999
370,161,0.8,0.7380019978999999
397,161,0.705882353,0.7631550312
398,161,0.8,0.8254548228
416,161,0.631578947,0.705760234
418,161,0.666666667,0.6880323925
444,161,0.923076923,0.8347877122
448,161,0.923076923,0.8297877121999999
450,161,0.923076923,0.7849691973
452,161,0.923076923,0.8405477855000001
454,161,0.923076923,0.8034215783
455,161,0.923076923,0.9185800311
456,161,0.923076923,0.9194133644000001
457,161,0.923076923,0.8824087023999999
458,161,0.923076923,0.8821706071
478,161,0.857142857,0.7177188823
484,161,0.923076923,0.8863469863000001
486,161,0.923076923,0.8477855477
528,161,0.769230769,0.668183486665126
530,161,0.769230769,0.655903266765126
532,161,0.769230769,0.6729453913651259
534,161,0.769230769,0.6597127905651259
537,161,0.714285714,0.670132648465126
538,161,0.833333333,0.725025256065126
563,161,0.714285714,0.698210959065126
565,161,0.714285714,0.683758744665126
567,161,0.833333333,0.815248366165126
569,161,0.833333333,0.7937332146651259
533,161,0.476190476,0.499742044565126
451,161,0.8,0.7695695971000001
483,161,0.923076923,0.879562937
503,161,0.705882353,0.6609133127
505,161,0.705882353,0.6343204826
587,161,0.526315789,0.5245395055596839
346,161,1.0,0.8558434857
395,161,0.705882353,0.7887044818
669,161,0.666666667,0.6402133051596838
673,161,0.666666667,0.6504697155596839
426,161,0.923076923,0.7662087912000001
430,161,0.923076923,0.8649483848999999
504,161,0.923076923,0.8126373627000001
506,161,0.923076923,0.7835997335
368,161,0.8,0.7625074924
507,161,0.8,0.7484281403999999
509,161,0.8,0.7184281404000001
639,161,0.555555556,0.5452825394596839
508,161,0.923076923,0.8221611721000001
510,161,0.923076923,0.7927572425999999
511,161,0.923076923,0.879562937
513,161,0.923076923,0.8375582750000001
649,161,0.714285714,0.6612755763596838
344,161,1.0,0.8904337492
372,161,0.923076923,0.8874458874
643,161,0.555555556,0.5639744899596838
334,161,0.583333333,0.6634310873
390,161,0.8,0.7705268259
364,161,0.666666667,0.6862681902000001
396,161,0.8,0.8517918192
443,161,0.705882353,0.7027484718
474,161,0.857142857,0.6782670759999999
476,161,0.857142857,0.7342320261
512,161,0.923076923,0.8802863803
514,161,0.923076923,0.8417249416999999
472,161,0.857142857,0.6989772225
388,161,0.8,0.8034572289000002
586,161,0.769230769,0.6431803382596839
590,161,0.769230769,0.6527041478596838
593,161,0.769230769,0.6561473711596838
677,161,0.714285714,0.6896272247596837
332,161,0.583333333,0.6834866114
584,161,0.769230769,0.6561840013596838
394,161,0.8,0.7811495366
611,161,0.666666667,0.6561840011596838
615,161,0.666666667,0.6561840011596838
312,161,0.875,0.7759099396999999
314,161,0.875,0.7587204624999999
594,161,0.833333333,0.6950584602596839
614,161,0.833333333,0.7076791726596838
618,161,0.833333333,0.7149518999596838
621,161,0.769230769,0.6823544974596838
642,161,0.769230769,0.6602799054596838
646,161,0.769230769,0.6654081106596837
650,161,0.833333333,0.6950584602596839
424,161,0.923076923,0.7949267399
317,161,1.0,0.9683600713
318,161,1.0,0.9483600713
591,161,0.769230769,0.6698836348596838
647,161,0.714285714,0.6805063455596838
588,161,0.769230769,0.6616785068596838
667,161,0.666666667,0.6773927923596839
671,161,0.666666667,0.6773927923596839
640,161,0.769230769,0.6677316203596838
644,161,0.769230769,0.6718982870596839
622,161,0.833333333,0.7269232619596837
670,161,0.833333333,0.7152549302596838
674,161,0.833333333,0.7225276575596837
678,161,0.833333333,0.7269232619596837
675,161,0.714285714,0.7083451734596838
592,161,0.833333333,0.7083451734596838
648,161,0.833333333,0.7134733786596839
315,161,1.0,1.0
316,161,1.0,0.9816176471
619,161,0.769230769,0.6968067118596839
597,161,0.833333333,0.7688191439596838
598,161,0.833333333,0.7688191439596838
612,161,0.833333333,0.7288912938596839
616,161,0.833333333,0.7288912938596839
625,161,0.833333333,0.7688191439596838
626,161,0.833333333,0.7688191439596838
653,161,0.833333333,0.7688191439596838
654,161,0.833333333,0.7688191439596838
681,161,0.833333333,0.7688191439596838
682,161,0.833333333,0.7688191439596838
620,161,0.833333333,0.7408626558596838
668,161,0.833333333,0.7408626558596838
672,161,0.833333333,0.7408626558596838
676,161,0.833333333,0.7459908610596838
596,161,0.833333333,0.7903342954596838
624,161,0.833333333,0.7903342954596838
652,161,0.833333333,0.7903342954596838
680,161,0.833333333,0.7903342954596838
595,161,0.833333333,0.7903342954596838
623,161,0.833333333,0.7903342954596838
651,161,0.833333333,0.7903342954596838
679,161,0.833333333,0.7903342954596838
463,79,0.555555556,0.3278232638
465,79,0.555555556,0.31912761170000004
363,79,1.0,0.45519582339999987
367,79,0.303030303,0.6194031648
369,79,0.303030303,0.6052449374
415,79,0.666666667,0.488571196
323,79,0.4,0.3764372295000001
371,79,0.333333333,0.8349072298
399,79,0.4,0.8142424242
401,79,0.416666667,0.7813419912999999
411,79,1.0,0.4266575092
327,79,0.555555556,0.4187878789
389,79,0.588235294,0.5795071012
325,79,0.4,0.3714505495
477,79,1.0,0.5450714600000001
365,79,1.0,0.43659591529999997
373,79,0.333333333,0.805399654
351,79,0.555555556,0.41265664160000004
353,79,0.555555556,0.4021303258000001
417,79,0.666666667,0.45675876409999994
431,79,0.5,0.3591575092
433,79,0.5,0.35146520160000005
453,79,0.714285714,0.7348168498
485,79,0.714285714,0.8423201797000001
379,79,1.0,0.398452381
308,79,0.37037037,0.42652179839999993
310,79,0.37037037,0.4111229653
329,79,0.555555556,0.41299840520000003
423,79,0.714285714,0.6932972420000001
425,79,0.714285714,0.6696385477
413,79,1.0,0.4191575092
345,79,0.588235294,0.8228897672000001
291,79,0.333333333,0.40507002810000003
292,79,0.333333333,0.30367965380000006
293,79,0.333333333,0.38988095240000004
294,79,0.333333333,0.30367965380000006
295,79,0.333333333,0.38988095240000004
296,79,0.333333333,0.30367965380000006
297,79,0.333333333,0.38988095240000004
298,79,0.333333333,0.30367965380000006
299,79,0.333333333,0.37249084250000003
300,79,0.333333333,0.270952381
301,79,0.333333333,0.37249084250000003
302,79,0.333333333,0.270952381
320,79,0.476190476,0.3851629073
322,79,0.476190476,0.37832080200000007
324,79,0.555555556,0.4184962407
326,79,0.555555556,0.41165413540000007
328,79,0.625,0.4309523811
330,79,0.625,0.42376283859999997
347,79,1.0,0.3997495153
348,79,1.0,0.425952381
349,79,1.0,0.39313186820000007
350,79,1.0,0.4151190477
352,79,0.666666667,0.42441643340000007
354,79,0.666666667,0.41722689090000004
355,79,0.555555556,0.44440267340000006
356,79,0.666666667,0.44663865560000005
357,79,0.555555556,0.4379699249000001
358,79,0.666666667,0.43944911310000007
375,79,0.625,0.41633249800000005
376,79,0.666666667,0.4246658313
377,79,0.625,0.40966583130000006
378,79,0.666666667,0.41706349220000005
380,79,1.0,0.390952381
381,79,1.0,0.390952381
382,79,1.0,0.38238095240000003
383,79,0.588235294,0.3724451072
384,79,0.666666667,0.4141575092
385,79,0.588235294,0.3606804013
386,79,0.666666667,0.4055860806
403,79,0.454545455,0.35461375670000006
404,79,0.625,0.40093455570000003
405,79,0.454545455,0.34891575100000005
406,79,0.625,0.3935661346
407,79,0.666666667,0.38791979950000005
408,79,0.714285714,0.41201298710000006
409,79,0.666666667,0.38107769420000004
410,79,0.714285714,0.40416984980000004
412,79,1.0,0.4303463204
414,79,1.0,0.4217748918
432,79,0.714285714,0.3920168068
434,79,0.714285714,0.38487394970000005
435,79,0.526315789,0.39484126990000007
436,79,0.714285714,0.4142390290000001
437,79,0.526315789,0.3886818496000001
438,79,0.714285714,0.4070961719
439,79,0.666666667,0.3641102757
440,79,0.714285714,0.37261904770000004
441,79,0.666666667,0.35726817040000003
442,79,0.714285714,0.3647759104
459,79,1.0,0.398452381
460,79,1.0,0.390952381
461,79,1.0,0.390952381
462,79,1.0,0.38238095240000003
464,79,0.714285714,0.38560924380000006
466,79,0.714285714,0.3767857144000001
467,79,0.555555556,0.33658008670000006
468,79,0.714285714,0.38560924380000006
469,79,0.555555556,0.3311688313
470,79,0.714285714,0.3767857144000001
487,79,0.714285714,0.4016575092
488,79,0.714285714,0.4084415585
489,79,0.714285714,0.39308608060000005
490,79,0.714285714,0.3985514486
491,79,1.0,0.4157142858
492,79,1.0,0.4132034632
493,79,1.0,0.40714285720000004
494,79,1.0,0.4033133533
495,79,0.555555556,0.3912698413000001
496,79,0.769230769,0.4156746033
497,79,0.555555556,0.38174603180000005
498,79,0.769230769,0.4023412699000001
515,79,0.769230769,0.42900793660000003
516,79,0.769230769,0.4246031747
517,79,0.769230769,0.42043650800000004
518,79,0.769230769,0.41471306480000003
519,79,0.769230769,0.373452381
520,79,0.769230769,0.3690476191
521,79,0.769230769,0.3648809524
522,79,0.769230769,0.3591575092
523,79,1.0,0.4157142858
524,79,1.0,0.4132034632
525,79,1.0,0.40714285720000004
526,79,1.0,0.4033133533
338,79,0.476190476,0.6918303607
374,79,0.588235294,0.8510366825
391,79,0.666666667,0.6467063493
392,79,0.714285714,0.8085854341000001
427,79,1.0,0.8763578088000001
428,79,1.0,0.9021911421999999
445,79,1.0,0.6616700404
446,79,1.0,0.7835589409
481,79,0.714285714,0.6596864899
482,79,0.714285714,0.7201465201
499,79,0.555555556,0.6251511128999999
500,79,0.769230769,0.7751373626
340,79,0.526315789,0.7541727716
342,79,0.5,0.7269144502000001
359,79,0.666666667,0.3690632976
360,79,0.714285714,0.6128796367000001
361,79,0.666666667,0.3500226242
362,79,0.714285714,0.5789486663999999
387,79,0.588235294,0.6138492065000001
400,79,0.588235294,0.8548306594999999
402,79,0.625,0.8217046626
419,79,0.666666667,0.4624603614000001
