model,balanced_accuracy,groundtruth_balanced_accuracy,dataset
401,-0.01972479239543823,0.5,15
402,-0.01972479239543823,0.5,15
403,-0.01972479239543823,0.5,15
404,-0.01972479239543823,0.5,15
405,-0.01972479239543823,0.5,15
406,-0.01972479239543823,0.5,15
407,-0.01972479239543823,0.5,15
408,-0.01972479239543823,0.408794788,15
409,-0.01972479239543823,0.5,15
410,-0.01972479239543823,0.5,15
411,-0.01972479239543823,0.5,15
412,-0.01972479239543823,0.638436482,15
413,-0.01972479239543823,0.591205212,15
414,-0.01972479239543823,0.557003257,15
415,-0.01972479239543823,0.5,15
416,-0.01972479239543823,0.470684039,15
417,-0.01972479239543823,0.5,15
418,-0.01972479239543823,0.618892508,15
419,-0.01972479239543823,0.5,15
420,-0.01972479239543823,0.48534202,15
421,-0.01972479239543823,0.473941368,15
447,-0.01972479239543823,0.931596091,15
448,-0.01972479239543823,0.95276873,15
449,-0.01972479239543823,0.964169381,15
450,-0.01972479239543823,0.5,15
451,-0.01972479239543823,0.5,15
452,-0.01972479239543823,0.5,15
453,-0.01972479239543823,0.5,15
454,-0.01972479239543823,0.5,15
455,-0.01972479239543823,0.688925081,15
456,-0.01972479239543823,0.5,15
457,-0.01972479239543823,0.5,15
458,-0.01972479239543823,0.938110749,15
459,-0.01972479239543823,0.956026059,15
460,-0.01972479239543823,0.949511401,15
461,-0.01972479239543823,0.947882736,15
462,-0.01972479239543823,0.942996743,15
463,-0.01972479239543823,0.7752443,15
464,-0.01972479239543823,0.929967427,15
465,-0.01972479239543823,0.776872964,15
466,-0.01972479239543823,0.970684039,15
467,-0.01972479239543823,0.794788274,15
468,-0.01972479239543823,0.938110749,15
469,-0.01972479239543823,0.928338762,15
470,-0.01972479239543823,0.908794788,15
471,-0.01972479239543823,0.95276873,15
747,-0.01972479239543823,0.519543974,15
748,-0.01972479239543823,0.498371336,15
749,-0.01972479239543823,0.513029316,15
750,-0.01972479239543823,0.5,15
751,-0.01972479239543823,0.5,15
752,-0.01972479239543823,0.5,15
753,-0.01972479239543823,0.5,15
754,-0.01972479239543823,0.5,15
755,-0.01972479239543823,0.535830619,15
756,-0.01972479239543823,0.465798046,15
757,-0.01972479239543823,0.5,15
758,-0.01972479239543823,0.589576547,15
759,-0.01972479239543823,0.543973941,15
760,-0.01972479239543823,0.553745928,15
761,-0.01972479239543823,0.589576547,15
762,-0.01972479239543823,0.615635179,15
763,-0.01972479239543823,0.664495114,15
764,-0.01972479239543823,0.529315961,15
765,-0.01972479239543823,0.625407166,15
766,-0.01972479239543823,0.558631922,15
767,-0.01972479239543823,0.600977199,15
768,-0.01972479239543823,0.615635179,15
769,-0.01972479239543823,0.465798046,15
770,-0.01972479239543823,0.504885993,15
771,-0.01972479239543823,0.53257329,15
922,-0.01972479239543823,0.728013029,15
923,-0.01972479239543823,0.63029316,15
924,-0.01972479239543823,0.672638436,15
925,-0.01972479239543823,0.5,15
926,-0.01972479239543823,0.5,15
927,-0.01972479239543823,0.498371336,15
928,-0.01972479239543823,0.486970684,15
929,-0.01972479239543823,0.5,15
930,-0.01972479239543823,0.486970684,15
931,-0.01972479239543823,0.40228013,15
932,-0.01972479239543823,0.5,15
933,-0.01972479239543823,0.503257329,15
934,-0.01972479239543823,0.509771987,15
935,-0.01972479239543823,0.700325733,15
936,-0.01972479239543823,0.762214984,15
937,-0.01972479239543823,0.527687296,15
938,-0.01972479239543823,0.231270358,15
939,-0.01972479239543823,0.524429967,15
940,-0.01972479239543823,0.288273616,15
941,-0.01972479239543823,0.667752443,15
942,-0.01972479239543823,0.276872964,15
943,-0.01972479239543823,0.693811075,15
944,-0.01972479239543823,0.622149837,15
945,-0.01972479239543823,0.672638436,15
946,-0.01972479239543823,0.522801303,15
1272,-0.01972479239543823,0.53257329,15
1273,-0.01972479239543823,0.509771987,15
1274,-0.01972479239543823,0.314332248,15
1275,-0.01972479239543823,0.5,15
1276,-0.01972479239543823,0.5,15
1277,-0.01972479239543823,0.5,15
1278,-0.01972479239543823,0.5,15
1279,-0.01972479239543823,0.5,15
1280,-0.01972479239543823,0.5,15
1281,-0.01972479239543823,0.5,15
1282,-0.01972479239543823,0.5,15
1283,-0.01972479239543823,0.5,15
1284,-0.01972479239543823,0.578175896,15
1285,-0.01972479239543823,0.407166124,15
1286,-0.01972479239543823,0.498371336,15
1287,-0.01972479239543823,0.5,15
1288,-0.01972479239543823,0.5,15
1289,-0.01972479239543823,0.5,15
1290,-0.01972479239543823,0.5,15
1291,-0.01972479239543823,0.469055375,15
1292,-0.01972479239543823,0.486970684,15
1293,-0.01972479239543823,0.5,15
1294,-0.01972479239543823,0.5,15
1295,-0.01972479239543823,0.5,15
1296,-0.01972479239543823,0.5,15
472,0.32459993535725407,0.333333333,17
473,0.3135666416979662,0.333333333,17
474,0.3136871989053332,0.333333333,17
475,0.3292123002464289,0.333333333,17
476,0.33780393497468264,0.364453665,17
477,0.3858398310123695,0.333333333,17
478,0.3252349492808744,0.350276625,17
479,0.36698103021507855,0.415629322,17
480,0.32231092708799314,0.335408022,17
481,0.2968311930818828,0.286652835,17
482,0.3007147477329888,0.335408022,17
483,0.31568582606860107,0.336099585,17
484,0.29129479625438814,0.381396957,17
485,0.3135666416979662,0.333333333,17
486,0.3211686871450176,0.328838174,17
487,0.3122902519164511,0.346818811,17
488,0.3135666416979662,0.333333333,17
489,0.3129945646095819,0.333333333,17
490,0.3347216064601757,0.38208852,17
491,0.3135666416979662,0.333333333,17
492,0.28277208126508235,0.333333333,17
493,0.3135666416979662,0.333333333,17
494,0.6305069641839173,0.553250346,17
495,0.3404296082989071,0.336099585,17
496,0.31344109396683095,0.333333333,17
497,0.3135666416979662,0.333333333,17
498,0.3135666416979662,0.333333333,17
499,0.3135666416979662,0.333333333,17
500,0.31371258911575217,0.333333333,17
501,0.3080796646080035,0.333333333,17
502,0.31403088079297337,0.334370678,17
503,0.31725902555978563,0.333333333,17
504,0.3142880729901473,0.333333333,17
505,0.31543368424536733,0.333333333,17
506,0.3135695560636929,0.333333333,17
507,0.3140605271169046,0.333333333,17
508,0.3135666416979662,0.333333333,17
509,0.3135666416979662,0.333333333,17
510,0.3135666416979662,0.333333333,17
511,0.3135666416979662,0.333333333,17
512,0.3135666416979662,0.333333333,17
513,0.3135666416979662,0.333333333,17
514,0.3135666416979662,0.333333333,17
515,0.3135666416979662,0.333333333,17
516,0.3135666416979662,0.333333333,17
517,0.3135666416979662,0.333333333,17
518,0.3135666416979662,0.333333333,17
519,0.3135666416979662,0.333333333,17
520,0.3135666416979662,0.333333333,17
521,0.3135666416979662,0.333333333,17
597,0.3721255314457399,0.333333333,17
598,0.34788365775010427,0.352697095,17
599,0.3951312709218656,0.371715076,17
600,0.7369931623197858,0.677385892,17
601,0.5950254071097154,0.502074689,17
602,0.7518229709034892,0.699515906,17
603,0.5661885628028107,0.39626556,17
604,0.4919102854966808,0.382434302,17
605,0.563906995208443,0.333333333,17
606,0.5586014636331855,0.333333333,17
607,0.5560378423666262,0.352005533,17
608,0.3110200694922227,0.30428769,17
609,0.356225253673907,0.31120332,17
610,0.4107217804413904,0.384163209,17
611,0.4051802089897343,0.338520055,17
612,0.36764202854582884,0.298063624,17
613,0.634593161100326,0.491701245,17
614,0.33621749399455203,0.321922545,17
615,0.5340877552473274,0.421161826,17
616,0.35713685716761623,0.389004149,17
617,0.5636925955816969,0.335062241,17
618,0.34943929195898527,0.326071923,17
619,0.6565338673500409,0.64626556,17
620,0.6133946226355332,0.522475795,17
621,0.3392516052584445,0.25242047,17
1372,0.5819373563306695,0.93153527,17
1373,0.5154371490075156,0.782157676,17
1374,0.583703030699421,0.934301521,17
1375,0.7191383240314946,0.970954357,17
1376,0.6839832040880045,0.978907331,17
1377,0.612659386893484,0.995504841,17
1378,0.727058348976032,0.977178423,17
1379,0.734412249767304,0.968188105,17
1380,0.6590323567636301,0.973720609,17
1381,0.70718834381172,0.978907331,17
1382,0.7371091689802443,0.97406639,17
1383,0.3479073177699875,0.425311203,17
1384,0.5752919498730964,0.925311203,17
1385,0.620434915956181,0.98824343,17
1386,0.6039942157065549,0.991355463,17
1387,0.547053588506169,0.926694329,17
1388,0.6191406047582259,0.967150761,17
1389,0.3806286543536733,0.482019364,17
1390,0.6239976191214379,0.976141079,17
1391,0.32595497299984716,0.344052559,17
1392,0.6399107657105046,0.971991701,17
1393,0.42733971049187364,0.645919779,17
1394,0.6465814127461336,0.980636238,17
1395,0.6638356009206771,0.983056708,17
1396,0.5708766704283386,0.883471646,17
122,0.0016599288094971132,0.892595575,32
123,0.0016599288094971132,0.864970241,32
124,0.0016599288094971132,0.911541295,32
125,0.0016599288094971132,0.2,32
126,0.0016599288094971132,0.2,32
127,0.0016599288094971132,0.2,32
128,0.0016599288094971132,0.208291765,32
129,0.0016599288094971132,0.2,32
130,0.0016599288094971132,0.252362144,32
131,0.0016599288094971132,0.229504234,32
132,0.0016599288094971132,0.20104712,32
133,0.0016599288094971132,0.854767854,32
134,0.0016599288094971132,0.848400542,32
135,0.0016599288094971132,0.88732791,32
136,0.0016599288094971132,0.90388069,32
137,0.0016599288094971132,0.873604317,32
138,0.0016599288094971132,0.412865199,32
139,0.0016599288094971132,0.881458987,32
140,0.0016599288094971132,0.379180971,32
141,0.0016599288094971132,0.884183164,32
142,0.0016599288094971132,0.330249726,32
143,0.0016599288094971132,0.898462597,32
144,0.0016599288094971132,0.770258367,32
145,0.0016599288094971132,0.738534281,32
146,0.0016599288094971132,0.878776262,32
272,0.0016599288094971132,0.183658713,32
273,0.0016599288094971132,0.18115996,32
274,0.0016599288094971132,0.18976886,32
275,0.0016599288094971132,0.200609756,32
276,0.0016599288094971132,0.2,32
277,0.0016599288094971132,0.2,32
278,0.0016599288094971132,0.2,32
279,0.0016599288094971132,0.2,32
280,0.0016599288094971132,0.2,32
281,0.0016599288094971132,0.199991996,32
282,0.0016599288094971132,0.2,32
283,0.0016599288094971132,0.132291447,32
284,0.0016599288094971132,0.170972914,32
285,0.0016599288094971132,0.145098579,32
286,0.0016599288094971132,0.176705677,32
287,0.0016599288094971132,0.196493196,32
288,0.0016599288094971132,0.202079068,32
289,0.0016599288094971132,0.127619189,32
290,0.0016599288094971132,0.202216606,32
291,0.0016599288094971132,0.124007148,32
292,0.0016599288094971132,0.201287544,32
293,0.0016599288094971132,0.20333063,32
294,0.0016599288094971132,0.199597498,32
295,0.0016599288094971132,0.196833902,32
296,0.0016599288094971132,0.181890784,32
772,0.0016599288094971132,0.853900474,32
773,0.0016599288094971132,0.894472147,32
774,0.0016599288094971132,0.879860107,32
775,0.0016599288094971132,0.2,32
776,0.0016599288094971132,0.2,32
777,0.0016599288094971132,0.2,32
778,0.0016599288094971132,0.202432641,32
779,0.0016599288094971132,0.2,32
780,0.0016599288094971132,0.2,32
781,0.0016599288094971132,0.227119713,32
782,0.0016599288094971132,0.2,32
783,0.0016599288094971132,0.842209507,32
784,0.0016599288094971132,0.840659918,32
785,0.0016599288094971132,0.85524705,32
786,0.0016599288094971132,0.867161508,32
787,0.0016599288094971132,0.835792028,32
788,0.0016599288094971132,0.32105343,32
789,0.0016599288094971132,0.861593845,32
790,0.0016599288094971132,0.355550619,32
791,0.0016599288094971132,0.836228999,32
792,0.0016599288094971132,0.280476455,32
793,0.0016599288094971132,0.873608508,32
794,0.0016599288094971132,0.689401976,32
795,0.0016599288094971132,0.678070346,32
796,0.0016599288094971132,0.852066461,32
872,0.0016599288094971132,0.88841991,32
873,0.0016599288094971132,0.900705039,32
874,0.0016599288094971132,0.911984229,32
875,0.0016599288094971132,0.2,32
876,0.0016599288094971132,0.2,32
877,0.0016599288094971132,0.2,32
878,0.0016599288094971132,0.214385917,32
879,0.0016599288094971132,0.2,32
880,0.0016599288094971132,0.2,32
881,0.0016599288094971132,0.2592602,32
882,0.0016599288094971132,0.2,32
883,0.0016599288094971132,0.889212393,32
884,0.0016599288094971132,0.862720077,32
885,0.0016599288094971132,0.923342441,32
886,0.0016599288094971132,0.902065822,32
887,0.0016599288094971132,0.849965626,32
888,0.0016599288094971132,0.378219362,32
889,0.0016599288094971132,0.926168092,32
890,0.0016599288094971132,0.359788392,32
891,0.0016599288094971132,0.892886681,32
892,0.0016599288094971132,0.390309695,32
893,0.0016599288094971132,0.905209009,32
894,0.0016599288094971132,0.753996183,32
895,0.0016599288094971132,0.738446402,32
896,0.0016599288094971132,0.903441531,32
572,-0.00749891516506479,0.422439024,35
573,-0.00749891516506479,0.686829268,35
574,-0.00749891516506479,0.518292683,35
575,-0.00749891516506479,0.475609756,35
576,-0.00749891516506479,0.41195122,35
577,-0.00749891516506479,0.987804878,35
578,-0.00749891516506479,0.648536585,35
579,-0.00749891516506479,0.365365854,35
580,-0.00749891516506479,0.584878049,35
581,-0.00749891516506479,0.450487805,35
582,-0.00749891516506479,0.684878049,35
583,-0.00749891516506479,0.5,35
584,-0.00749891516506479,0.5,35
585,-0.00749891516506479,0.550243902,35
586,-0.00749891516506479,0.550243902,35
587,-0.00749891516506479,0.510731707,35
588,-0.00749891516506479,0.388780488,35
589,-0.00749891516506479,0.5,35
590,-0.00749891516506479,0.469512195,35
591,-0.00749891516506479,0.5,35
592,-0.00749891516506479,0.520731707,35
593,-0.00749891516506479,0.565121951,35
594,-0.00749891516506479,0.713902439,35
595,-0.00749891516506479,0.747804878,35
596,-0.00749891516506479,0.512195122,35
947,-0.00749891516506479,0.442926829,35
948,-0.00749891516506479,0.603658537,35
949,-0.00749891516506479,0.518292683,35
950,-0.00749891516506479,0.650731707,35
951,-0.00749891516506479,0.639756098,35
952,-0.00749891516506479,0.66,35
953,-0.00749891516506479,0.472682927,35
954,-0.00749891516506479,0.598536585,35
955,-0.00749891516506479,0.479756098,35
956,-0.00749891516506479,0.720731707,35
957,-0.00749891516506479,0.489512195,35
958,-0.00749891516506479,0.52,35
959,-0.00749891516506479,0.559756098,35
960,-0.00749891516506479,0.557317073,35
961,-0.00749891516506479,0.543658537,35
962,-0.00749891516506479,0.399756098,35
963,-0.00749891516506479,0.547560976,35
964,-0.00749891516506479,0.5,35
965,-0.00749891516506479,0.493902439,35
966,-0.00749891516506479,0.5,35
967,-0.00749891516506479,0.5,35
968,-0.00749891516506479,0.52,35
