model,balanced_accuracy,groundtruth_balanced_accuracy,dataset
1491,0.20133502875441747,0.5,1
1492,0.20128484069141836,0.5,1
1493,0.1925284217236408,0.480728051,1
1494,0.24870499495599377,0.592790864,1
1495,0.21959247475902033,0.514989293,1
1496,0.20133502875441747,0.5,1
1622,0.20376076878510804,0.508208423,1
1623,0.20281131410003123,0.507851535,1
1624,0.23407874353968006,0.568522484,1
1625,0.18913808966107046,0.481084939,1
1626,0.2202082089763478,0.538900785,1
1627,0.2685823574046285,0.736259814,1
1628,0.13626925620491664,0.311206281,1
1629,0.2030955540852902,0.537830121,1
1630,0.213039325552797,0.521770164,1
1631,0.17709837538506235,0.505710207,1
1632,0.23512285263282565,0.568879372,1
1633,0.20133502875441747,0.5,1
1634,0.20711539062463818,0.530692363,1
1635,0.2050136525204246,0.562098501,1
1636,0.20396315073530116,0.51391863,1
1637,0.20415435677725857,0.5,1
1638,0.20549908350811896,0.535331906,1
1639,0.21201531678199753,0.480371163,1
1640,0.17200972654706875,0.398286938,1
1641,0.20133502875441747,0.5,1
1642,0.20214670662158488,0.501427552,1
1643,0.201362038417609,0.5,1
1644,0.31058983007500823,0.86509636,1
1645,0.3337835531192861,0.947894361,1
1646,0.21163959451865533,0.539614561,1
1797,0.18960143860797377,0.433261956,1
1798,0.19503629678041845,0.496074233,1
1799,0.2010490913830502,0.457530335,1
1800,0.21072439433102974,0.463954318,1
1801,0.23661290707479538,0.61598858,1
1802,0.24668642593743023,0.626695218,1
1803,0.26337381341711724,0.628479657,1
1804,0.21611190962429722,0.560670949,1
1805,0.2208345782078196,0.512491078,1
1806,0.17398054468431123,0.369735903,1
1807,0.20527845196855554,0.457530335,1
1808,0.2127357457287252,0.523911492,1
1809,0.20466829716483667,0.473947181,1
1810,0.21117143635572327,0.496431121,1
1811,0.20532350144994704,0.496788009,1
1812,0.22085093852346477,0.521770164,1
1813,0.21760719734874692,0.496788009,1
1814,0.1986054603962449,0.492862241,1
1815,0.22988196523115328,0.548536759,1
1816,0.20031388651863552,0.526052819,1
1817,0.24529291487154253,0.634189864,1
1818,0.20133929021017155,0.5,1
1819,0.22788047026019123,0.521770164,1
1820,0.2204550412357793,0.533904354,1
1821,0.21955445112552135,0.526766595,1
322,0.0026431337540949867,0.557985758,10
323,0.0026431337540949867,0.679043744,10
324,0.0026431337540949867,0.689725331,10
325,0.0026431337540949867,0.498982706,10
326,0.0026431337540949867,0.523397762,10
327,0.0026431337540949867,0.920651068,10
328,0.0026431337540949867,0.322990844,10
329,0.0026431337540949867,0.309257375,10
330,0.0026431337540949867,0.476093591,10
331,0.0026431337540949867,0.553407935,10
332,0.0026431337540949867,0.486266531,10
333,0.0026431337540949867,0.486775178,10
334,0.0026431337540949867,0.500508647,10
335,0.0026431337540949867,0.517802645,10
336,0.0026431337540949867,0.54069176,10
337,0.0026431337540949867,0.501017294,10
338,0.0026431337540949867,0.500508647,10
339,0.0026431337540949867,0.5,10
340,0.0026431337540949867,0.508138352,10
341,0.0026431337540949867,0.5,10
342,0.0026431337540949867,0.534587996,10
343,0.0026431337540949867,0.503051882,10
344,0.0026431337540949867,0.845879959,10
345,0.0026431337540949867,0.856561546,10
346,0.0026431337540949867,0.566632757,10
722,0.0026431337540949867,0.623092574,10
723,0.0026431337540949867,0.682095626,10
724,0.0026431337540949867,0.695320448,10
725,0.0026431337540949867,0.746185148,10
726,0.0026431337540949867,0.684638861,10
727,0.0026431337540949867,0.757884028,10
728,0.0026431337540949867,0.707527976,10
729,0.0026431337540949867,0.789928789,10
730,0.0026431337540949867,0.81180061,10
731,0.0026431337540949867,0.739572737,10
732,0.0026431337540949867,0.871312309,10
733,0.0026431337540949867,0.538148525,10
734,0.0026431337540949867,0.630722279,10
735,0.0026431337540949867,0.589013225,10
736,0.0026431337540949867,0.606307223,10
737,0.0026431337540949867,0.589013225,10
738,0.0026431337540949867,0.723296033,10
739,0.0026431337540949867,0.671922686,10
740,0.0026431337540949867,0.833672431,10
741,0.0026431337540949867,0.519837233,10
742,0.0026431337540949867,0.756358087,10
743,0.0026431337540949867,0.630722279,10
744,0.0026431337540949867,0.681078332,10
745,0.0026431337540949867,0.745676501,10
746,0.0026431337540949867,0.626653103,10
1222,0.0026431337540949867,0.490844354,10
1223,0.0026431337540949867,0.631230926,10
1224,0.0026431337540949867,0.567141404,10
1225,0.0026431337540949867,0.510681587,10
1226,0.0026431337540949867,0.506612411,10
1227,0.0026431337540949867,0.950661241,10
1228,0.0026431337540949867,0.424720244,10
1229,0.0026431337540949867,0.550356053,10
1230,0.0026431337540949867,0.568667345,10
1231,0.0026431337540949867,0.733468973,10
1232,0.0026431337540949867,0.686673449,10
1233,0.0026431337540949867,0.5,10
1234,0.0026431337540949867,0.498982706,10
1235,0.0026431337540949867,0.477110885,10
1236,0.0026431337540949867,0.496439471,10
1237,0.0026431337540949867,0.508646999,10
1238,0.0026431337540949867,0.5,10
1239,0.0026431337540949867,0.5,10
1240,0.0026431337540949867,0.5,10
1241,0.0026431337540949867,0.5,10
1242,0.0026431337540949867,0.501525941,10
1243,0.0026431337540949867,0.5,10
1244,0.0026431337540949867,0.837741607,10
1245,0.0026431337540949867,0.856052899,10
1246,0.0026431337540949867,0.587995931,10
172,0.0406324059347302,0.408794788,15
173,0.042301409130627556,0.457654723,15
174,0.039443373406199536,0.382736156,15
175,0.03731899304406301,0.5,15
176,0.037475725752155756,0.5,15
177,0.04201619590857407,0.5,15
178,0.038769076808476445,0.5,15
179,0.03999264165670051,0.5,15
180,0.04477487169765909,0.5,15
181,0.040109130554182124,0.503257329,15
182,0.04024769655377678,0.5,15
183,0.03884509840252,0.368078176,15
184,0.03843758142510263,0.350162866,15
185,0.04598327941471788,0.530944625,15
186,0.04473698367549609,0.501628664,15
187,0.039789662358775665,0.364820847,15
188,0.04890979389762275,0.741042345,15
189,0.043623670140272144,0.519543974,15
190,0.04736826984691932,0.664495114,15
191,0.039614517518198444,0.294788274,15
192,0.04873315758952444,0.747557003,15
193,0.04000264335874284,0.40228013,15
194,0.03879661112796429,0.374592834,15
195,0.03590374143893439,0.30781759,15
196,0.0409181441289738,0.496742671,15
397,0.04099318761394487,0.5,15
398,0.04665966394775608,0.687296417,15
399,0.04158191995132284,0.5,15
400,0.039944562979446284,0.5,15
401,0.03937776925666529,0.5,15
402,0.043545686688550446,0.5,15
403,0.034816286256999604,0.5,15
404,0.040640400804584365,0.5,15
405,0.040464843980609976,0.5,15
406,0.04253757071455259,0.5,15
407,0.043655945239812165,0.5,15
408,0.04121719547026313,0.408794788,15
409,0.04123416181011722,0.5,15
410,0.04162227704914959,0.5,15
411,0.04142064699640006,0.5,15
412,0.04607325641823089,0.638436482,15
413,0.045827925838282026,0.591205212,15
414,0.04163371256595315,0.557003257,15
415,0.04167262721360258,0.5,15
416,0.04011671696936573,0.470684039,15
417,0.041907334953277996,0.5,15
418,0.045177170602275496,0.618892508,15
419,0.0420421670694621,0.5,15
420,0.03820771687541401,0.48534202,15
421,0.041466067216633186,0.473941368,15
447,0.05407132949733503,0.931596091,15
448,0.05552138006235302,0.95276873,15
449,0.05466613368826848,0.964169381,15
450,0.04294257513111889,0.5,15
451,0.04187253103212155,0.5,15
452,0.04151895890469576,0.5,15
453,0.04066959656953584,0.5,15
454,0.04336046901690983,0.5,15
455,0.044058370913794775,0.688925081,15
456,0.04385688042376364,0.5,15
457,0.03602219051116684,0.5,15
458,0.05073042958367661,0.938110749,15
459,0.05557405024951193,0.956026059,15
460,0.053190517919933886,0.949511401,15
461,0.05597088154425197,0.947882736,15
462,0.053458514382527966,0.942996743,15
463,0.05077244604675245,0.7752443,15
464,0.05372236707072912,0.929967427,15
465,0.05023136339250075,0.776872964,15
466,0.05090165628943438,0.970684039,15
467,0.05039993829154593,0.794788274,15
468,0.05185521755282953,0.938110749,15
469,0.05295071237629699,0.928338762,15
470,0.05202542629386918,0.908794788,15
471,0.052658424368308754,0.95276873,15
747,0.05419877644478456,0.519543974,15
748,0.05267347214545272,0.498371336,15
749,0.05293796938465974,0.513029316,15
750,0.044408894072470874,0.5,15
751,0.04285044061149784,0.5,15
752,0.03816690487268678,0.5,15
753,0.04139703319447051,0.5,15
754,0.03557568476518329,0.5,15
755,0.0378768915608214,0.535830619,15
756,0.04134203127332013,0.465798046,15
757,0.04107208554587335,0.5,15
758,0.0490314407775397,0.589576547,15
759,0.05227176596755173,0.543973941,15
760,0.057760902814260925,0.553745928,15
761,0.05455149579981119,0.589576547,15
762,0.05416989685499477,0.615635179,15
763,0.049949979325780235,0.664495114,15
764,0.05531518166735551,0.529315961,15
765,0.04916634251529334,0.625407166,15
766,0.05595245559927594,0.558631922,15
767,0.04886545180209404,0.600977199,15
768,0.054238222923416415,0.615635179,15
769,0.04553034166745008,0.465798046,15
770,0.043757488534370684,0.504885993,15
771,0.05004894656037989,0.53257329,15
922,0.048209217836622895,0.728013029,15
923,0.04503599037655971,0.63029316,15
924,0.04555288145157804,0.672638436,15
925,0.0423776254944909,0.5,15
926,0.03636566227526154,0.5,15
927,0.05135369021998563,0.498371336,15
928,0.04245570305882177,0.486970684,15
929,0.041324504564044275,0.5,15
930,0.04288801412091435,0.486970684,15
931,0.03376325427717415,0.40228013,15
932,0.038894771305453456,0.5,15
933,0.04342058280472251,0.503257329,15
934,0.03843431609752786,0.509771987,15
935,0.04932209753807998,0.700325733,15
936,0.04897250079607361,0.762214984,15
937,0.04417756233655555,0.527687296,15
938,0.034015377073497166,0.231270358,15
939,0.04070075755312388,0.524429967,15
940,0.03468668141097497,0.288273616,15
941,0.04698326322559311,0.667752443,15
942,0.034129649589635436,0.276872964,15
943,0.042985160954979784,0.693811075,15
944,0.04329830932735627,0.622149837,15
945,0.04295017738602626,0.672638436,15
946,0.045168866849441734,0.522801303,15
1272,0.043045684160988765,0.53257329,15
1273,0.04163443312883123,0.509771987,15
1274,0.037003812383839665,0.314332248,15
1275,0.04135279544236853,0.5,15
1276,0.04519347755379245,0.5,15
1277,0.042152779574855206,0.5,15
1278,0.03734705020784661,0.5,15
1279,0.041235836839139325,0.5,15
1280,0.041548004635816,0.5,15
1281,0.03740561765461849,0.5,15
1282,0.035377808316903084,0.5,15
1283,0.04124193353550233,0.5,15
1284,0.043219002710905806,0.578175896,15
1285,0.03873045863628224,0.407166124,15
1286,0.041211801663310746,0.498371336,15
1287,0.04125975907145708,0.5,15
1288,0.04202844637248445,0.5,15
1289,0.04147200500457756,0.5,15
1290,0.04190771753571686,0.5,15
1291,0.04177943027480339,0.469055375,15
1292,0.04146015255751011,0.486970684,15
1293,0.041397332008832145,0.5,15
1294,0.04190089019827491,0.5,15
1295,0.04103027559186082,0.5,15
1296,0.04179287555440029,0.5,15
472,0.0683662273732198,0.333333333,17
473,0.06616267637109177,0.333333333,17
474,0.06618614938863947,0.333333333,17
475,0.06922515173348827,0.333333333,17
476,0.0710739670807656,0.364453665,17
477,0.08055366247047788,0.333333333,17
478,0.06852059277363629,0.350276625,17
479,0.07698156208677323,0.415629322,17
480,0.06790526475678045,0.335408022,17
481,0.0626926431851929,0.286652835,17
482,0.06368019370957093,0.335408022,17
483,0.06656818492107608,0.336099585,17
484,0.061846897297056724,0.381396957,17
485,0.06616267637109177,0.333333333,17
486,0.06763016151138353,0.328838174,17
487,0.06596870550755322,0.346818811,17
488,0.06616267637109177,0.333333333,17
489,0.06605192272368468,0.333333333,17
490,0.07047660228823065,0.38208852,17
491,0.06616267637109177,0.333333333,17
492,0.06001241311419302,0.333333333,17
493,0.06616267637109177,0.333333333,17
494,0.12944963632153908,0.553250346,17
495,0.07148461593682695,0.336099585,17
496,0.06613823167665685,0.333333333,17
497,0.06616267637109177,0.333333333,17
498,0.06616267637109177,0.333333333,17
499,0.06616267637109177,0.333333333,17
500,0.0661910929740768,0.333333333,17
501,0.06509433784260821,0.333333333,17
502,0.06625755139356083,0.334370678,17
503,0.06688617193792068,0.333333333,17
504,0.06630314221092562,0.333333333,17
505,0.06652619775180893,0.333333333,17
506,0.06616324381089347,0.333333333,17
507,0.06625883803042751,0.333333333,17
508,0.06616267637109177,0.333333333,17
509,0.06616267637109177,0.333333333,17
510,0.06616267637109177,0.333333333,17
511,0.06616267637109177,0.333333333,17
512,0.06616267637109177,0.333333333,17
513,0.06616267637109177,0.333333333,17
514,0.06616267637109177,0.333333333,17
515,0.06616267637109177,0.333333333,17
516,0.06616267637109177,0.333333333,17
517,0.06616267637109177,0.333333333,17
518,0.06616267637109177,0.333333333,17
519,0.06616267637109177,0.333333333,17
520,0.06616267637109177,0.333333333,17
521,0.06616267637109177,0.333333333,17
597,0.07756434929172581,0.333333333,17
598,0.07270303955930013,0.352697095,17
599,0.08219021447114265,0.371715076,17
600,0.15058841324251526,0.677385892,17
601,0.12190811917740892,0.502074689,17
602,0.15344787312828193,0.699515906,17
603,0.11606109445844433,0.39626556,17
604,0.10119895488250515,0.382434302,17
605,0.11545195888145532,0.333333333,17
606,0.11442696134898656,0.333333333,17
607,0.11389889456331174,0.352005533,17
608,0.06557060600879625,0.30428769,17
609,0.0743903342414354,0.31120332,17
610,0.0853142996355077,0.384163209,17
611,0.08409652462173683,0.338520055,17
612,0.076668556305037,0.298063624,17
613,0.12978680021577818,0.491701245,17
614,0.07058406230241115,0.321922545,17
615,0.10971805515115722,0.421161826,17
616,0.07488798661749987,0.389004149,17
617,0.11549753801864227,0.335062241,17
618,0.07317654551868955,0.326071923,17
619,0.13455171151979833,0.64626556,17
620,0.12574133552053976,0.522475795,17
621,0.0708966555490537,0.25242047,17
1372,0.12083804898672978,0.93153527,17
1373,0.10735195179749017,0.782157676,17
1374,0.12126253101270149,0.934301521,17
1375,0.14810164207062787,0.970954357,17
1376,0.141183529836228,0.978907331,17
1377,0.12696181063467674,0.995504841,17
1378,0.14959494132073825,0.977178423,17
1379,0.1511204466123993,0.968188105,17
1380,0.13623976355575357,0.973720609,17
1381,0.14572050318850596,0.978907331,17
1382,0.1516721950653787,0.97406639,17
1383,0.07317810243349414,0.425311203,17
1384,0.11951465020761556,0.925311203,17
1385,0.12857170694856293,0.98824343,17
1386,0.12532804776961934,0.991355463,17
1387,0.11390503097236855,0.926694329,17
1388,0.12831212413020404,0.967150761,17
1389,0.0798641543804833,0.482019364,17
1390,0.1292842665316254,0.976141079,17
1391,0.06863299687342296,0.344052559,17
1392,0.1323915545449193,0.971991701,17
1393,0.0895560542042015,0.645919779,17
1394,0.13357084046061654,0.980636238,17
1395,0.13711939751714852,0.983056708,17
1396,0.11867235758944399,0.883471646,17
122,0.06961257959213156,0.892595575,32
123,0.07127953021774174,0.864970241,32
124,0.08073858295050781,0.911541295,32
125,0.0342762790663842,0.2,32
126,0.03206367241139427,0.2,32
127,0.04171505505842925,0.2,32
128,0.022922009245577885,0.208291765,32
129,0.023967971752567412,0.2,32
130,0.02579716610886575,0.252362144,32
131,0.036596446654681106,0.229504234,32
132,0.03317527317751746,0.20104712,32
133,0.0580906293424146,0.854767854,32
134,0.05742703994156702,0.848400542,32
135,0.0628576372547778,0.88732791,32
136,0.06705373553032982,0.90388069,32
137,0.06702806040682441,0.873604317,32
138,0.040176947461108704,0.412865199,32
139,0.058538715533493324,0.881458987,32
140,0.03850097779266843,0.379180971,32
141,0.05901196387495311,0.884183164,32
142,0.04688263534725276,0.330249726,32
143,0.06209386942339066,0.898462597,32
144,0.10636150651474516,0.770258367,32
145,0.1026956400488069,0.738534281,32
146,0.060076378624105975,0.878776262,32
272,0.03154325799378317,0.183658713,32
273,0.029713896577264493,0.18115996,32
274,0.028099392972313158,0.18976886,32
275,0.02969088585368093,0.200609756,32
276,0.03458622047471948,0.2,32
277,0.041686486266050815,0.2,32
278,0.025986351466226538,0.2,32
279,0.03415026789796029,0.2,32
280,0.04108129961763914,0.2,32
281,0.031464830817105126,0.199991996,32
282,0.030446020247271395,0.2,32
283,0.029606677653841625,0.132291447,32
284,0.029111782083067955,0.170972914,32
285,0.030720183671108743,0.145098579,32
286,0.033959741020073715,0.176705677,32
287,0.0333642426130074,0.196493196,32
288,0.03213522325631247,0.202079068,32
289,0.02809703578145419,0.127619189,32
290,0.032140568547539446,0.202216606,32
291,0.029101027986280233,0.124007148,32
292,0.03210446138473409,0.201287544,32
293,0.02943524081943369,0.20333063,32
294,0.03546378851189365,0.199597498,32
295,0.02904461924853407,0.196833902,32
296,0.030932950543328695,0.181890784,32
772,0.07491546825423614,0.853900474,32
773,0.0766738414123069,0.894472147,32
774,0.07318071495325158,0.879860107,32
775,0.035185419470832355,0.2,32
776,0.026037540125802845,0.2,32
777,0.11175489969573504,0.2,32
778,0.024149887591472824,0.202432641,32
779,0.028836405459265253,0.2,32
780,0.0290075556958225,0.2,32
781,0.041013385019391724,0.227119713,32
782,0.02543485916171643,0.2,32
783,0.05682963179761073,0.842209507,32
784,0.05770374043090369,0.840659918,32
785,0.07918518763534069,0.85524705,32
786,0.0633095115146273,0.867161508,32
787,0.06009306868892976,0.835792028,32
788,0.03651885866367206,0.32105343,32
789,0.057716396388413305,0.861593845,32
790,0.03876272349797806,0.355550619,32
791,0.04974887010512495,0.836228999,32
792,0.03895289953726972,0.280476455,32
793,0.05990074781410994,0.873608508,32
794,0.09650173958288215,0.689401976,32
795,0.10395314497592485,0.678070346,32
796,0.05691155548577045,0.852066461,32
872,0.06661507392424966,0.88841991,32
873,0.07527773825695898,0.900705039,32
874,0.07621615085252739,0.911984229,32
875,0.04191577405608222,0.2,32
876,0.03111200080215737,0.2,32
877,0.11543644522025305,0.2,32
878,0.024726497313271572,0.214385917,32
879,0.03325334769693474,0.2,32
880,0.028160941000545198,0.2,32
881,0.030941607501443907,0.2592602,32
882,0.028429243999126358,0.2,32
883,0.05902373251993849,0.889212393,32
884,0.05712026477377226,0.862720077,32
885,0.07537249872182561,0.923342441,32
886,0.0630314754736871,0.902065822,32
887,0.05725567376169738,0.849965626,32
888,0.033271989067753936,0.378219362,32
889,0.06027629486955135,0.926168092,32
890,0.03942682624997124,0.359788392,32
891,0.06037877190244947,0.892886681,32
892,0.04591298194112138,0.390309695,32
893,0.06349831640301602,0.905209009,32
894,0.1084014866826782,0.753996183,32
895,0.1061060465489618,0.738446402,32
896,0.05887599395944578,0.903441531,32
572,0.07346759255297344,0.422439024,35
573,0.1196857276346361,0.686829268,35
574,0.08680321852916202,0.518292683,35
575,0.0798072019885951,0.475609756,35
576,0.07425703108379819,0.41195122,35
577,0.17637077955813343,0.987804878,35
578,0.10382071889805475,0.648536585,35
579,0.05944796285585778,0.365365854,35
580,0.10068839426166272,0.584878049,35
581,0.07389225392222294,0.450487805,35
582,0.12065646675165712,0.684878049,35
583,0.08463447168648623,0.5,35
584,0.08463447168648623,0.5,35
585,0.09597547735336835,0.550243902,35
586,0.0920211180042233,0.550243902,35
587,0.08834154435453459,0.510731707,35
588,0.07108624672707584,0.388780488,35
589,0.08463447168648623,0.5,35
590,0.0806640345947461,0.469512195,35
591,0.08431187051621603,0.5,35
592,0.09911909129578003,0.520731707,35
593,0.08817948662126825,0.565121951,35
594,0.1271442307964518,0.713902439,35
595,0.127104453414163,0.747804878,35
596,0.08611356076528039,0.512195122,35
947,0.07324553851934364,0.442926829,35
948,0.09894278884160668,0.603658537,35
949,0.08775439326835902,0.518292683,35
950,0.11316329038703352,0.650731707,35
951,0.1026183533539394,0.639756098,35
952,0.10982273029949026,0.66,35
953,0.08116021120612445,0.472682927,35
954,0.09614145220835717,0.598536585,35
955,0.08729104962732437,0.479756098,35
956,0.12539623391491297,0.720731707,35
957,0.08304929910791103,0.489512195,35
958,0.08839328566014933,0.52,35
959,0.09249860870530022,0.559756098,35
960,0.09660546605539053,0.557317073,35
961,0.09144776522860668,0.543658537,35
962,0.07263825903356076,0.399756098,35
963,0.08688224221015536,0.547560976,35
964,0.08463447168648623,0.5,35
965,0.08360558384909948,0.493902439,35
966,0.08463447168648623,0.5,35
967,0.08463447168648623,0.5,35
968,0.08701973619965117,0.52,35
969,0.08463447168648623,0.5,35
970,0.08497370189161269,0.5,35
971,0.08537401616007267,0.506097561,35
1572,0.12350061928977393,0.754390244,35
1573,0.13560802696949495,0.795365854,35
1574,0.1458839442387765,0.85804878,35
1575,0.1797074284375642,0.975609756,35
1576,0.18075294517818588,0.981707317,35
1577,0.1783060524569598,0.969512195,35
1578,0.18041371510468074,0.981707317,35
1579,0.1807695740814208,0.981707317,35
