model,balanced_accuracy,groundtruth_balanced_accuracy,dataset
321,0.13600768018793097,0.510706638,1
372,0.1948746710578106,0.799428979,1
373,0.178963584030057,0.762312634,1
374,0.19374832566465164,0.807280514,1
375,0.22176148062005724,0.996074233,1
376,0.2221498504743556,0.996788009,1
377,0.23170096679647448,0.990720914,1
378,0.23446763244031324,0.99821556,1
379,0.23113949770211023,0.998929336,1
380,0.2329628831722695,0.996431121,1
381,0.23118872516760489,0.994646681,1
382,0.23123091029551646,0.997144897,1
383,0.141968755773021,0.536759458,1
384,0.15356008973267538,0.658815132,1
385,0.19101549999864573,0.813704497,1
386,0.18543311952818756,0.76302641,1
387,0.14988169388312086,0.625624554,1
388,0.22443733609810176,0.974304069,1
389,0.1528540701973845,0.630264097,1
390,0.22146686870117513,0.992148465,1
391,0.15278071134514176,0.606709493,1
392,0.22295172069087996,0.991791577,1
393,0.15185277468348007,0.606352605,1
394,0.21924203439795603,0.990007138,1
395,0.22277924389161938,0.989293362,1
396,0.16119944046447657,0.706995004,1
422,0.13424268629083017,0.5,1
423,0.14255259435816406,0.518915061,1
424,0.15428404923182062,0.563169165,1
425,0.09230212999356315,0.284796574,1
426,0.12261983879103053,0.459314775,1
427,0.1361689763115353,0.518558173,1
428,0.1344545347459895,0.507137759,1
429,0.1505514186759535,0.574232691,1
430,0.1441358119190778,0.513204854,1
431,0.12875910505335006,0.476445396,1
432,0.10962377879214788,0.349036403,1
433,0.13427167347999133,0.5,1
434,0.13542531770266622,0.526052819,1
435,0.13162885446592723,0.517130621,1
436,0.1435673034728783,0.528194147,1
437,0.14415069677964876,0.502141328,1
438,0.12346212314378288,0.525695931,1
439,0.13427167347999133,0.5,1
440,0.09862452452358753,0.267309065,1
441,0.13427167347999133,0.5,1
442,0.1341898270540953,0.5,1
443,0.14194247620242226,0.528551035,1
444,0.21245041443732435,0.895788722,1
445,0.22069140096403886,0.937901499,1
446,0.13924561013345418,0.520342612,1
1022,0.14412845486956313,0.481798715,1
1023,0.14084877725132194,0.48786581,1
1024,0.13531427547660774,0.452177016,1
1025,0.12470261054068917,0.394361171,1
1026,0.13055900052443423,0.414346895,1
1027,0.13555196436832365,0.431120628,1
1028,0.10866369884532184,0.307637402,1
1029,0.12497350077543463,0.374018558,1
1030,0.18118013076118064,0.653818701,1
1031,0.1494083741127469,0.501070664,1
1032,0.1441451428533209,0.459671663,1
1033,0.13427167347999133,0.5,1
1034,0.13402417193888963,0.444325482,1
1035,0.14599920730241375,0.483940043,1
1036,0.14838792390187236,0.513204854,1
1037,0.1331742059017981,0.427551749,1
1038,0.14526093646909402,0.461099215,1
1039,0.1338292939539773,0.41862955,1
1040,0.14614132982676514,0.488579586,1
1041,0.13864256522428206,0.467880086,1
1042,0.14826493634511362,0.496431121,1
1043,0.13117075485502866,0.438972163,1
1044,0.14629797662798397,0.484296931,1
1045,0.14297629887572755,0.46538187,1
1046,0.13488678053198472,0.44111349,1
1347,0.13431135794676147,0.500356888,1
1348,0.13502939558403818,0.500713776,1
1349,0.15411706432360278,0.578515346,1
1350,0.126611675626397,0.488222698,1
1351,0.11901693237769127,0.417915774,1
1352,0.13440688422378794,0.503568879,1
1353,0.11960018878670806,0.429693076,1
1354,0.15097505363390848,0.56923626,1
1355,0.12845829843951304,0.45503212,1
1356,0.13564104843915417,0.502498216,1
1357,0.1333816046219754,0.526766595,1
1358,0.13427167347999133,0.5,1
1359,0.13431518167185175,0.500713776,1
1360,0.13298595613284941,0.529978587,1
1361,0.13407096591554718,0.500713776,1
1362,0.14617271712340743,0.517130621,1
1363,0.1250285192338431,0.462883655,1
1364,0.13444378873887938,0.496431121,1
1365,0.0884637422893269,0.248037116,1
1366,0.14200714816639817,0.498572448,1
1367,0.1372094449114382,0.513204854,1
1368,0.1352394153637879,0.505353319,1
1369,0.21644912124352184,0.913276231,1
1370,0.22324349595212692,0.947180585,1
1371,0.14521646795645438,0.551034975,1
1472,0.1429571470409345,0.518201285,1
1473,0.13242851275019232,0.481441827,1
1474,0.13798444244272415,0.519628837,1
1475,0.13516008124587994,0.490720914,1
1476,0.13190102032961518,0.493576017,1
1477,0.16288643505195827,0.631334761,1
1478,0.14953973142696675,0.575303355,1
1479,0.12858848899074393,0.476802284,1
1480,0.17316961613722778,0.618843683,1
1481,0.14764749089005413,0.589578872,1
1482,0.13809608983923843,0.516773733,1
1483,0.13427167347999133,0.5,1
1484,0.13427167347999133,0.5,1
1485,0.12985008897606581,0.505710207,1
1486,0.12936252726286754,0.47751606,1
1487,0.1350371130939978,0.503211991,1
1488,0.13336592089633115,0.495003569,1
1489,0.13427167347999133,0.5,1
1490,0.13427167347999133,0.5,1
1491,0.13427167347999133,0.5,1
1492,0.13423821477132528,0.5,1
1493,0.1284006021261402,0.480728051,1
1494,0.16585165094770887,0.592790864,1
1495,0.14644330414972656,0.514989293,1
1496,0.13427167347999133,0.5,1
1622,0.13588883350045175,0.508208423,1
1623,0.13525586371040052,0.507851535,1
1624,0.1561008166701664,0.568522484,1
1625,0.12614038075109332,0.481084939,1
1626,0.14685379362794487,0.538900785,1
1627,0.17910322591346534,0.736259814,1
1628,0.09089449178032409,0.311206281,1
1629,0.1354453570339065,0.537830121,1
1630,0.1420745380122444,0.521770164,1
1631,0.1181139045670879,0.505710207,1
1632,0.15679688939893013,0.568879372,1
1633,0.13427167347999133,0.5,1
1634,0.1381252480601385,0.530692363,1
1635,0.1367240893239961,0.562098501,1
1636,0.13602375480058046,0.51391863,1
1637,0.13615122549521874,0.5,1
1638,0.137047709982459,0.535331906,1
1639,0.14139186549837804,0.480371163,1
1640,0.11472147200842552,0.398286938,1
1641,0.13427167347999133,0.5,1
1642,0.13481279205810293,0.501427552,1
1643,0.13428967992211902,0.5,1
1644,0.20710820769371854,0.86509636,1
1645,0.22257068972323707,0.947894361,1
1646,0.14114138398948323,0.539614561,1
1797,0.12644928004902883,0.433261956,1
1798,0.13007251883065865,0.496074233,1
1799,0.1340810485657465,0.457530335,1
1800,0.1405312505310662,0.463954318,1
1801,0.15779025902690993,0.61598858,1
1802,0.1645059382686665,0.626695218,1
1803,0.17563086325512453,0.628479657,1
1804,0.14412292739324453,0.560670949,1
1805,0.14727137311559274,0.512491078,1
1806,0.11603535076658716,0.369735903,1
1807,0.1369006222894167,0.457530335,1
1808,0.14187215146286317,0.523911492,1
1809,0.13649385242027084,0.473947181,1
1810,0.14082927854752855,0.496431121,1
1811,0.13693065527701104,0.496788009,1
1812,0.14728227999268953,0.521770164,1
1813,0.14511978587621097,0.496788009,1
1814,0.13245196124120964,0.492862241,1
1815,0.1533029644644819,0.548536759,1
1816,0.13359091198947007,0.526052819,1
1817,0.16357693089140804,0.634189864,1
1818,0.1342745144504941,0.5,1
1819,0.15196863448384051,0.521770164,1
1820,0.1470183484675659,0.533904354,1
1821,0.14641795506072727,0.526766595,1
322,0.07631750524205076,0.557985758,10
323,0.09415533910721965,0.679043744,10
324,0.09596985573605471,0.689725331,10
325,0.06873279577378119,0.498982706,10
326,0.06932354130488878,0.523397762,10
327,0.11531488338832453,0.920651068,10
328,0.048568972087923455,0.322990844,10
329,0.04729060457321325,0.309257375,10
330,0.06602848590935986,0.476093591,10
331,0.0758304706605918,0.553407935,10
332,0.06591644581900725,0.486266531,10
333,0.0656422811123626,0.486775178,10
334,0.06903458771303339,0.500508647,10
335,0.07123214732986528,0.517802645,10
336,0.07361494557866737,0.54069176,10
337,0.06880463086513885,0.501017294,10
338,0.06872915165830522,0.500508647,10
339,0.06875314011155936,0.5,10
340,0.06895407417145136,0.508138352,10
341,0.06875314011155936,0.5,10
342,0.07715710776795479,0.534587996,10
343,0.06850974173194661,0.503051882,10
344,0.1131152643981638,0.845879959,10
345,0.11333289863615816,0.856561546,10
346,0.07992997798058228,0.566632757,10
722,0.09606865829652245,0.623092574,10
723,0.10264462488238493,0.682095626,10
724,0.10537808379297707,0.695320448,10
725,0.11275721161738429,0.746185148,10
726,0.10694986281898215,0.684638861,10
727,0.11252497930706291,0.757884028,10
728,0.10880116210100213,0.707527976,10
729,0.11630257344557499,0.789928789,10
730,0.11833045429803092,0.81180061,10
731,0.11183023693550412,0.739572737,10
732,0.12354049740677726,0.871312309,10
733,0.07769450474641647,0.538148525,10
734,0.09350346248790742,0.630722279,10
735,0.09311280471821418,0.589013225,10
736,0.09390940310223887,0.606307223,10
737,0.08962302249096354,0.589013225,10
738,0.10841218758190503,0.723296033,10
739,0.09929576720041178,0.671922686,10
740,0.11922500656067461,0.833672431,10
741,0.07548664807261309,0.519837233,10
742,0.11276171940905756,0.756358087,10
743,0.0899758768489236,0.630722279,10
744,0.10506412632544178,0.681078332,10
745,0.11184077847671768,0.745676501,10
746,0.09227268107449113,0.626653103,10
1222,0.0672106497906888,0.490844354,10
1223,0.08523571432133585,0.631230926,10
1224,0.07717213575708524,0.567141404,10
1225,0.06973737871481603,0.510681587,10
1226,0.06891150101621574,0.506612411,10
1227,0.11829824592896675,0.950661241,10
1228,0.06590635400135544,0.424720244,10
1229,0.07314308936174757,0.550356053,10
1230,0.0756463348978721,0.568667345,10
1231,0.09567076789434657,0.733468973,10
1232,0.08845841888801051,0.686673449,10
1233,0.06875314011155936,0.5,10
1234,0.0686624651175332,0.498982706,10
1235,0.0646874293333104,0.477110885,10
1236,0.06733397158118962,0.496439471,10
1237,0.06972884124944141,0.508646999,10
1238,0.06875314011155936,0.5,10
1239,0.06875314011155936,0.5,10
1240,0.06875314011155936,0.5,10
1241,0.06875314011155936,0.5,10
1242,0.06899967224947386,0.501525941,10
1243,0.06875314011155936,0.5,10
1244,0.11296255706514476,0.837741607,10
1245,0.1134131516409306,0.856052899,10
1246,0.08187635125772055,0.587995931,10
172,0.039763490483131186,0.408794788,15
173,0.04087615928039609,0.457654723,15
174,0.03897080213077741,0.382736156,15
175,0.037554548556019716,0.5,15
176,0.03765903702808156,0.5,15
177,0.04068601713236043,0.5,15
178,0.03852127106562868,0.5,15
179,0.03933698096444472,0.5,15
180,0.04252513432508378,0.5,15
181,0.03941464022943246,0.503257329,15
182,0.03950701756249556,0.5,15
183,0.03857195212832438,0.368078176,15
184,0.03830027414337946,0.350162866,15
185,0.04333073946978964,0.530944625,15
186,0.04249987564364178,0.501628664,15
187,0.03920166143249483,0.364820847,15
188,0.04528174912505955,0.741042345,15
189,0.041757666620159145,0.519543974,15
190,0.0442540664245906,0.664495114,15
191,0.03908489820544334,0.294788274,15
192,0.04516399158632735,0.747557003,15
193,0.039343648765806274,0.40228013,15
194,0.03853962727862057,0.374592834,15
195,0.03661104748593398,0.30781759,15
196,0.03995398261262692,0.496742671,15
397,0.04000401160260763,0.5,15
398,0.04378166249181511,0.687296417,15
399,0.04039649982752628,0.5,15
400,0.0393049285129419,0.5,15
401,0.038927066031087906,0.5,15
402,0.04170567765234468,0.5,15
403,0.03588607736464412,0.5,15
404,0.039768820396367296,0.5,15
405,0.039651782513717704,0.5,15
406,0.04103360033634611,0.5,15
407,0.04177918335318583,0.5,15
408,0.04015335017348647,0.408794788,15
409,0.040164661066722535,0.5,15
410,0.04042340455941078,0.5,15
411,0.040288984524244426,0.5,15
412,0.04339072413879831,0.638436482,15
413,0.0432271704188324,0.591205212,15
414,0.04043102823727982,0.557003257,15
415,0.04045697133571277,0.5,15
416,0.039419697839554874,0.470684039,15
417,0.04061344316216305,0.5,15
418,0.04279333359482805,0.618892508,15
419,0.04070333123961912,0.5,15
420,0.03814703111025373,0.48534202,15
421,0.04031926467106651,0.473941368,15
447,0.04872277285820107,0.931596091,15
448,0.04968947323487973,0.95276873,15
449,0.04911930898549004,0.964169381,15
450,0.04130360328072365,0.5,15
451,0.04059024054805875,0.5,15
452,0.04035452579644156,0.5,15
453,0.03978828423966827,0.5,15
454,0.04158219920458427,0.5,15
455,0.042047467135840906,0.688925081,15
456,0.041913140142486816,0.5,15
457,0.03669001353408894,0.5,15
458,0.04649550624909546,0.938110749,15
459,0.04972458669298567,0.956026059,15
460,0.048135565139933646,0.949511401,15
461,0.04998914088947903,0.947882736,15
462,0.0483142294483297,0.942996743,15
463,0.04652351722447935,0.7752443,15
464,0.048490131240463794,0.929967427,15
465,0.04616279545497822,0.776872964,15
466,0.04660965738626731,0.970684039,15
467,0.04627517872100834,0.794788274,15
468,0.0472453648951974,0.938110749,15
469,0.04797569477750905,0.928338762,15
470,0.04735883738922384,0.908794788,15
471,0.04778083610551689,0.95276873,15
747,0.048807737489834094,0.519543974,15
748,0.0477908679569462,0.498371336,15
749,0.047967199449750884,0.513029316,15
750,0.04228114924162497,0.5,15
751,0.041242180267642946,0.5,15
752,0.03811982310843557,0.5,15
753,0.040273241989624724,0.5,15
754,0.03639234303676657,0.5,15
755,0.03792648090052532,0.535830619,15
756,0.040236574042191144,0.465798046,15
757,0.040056610223893285,0.5,15
758,0.045362847045004186,0.589576547,15
759,0.04752306383834554,0.543973941,15
760,0.05118248840281834,0.553745928,15
761,0.049042883726518514,0.589576547,15
762,0.04878848442997423,0.615635179,15
763,0.04597520607716454,0.664495114,15
764,0.049552007638214726,0.529315961,15
765,0.045452781536839945,0.625407166,15
766,0.04997685692616168,0.558631922,15
767,0.04525218772804041,0.600977199,15
768,0.04883403514225533,0.615635179,15
769,0.04302878097161111,0.465798046,15
770,0.04184687888289151,0.504885993,15
771,0.04604118423356431,0.53257329,15
922,0.04481469841772632,0.728013029,15
923,0.04269921344435086,0.63029316,15
924,0.04304380749436308,0.672638436,15
925,0.04092697018963832,0.5,15
926,0.03691899471015207,0.5,15
927,0.04691101333996814,0.498371336,15
928,0.04097902189919223,0.486970684,15
929,0.04022488956934057,0.5,15
930,0.04126722927392062,0.486970684,15
931,0.03518405604476048,0.40228013,15
932,0.03860506739694669,0.5,15
933,0.04162227506312606,0.503257329,15
934,0.03829809725832962,0.509771987,15
935,0.045556618218697706,0.700325733,15
936,0.04532355372402679,0.762214984,15
937,0.042126928084348085,0.527687296,15
938,0.03535213790897583,0.231270358,15
939,0.03980905822872696,0.524429967,15
940,0.035799674133961026,0.288273616,15
941,0.04399739534370646,0.667752443,15
942,0.035428319586401344,0.276872964,15
943,0.04133199382996424,0.693811075,15
944,0.04154075941154856,0.622149837,15
945,0.04130867145066189,0.672638436,15
946,0.04278779775960554,0.522801303,15
1272,0.04137234263397023,0.53257329,15
1273,0.04043150861253187,0.509771987,15
1274,0.037344428115870826,0.314332248,15
1275,0.040243750154890075,0.5,15
1276,0.04280420489583935,0.5,15
1277,0.04077707290988119,0.5,15
1278,0.03757325333187545,0.5,15
1279,0.04016577775273727,0.5,15
1280,0.04037388961718838,0.5,15
1281,0.03761229829639004,0.5,15
1282,0.03626042540457977,0.5,15
1283,0.04016984221697927,0.5,15
1284,0.041487888333914924,0.578175896,15
1285,0.03849552561749921,0.407166124,15
1286,0.040149754302184884,0.498371336,15
1287,0.040181725907615776,0.5,15
1288,0.04069418410830069,0.5,15
1289,0.04032322319636276,0.5,15
1290,0.04061369821712229,0.5,15
1291,0.04052817337651331,0.469055375,15
1292,0.040315321564984456,0.486970684,15
1293,0.04027344119919915,0.5,15
1294,0.04060914665882766,0.5,15
1295,0.040028736921218264,0.5,15
1296,0.04053713689624458,0.5,15
472,0.04558960899421754,0.333333333,17
473,0.04412057499279885,0.333333333,17
474,0.04413622367116399,0.333333333,17
475,0.04616222523439652,0.333333333,17
476,0.04739476879924808,0.364453665,17
477,0.053714565725722925,0.333333333,17
478,0.04569251926116187,0.350276625,17
479,0.05133316546991983,0.415629322,17
480,0.045282300583257974,0.335408022,17
481,0.04180721953553294,0.286652835,17
482,0.042465586551784965,0.335408022,17
483,0.044390914026121726,0.336099585,17
484,0.04124338894344216,0.381396957,17
485,0.04412057499279885,0.333333333,17
486,0.04509889841966002,0.328838174,17
487,0.04399126108377316,0.346818811,17
488,0.04412057499279885,0.333333333,17
489,0.044046739227860794,0.333333333,17
490,0.04699652560422477,0.38208852,17
491,0.04412057499279885,0.333333333,17
492,0.04002039948819969,0.333333333,17
493,0.04412057499279885,0.333333333,17
494,0.08631188162643039,0.553250346,17
495,0.04766853470328898,0.336099585,17
496,0.044104278529842236,0.333333333,17
497,0.04412057499279885,0.333333333,17
498,0.04412057499279885,0.333333333,17
499,0.04412057499279885,0.333333333,17
500,0.04413951939478887,0.333333333,17
501,0.04340834930714314,0.333333333,17
502,0.044183825007778225,0.334370678,17
503,0.044602905370684794,0.333333333,17
504,0.044214218886021416,0.333333333,17
505,0.04436292257994363,0.333333333,17
506,0.044120953285999985,0.333333333,17
507,0.04418468276568935,0.333333333,17
508,0.04412057499279885,0.333333333,17
509,0.04412057499279885,0.333333333,17
510,0.04412057499279885,0.333333333,17
511,0.04412057499279885,0.333333333,17
512,0.04412057499279885,0.333333333,17
513,0.04412057499279885,0.333333333,17
514,0.04412057499279885,0.333333333,17
515,0.04412057499279885,0.333333333,17
516,0.04412057499279885,0.333333333,17
517,0.04412057499279885,0.333333333,17
518,0.04412057499279885,0.333333333,17
519,0.04412057499279885,0.333333333,17
520,0.04412057499279885,0.333333333,17
521,0.04412057499279885,0.333333333,17
597,0.05172169027322156,0.333333333,17
598,0.0484808171182711,0.352697095,17
599,0.054805600392832776,0.371715076,17
600,0.10040439957374785,0.677385892,17
601,0.08128420353034362,0.502074689,17
602,0.10231070616425895,0.699515906,17
603,0.0773861870510339,0.39626556,17
604,0.06747809400040777,0.382434302,17
605,0.07698009666637455,0.333333333,17
606,0.07629676497806205,0.333333333,17
607,0.07594472045427884,0.352005533,17
608,0.04372586141793517,0.30428769,17
609,0.049605680239694604,0.31120332,17
610,0.056888323835742806,0.384163209,17
611,0.05607647382656223,0.338520055,17
612,0.05112449494876234,0.298063624,17
613,0.08653665755592313,0.491701245,17
614,0.047068165613678443,0.321922545,17
615,0.07315749417950916,0.421161826,17
616,0.049937448490404254,0.389004149,17
617,0.07701048275783252,0.335062241,17
618,0.04879648775786404,0.326071923,17
619,0.08971326509193656,0.64626556,17
620,0.08383968109243085,0.522475795,17
621,0.04727656111144014,0.25242047,17
1372,0.0805708234032242,0.93153527,17
1373,0.07158009194373112,0.782157676,17
1374,0.08085381142053866,0.934301521,17
1375,0.09874655212582291,0.970954357,17
1376,0.09413447730288968,0.978907331,17
1377,0.08465333116852217,0.995504841,17
1378,0.09974208495922984,0.977178423,17
1379,0.10075908848700386,0.968188105,17
1380,0.09083863311590672,0.973720609,17
1381,0.09715912620440831,0.978907331,17
1382,0.10112692078899016,0.97406639,17
1383,0.0487975257010671,0.425311203,17
1384,0.07968855755048138,0.925311203,17
1385,0.08572659537777963,0.98824343,17
1386,0.08356415592515057,0.991355463,17
1387,0.07594881139365003,0.926694329,17
1388,0.08555354016554037,0.967150761,17
1389,0.05325489366572655,0.482019364,17
1390,0.08620163509982127,0.976141079,17
1391,0.045767455327686314,0.344052559,17
1392,0.0882731604420172,0.971991701,17
1393,0.059716160214872006,0.645919779,17
1394,0.08905935105248203,0.980636238,17
1395,0.0914250557568367,0.983056708,17
1396,0.079127029138367,0.883471646,17
122,0.04895240583370079,0.892595575,32
123,0.05006370625077425,0.864970241,32
124,0.056369741405951634,0.911541295,32
125,0.025394872149869227,0.2,32
126,0.023919801046542604,0.2,32
127,0.03035405614456593,0.2,32
128,0.017825358935998348,0.208291765,32
129,0.018522667273991367,0.2,32
130,0.019742130178190258,0.252362144,32
131,0.026941650542067163,0.229504234,32
132,0.024660868223958063,0.20104712,32
133,0.04127110566722282,0.854767854,32
134,0.04082871273332443,0.848400542,32
135,0.04444911094213162,0.88732791,32
136,0.04724650979249964,0.90388069,32
137,0.04722939304349603,0.873604317,32
138,0.029328651079685564,0.412865199,32
139,0.04156982979460864,0.881458987,32
140,0.028211337967392044,0.379180971,32
141,0.04188532868891516,0.884183164,32
142,0.03379910967044827,0.330249726,32
143,0.043939932387873526,0.898462597,32
144,0.07345169044877653,0.770258367,32
145,0.07100777947148434,0.738534281,32
146,0.04259493852168374,0.878776262,32
272,0.02357285810146854,0.183658713,32
273,0.02235328382378942,0.18115996,32
274,0.021276948087155197,0.18976886,32
275,0.02233794334140038,0.200609756,32
276,0.02560149975542608,0.2,32
277,0.030335010282980305,0.2,32
278,0.019868253749764118,0.2,32
279,0.025310864704253287,0.2,32
280,0.029931552517372523,0.2,32
281,0.023520573317016513,0.199991996,32
282,0.022841366270460687,0.2,32
283,0.022281804541507508,0.132291447,32
284,0.021951874160991727,0.170972914,32
285,0.023024141886352253,0.145098579,32
286,0.025183846785662233,0.176705677,32
287,0.02478684784761802,0.196493196,32
288,0.023967501609821404,0.202079068,32
289,0.021275376626582552,0.127619189,32
290,0.023971065137306055,0.202216606,32
291,0.021944704763133246,0.124007148,32
292,0.023946993695435816,0.201287544,32
293,0.022167513318568883,0.20333063,32
294,0.02618654511354219,0.199597498,32
295,0.02190709893796914,0.196833902,32
296,0.023165986467832227,0.181890784,32
772,0.05248766494177051,0.853900474,32
773,0.053659913713817696,0.894472147,32
774,0.05133116274111414,0.879860107,32
775,0.02600096575283466,0.2,32
776,0.019902379522814987,0.2,32
777,0.07704728590276978,0.2,32
778,0.018643944499928306,0.202432641,32
779,0.021768289745123258,0.2,32
780,0.021882389902828092,0.2,32
781,0.02988627611854091,0.227119713,32
782,0.019500592213424046,0.2,32
783,0.04043044063735358,0.842209507,32
784,0.04101317972621555,0.840659918,32
785,0.05533414452917354,0.85524705,32
786,0.04475036044869795,0.867161508,32
787,0.042606065231566265,0.835792028,32
788,0.026889925214727804,0.32105343,32
789,0.04102161703122196,0.861593845,32
790,0.028385835104265133,0.355550619,32
791,0.03570993284236306,0.836228999,32
792,0.02851261913045957,0.280476455,32
793,0.042477851315019716,0.873608508,32
794,0.0668785124942012,0.689401976,32
795,0.07184611608956298,0.678070346,32
796,0.040485056429460056,0.852066461,32
872,0.04695406872177953,0.88841991,32
873,0.05272917827691907,0.900705039,32
874,0.053354786673964684,0.911984229,32
875,0.030487868809667903,0.2,32
876,0.02328535330705134,0.2,32
877,0.07950164958578179,0.2,32
878,0.019028350981127474,0.214385917,32
879,0.02471291790356959,0.2,32
880,0.021317980105976558,0.2,32
881,0.023171757773242364,0.2592602,32
882,0.02149684877169733,0.2,32
883,0.041893174452238745,0.889212393,32
884,0.04062419595479459,0.862720077,32
885,0.052792351920163495,0.923342441,32
886,0.04456500308807116,0.902065822,32
887,0.04071446861341134,0.849965626,32
888,0.02472534548411572,0.378219362,32
889,0.04272821601864732,0.926168092,32
890,0.028828570272260587,0.359788392,32
891,0.0427965340405794,0.892886681,32
892,0.03315267406636068,0.390309695,32
893,0.044876230374290435,0.905209009,32
894,0.07481167722739855,0.753996183,32
895,0.07328138380492095,0.738446402,32
896,0.04179468207857694,0.903441531,32
572,0.046098120212264324,0.422439024,35
573,0.07691021026670611,0.686829268,35
574,0.05498853752972337,0.518292683,35
575,0.05032452650267876,0.475609756,35
576,0.046624412566147494,0.41195122,35
577,0.114700244882371,0.987804878,35
578,0.06633353777565189,0.648536585,35
579,0.03675170041418722,0.365365854,35
580,0.06424532135139052,0.584878049,35
581,0.04638122779176399,0.450487805,35
582,0.07755736967805345,0.684878049,35
583,0.053542706301272856,0.5,35
584,0.053542706301272856,0.5,35
585,0.061103376745860936,0.550243902,35
586,0.058467137179764234,0.550243902,35
587,0.056014088079971755,0.510731707,35
588,0.04451055632833259,0.388780488,35
589,0.053542706301272856,0.5,35
590,0.05089574824011276,0.469512195,35
591,0.05332763885442605,0.5,35
592,0.06319911937413537,0.520731707,35
593,0.05590604959112753,0.565121951,35
594,0.08188254570791657,0.713902439,35
595,0.08185602745305737,0.747804878,35
596,0.05452876568713562,0.512195122,35
947,0.045950084189844455,0.442926829,35
948,0.06308158440468647,0.603658537,35
949,0.055622654022521374,0.518292683,35
950,0.0725619187683044,0.650731707,35
951,0.06553196074624165,0.639756098,35
952,0.07033487870994222,0.66,35
953,0.051226532647698324,0.472682927,35
954,0.06121402664918681,0.598536585,35
955,0.05531375826183161,0.479756098,35
956,0.08071721445355735,0.720731707,35
957,0.05248592458222272,0.489512195,35
958,0.05604858228371491,0.52,35
959,0.05878546431381551,0.559756098,35
960,0.06152336921387572,0.557317073,35
961,0.05808490199601981,0.543658537,35
962,0.045545231199322536,0.399756098,35
963,0.05504121998371894,0.547560976,35
964,0.053542706301272856,0.5,35
965,0.05285678107634836,0.493902439,35
966,0.053542706301272856,0.5,35
967,0.053542706301272856,0.5,35
968,0.05513288264338281,0.52,35
969,0.053542706301272856,0.5,35
970,0.053768859771357154,0.5,35
971,0.05403573595033048,0.506097561,35
1572,0.07945347137013134,0.754390244,35
1573,0.08752507648994534,0.795365854,35
1574,0.0943756880027997,0.85804878,35
1575,0.11692467746865817,0.975609756,35
1576,0.11762168862907263,0.981707317,35
1577,0.1159904268149219,0.969512195,35
1578,0.11739553524673588,0.981707317,35
1579,0.11763277456456259,0.981707317,35
1580,0.11441880139846858,0.955609756,35
1581,0.11452603998353993,0.961707317,35
1582,0.11384432615613785,0.937317073,35
