dataset_id,model_id,F1_Score
287,476,0.0375426621160409
191,449,0.875
68,365,0.6666666666666666
95,586,0.6666666666666666
108,629,0.2857142857142857
277,521,0.1290322580645161
126,506,0.6153846153846154
23,347,0.6470588235294117
286,453,0.026890756302521
223,382,0.7058823529411764
46,345,1.0
252,559,0.033434650455927
275,744,0.25
221,418,0.5882352941176471
130,636,0.2857142857142857
86,366,0.9090909090909092
16,326,0.7692307692307693
141,661,0.1999999999999999
124,610,0.25
284,694,0.0234505862646566
262,337,0.7899356348741955
131,379,0.8750000000000001
249,607,0.0274809160305343
282,329,0.2622950819672131
137,292,0.3333333333333333
24,458,0.5263157894736842
273,609,0.1578947368421052
257,453,0.0277456647398843
32,420,0.1333333333333333
231,497,0.2222222222222222
268,584,0.0274809160305343
244,595,0.0369747899159663
41,540,0.888888888888889
265,450,0.024793388429752
166,326,0.2857142857142857
62,667,0.7272727272727272
161,490,0.25
116,289,0.8000000000000002
287,696,0.0240549828178694
273,473,0.163265306122449
60,293,0.2857142857142857
154,362,0.5263157894736842
255,421,0.043261231281198
90,478,1.0
97,447,0.7000000000000001
159,470,0.6153846153846153
208,363,0.3243243243243243
171,368,0.5
126,443,0.6153846153846154
133,588,0.5333333333333333
281,358,0.2222222222222222
202,340,0.923076923076923
45,672,0.8333333333333334
220,557,0.6666666666666667
237,356,0.0301507537688442
165,386,0.6
193,586,0.6666666666666666
81,439,0.25
243,498,0.0271084337349397
211,342,0.25
143,292,0.4
142,694,0.25
157,475,0.7058823529411764
278,401,0.1379310344827586
272,549,0.1666666666666666
224,629,0.25
100,491,0.25
192,354,0.7999999999999999
202,634,0.2857142857142857
131,525,0.7142857142857143
62,348,0.3333333333333333
49,592,0.8333333333333334
155,506,1.0
171,325,0.2857142857142857
160,297,0.5
212,428,1.0
79,309,0.1204819277108433
119,522,0.25
269,501,0.0472175379426644
206,452,0.8333333333333334
280,625,0.1860465116279069
120,522,0.3333333333333333
282,655,0.1034482758620689
131,312,0.6363636363636364
253,383,0.0372093023255814
169,683,0.2857142857142857
83,385,0.2857142857142857
55,514,0.6153846153846153
246,702,0.0236486486486486
122,407,0.8333333333333333
215,410,0.6666666666666666
242,699,0.0251572327044025
181,636,0.2857142857142857
154,659,0.2857142857142857
106,602,0.25
286,735,0.0202360876897133
240,363,0.0153139356814701
191,362,0.2222222222222222
25,329,0.6666666666666666
247,355,0.0547445255474452
162,493,0.2857142857142857
184,623,0.9090909090909092
142,525,0.25
8,456,0.8333333333333333
139,416,0.923076923076923
164,556,1.0
252,483,0.033434650455927
157,450,0.6666666666666665
83,621,0.8333333333333334
268,644,0.0214395099540581
173,494,0.5714285714285715
201,348,0.9333333333333332
62,574,0.3333333333333333
225,320,0.3333333333333333
66,354,0.2857142857142857
154,469,0.2857142857142857
276,319,0.2727272727272727
122,544,0.7272727272727272
282,718,0.1132075471698113
135,466,0.6666666666666665
114,306,0.1489361702127659
181,303,0.0080267558528428
18,323,0.3157894736842105
62,616,0.6666666666666665
181,491,0.2857142857142857
241,684,0.0158730158730158
265,529,0.0369609856262833
266,495,0.0316831683168316
159,289,0.631578947368421
274,295,0.2068965517241379
176,564,0.6
181,358,0.2857142857142857
242,471,0.0557275541795665
146,601,0.2857142857142857
139,577,0.923076923076923
142,310,0.5185185185185185
237,320,0.0301507537688442
179,431,0.6666666666666666
270,503,0.048695652173913
110,290,0.3076923076923076
188,422,0.3333333333333333
166,406,0.2857142857142857
208,370,0.7692307692307692
264,545,0.0257510729613733
125,592,0.8333333333333333
184,492,0.2857142857142857
26,515,0.8333333333333333
44,475,1.0
134,658,0.2857142857142857
98,507,0.7058823529411764
224,337,0.3255813953488372
236,674,0.0231404958677685
166,474,0.5714285714285715
175,425,0.6666666666666666
233,562,0.7272727272727272
204,489,0.3333333333333333
252,382,0.0364188163884673
198,302,0.1999999999999999
251,584,0.0235294117647058
15,381,0.7142857142857143
208,408,0.25
176,456,0.8
227,483,0.8571428571428571
167,368,0.8571428571428571
6,539,0.1999999999999999
174,479,0.3333333333333333
201,297,0.8571428571428571
97,324,0.8333333333333334
246,421,0.0336134453781512
7,456,0.5714285714285715
100,555,0.7142857142857143
140,331,1.0
31,418,0.6666666666666666
251,606,0.026431718061674
185,293,0.8
4,384,0.8333333333333333
240,633,0.0273972602739726
91,349,1.0
87,512,1.0
263,697,0.0199714693295292
116,366,0.6666666666666666
47,518,0.5333333333333333
232,365,0.3125
105,390,0.588235294117647
135,482,0.7058823529411764
26,373,0.5555555555555556
113,368,0.4705882352941176
269,605,0.0372881355932203
69,359,0.5
64,391,0.75
164,431,0.5333333333333333
108,444,0.923076923076923
90,399,0.4
268,503,0.0394537177541729
134,462,0.2857142857142857
257,719,0.016260162601626
203,333,0.144927536231884
190,392,0.8571428571428571
254,419,0.0403100775193798
70,315,1.0
231,324,0.2222222222222222
15,417,0.7142857142857143
286,555,0.0168918918918918
12,373,0.4705882352941176
208,453,0.7142857142857143
142,533,0.4545454545454545
237,367,0.0970873786407767
20,476,0.7142857142857143
203,448,0.8333333333333333
17,539,0.1538461538461538
135,418,0.7058823529411764
34,477,0.7692307692307693
130,435,0.2857142857142857
53,441,0.3333333333333333
267,495,0.0364464692482915
162,551,0.2857142857142857
214,429,1.0
272,682,0.1764705882352941
83,344,1.0
118,320,0.2857142857142857
178,316,0.8750000000000001
37,416,0.8
87,292,0.2857142857142857
49,571,0.2857142857142857
220,639,0.5555555555555556
66,393,0.6666666666666666
190,539,0.9090909090909092
104,307,0.1558441558441558
18,372,0.375
259,531,0.0313901345291479
138,313,0.8695652173913044
272,592,0.1714285714285714
36,353,0.7692307692307693
279,584,0.1935483870967741
226,542,0.8
277,524,0.1142857142857143
234,453,0.7142857142857143
126,545,0.4444444444444444
83,522,0.2857142857142857
237,381,0.0940032414910859
279,654,0.2068965517241379
151,414,1.0
239,714,0.0202020202020202
124,311,0.6363636363636364
213,311,0.7272727272727273
17,407,0.4
198,430,0.8
239,657,0.0268006700167504
195,593,0.7692307692307692
215,325,0.32
240,489,0.0153139356814701
184,493,0.2857142857142857
194,599,0.2857142857142857
79,433,0.5
88,295,0.6666666666666666
146,424,0.7142857142857143
111,318,1.0
83,466,0.2857142857142857
234,327,0.8
287,403,0.0894039735099337
247,699,0.0295748613678373
161,437,0.25
137,291,0.7499999999999999
203,598,0.888888888888889
241,526,0.0158730158730158
185,323,0.32
35,521,0.1428571428571428
171,453,0.6153846153846153
78,348,0.8235294117647058
142,643,0.588235294117647
287,528,0.0375426621160409
190,374,1.0
191,479,0.2222222222222222
208,391,0.6666666666666665
267,582,0.0184331797235023
62,349,0.3333333333333333
256,528,0.0302521008403361
208,535,0.7692307692307692
137,351,0.9523809523809524
254,470,0.0372670807453416
28,510,0.7142857142857143
274,750,0.1875
94,505,0.5714285714285714
203,359,0.2083333333333333
226,674,0.7272727272727272
273,352,0.28
13,391,0.8
36,310,0.7000000000000001
21,326,0.6363636363636364
137,376,0.8421052631578948
164,369,0.4444444444444445
92,477,0.4615384615384615
52,413,0.8235294117647058
119,680,0.7272727272727273
284,654,0.0234505862646566
133,596,0.888888888888889
269,648,0.0238907849829351
269,722,0.0238907849829351
63,390,0.7142857142857143
16,473,0.7692307692307693
160,492,0.7272727272727272
218,503,0.7272727272727273
271,433,0.0565723793677204
223,309,0.238095238095238
107,328,0.2222222222222222
27,455,0.5882352941176471
44,493,1.0
195,687,0.2857142857142857
244,340,0.1129032258064516
231,537,0.5263157894736842
256,674,0.0236087689713322
56,291,0.7692307692307693
226,307,0.1379310344827586
278,479,0.2105263157894736
206,350,0.5555555555555556
233,475,0.4347826086956522
84,432,0.2857142857142857
42,480,0.6666666666666667
258,545,0.0300925925925925
161,305,0.0100937274693583
9,358,0.8333333333333333
94,625,0.7499999999999999
12,378,0.4705882352941176
208,340,0.9333333333333332
68,304,0.1063829787234042
53,490,0.3333333333333333
13,537,0.5
248,524,0.0157977883096366
113,291,0.5714285714285715
264,699,0.021505376344086
13,518,0.6666666666666666
208,654,0.8333333333333333
52,385,0.8421052631578948
250,355,0.0547112462006079
176,299,0.2857142857142857
150,665,0.2857142857142857
283,610,0.0256
111,670,0.8000000000000002
72,438,0.888888888888889
285,475,0.0675675675675675
182,452,1.0
94,594,0.6
270,563,0.0384615384615384
261,342,0.0691192865105908
228,315,1.0
65,538,0.7692307692307693
43,354,0.8333333333333333
111,553,0.3333333333333333
11,392,0.7142857142857143
253,340,0.0959520239880059
104,491,0.2857142857142857
48,352,0.6
5,536,0.4444444444444445
146,428,0.9090909090909092
67,365,1.0
54,503,0.4444444444444445
58,676,0.888888888888889
242,396,0.0126582278481012
155,681,0.9090909090909092
112,437,0.25
213,451,0.823529411764706
261,546,0.0250855188141391
48,315,1.0
22,440,0.125
236,744,0.0198675496688741
133,303,0.0068965517241379
33,423,0.5714285714285715
233,310,0.4137931034482758
231,388,0.9333333333333332
152,490,0.2857142857142857
228,384,0.625
51,650,0.7272727272727273
13,486,0.5
81,396,1.0
255,722,0.0235294117647058
245,598,0.0264900662251655
197,591,0.7142857142857143
237,528,0.0367278797996661
175,407,0.5
251,296,0.0029717682020802
240,485,0.0273972602739726
283,634,0.0224358974358974
191,309,0.2077922077922077
57,294,0.4
265,453,0.0369609856262833
51,432,0.25
165,312,0.7142857142857143
154,536,0.7142857142857143
41,532,0.6666666666666666
117,423,0.7777777777777777
162,606,0.2857142857142857
64,500,0.5714285714285714
282,558,0.1132075471698113
164,489,0.4444444444444445
273,635,0.1538461538461538
218,450,0.8
278,578,0.1714285714285714
180,658,0.2857142857142857
2,420,0.7142857142857143
259,336,0.0745614035087719
274,339,0.0194410692588092
265,612,0.0165975103734439
206,565,0.8333333333333334
251,398,0.0176991150442477
252,744,0.0153374233128834
136,551,0.7272727272727273
215,479,0.4
88,368,0.5333333333333333
153,358,0.3333333333333333
186,487,0.7058823529411764
231,464,0.2222222222222222
249,627,0.0274809160305343
275,291,0.2857142857142857
286,692,0.0202360876897133
222,501,0.7142857142857143
132,680,0.8
193,676,0.888888888888889
133,671,0.5714285714285714
260,680,0.0164126611957796
33,304,0.2083333333333333
66,486,0.8
32,392,0.7272727272727273
274,370,0.2702702702702702
115,375,0.1999999999999999
79,425,0.7142857142857143
249,635,0.0274809160305343
58,449,0.5714285714285714
286,495,0.0465890183028286
280,438,0.1739130434782608
102,383,0.303030303030303
238,682,0.024263431542461
284,472,0.0333333333333333
73,293,0.3333333333333333
176,491,0.2857142857142857
240,424,0.0153139356814701
116,292,0.3333333333333333
64,289,0.6086956521739131
188,363,0.5714285714285714
134,398,0.8333333333333334
77,450,0.8333333333333334
252,360,0.0453172205438066
258,404,0.0278099652375434
238,345,0.9964788732394366
163,496,0.2857142857142857
108,623,0.9090909090909092
20,307,0.4736842105263158
1,427,0.56
70,414,0.7499999999999999
204,673,0.7272727272727272
142,592,0.7692307692307692
70,484,0.625
198,421,0.7777777777777778
132,554,0.2857142857142857
194,375,0.2857142857142857
256,355,0.0849673202614379
103,435,0.56
266,675,0.0238568588469184
61,370,0.4347826086956521
181,382,0.2857142857142857
117,441,0.7
14,386,0.7142857142857143
113,398,0.888888888888889
90,353,0.5333333333333333
241,405,0.0886850152905198
98,503,0.6666666666666665
137,404,0.7272727272727272
197,459,0.2857142857142857
81,472,0.7058823529411764
35,428,0.5714285714285714
194,316,1.0
142,678,0.8333333333333333
264,404,0.0341880341880341
208,645,0.5555555555555556
188,415,0.888888888888889
130,691,0.2857142857142857
196,519,0.7692307692307692
78,418,0.7058823529411764
23,427,0.5
63,681,0.9090909090909092
96,525,0.8571428571428571
254,433,0.0552995391705069
25,291,0.5882352941176471
275,500,0.2857142857142857
116,410,0.3333333333333333
103,340,0.7200000000000001
83,504,0.8571428571428571
226,667,0.7692307692307692
275,337,0.0110395584176632
46,667,0.7692307692307692
34,347,0.7692307692307693
10,451,0.6153846153846153
51,375,0.25
151,471,0.5
141,660,0.1999999999999999
177,570,0.8333333333333333
63,676,0.7272727272727272
64,350,0.923076923076923
251,418,0.0436681222707423
258,442,0.025522041763341
158,552,0.7692307692307692
162,410,0.2857142857142857
116,379,0.32
188,321,0.3333333333333333
7,523,0.5714285714285715
282,464,0.1666666666666666
231,451,0.7058823529411765
11,316,0.9411764705882352
72,368,0.3333333333333333
283,482,0.0318979266347687
74,513,1.0
51,360,0.5555555555555556
48,439,0.4
129,382,0.2857142857142857
248,606,0.0282574568288853
275,586,0.3076923076923076
107,592,0.7692307692307693
251,614,0.0235294117647058
110,362,0.888888888888889
94,289,0.2857142857142857
248,540,0.0313479623824451
54,462,0.4
32,519,0.1333333333333333
288,397,0.0139130434782608
107,379,0.2222222222222222
265,380,0.0288659793814432
167,381,0.2857142857142857
57,375,1.0
88,365,1.0
200,354,0.7272727272727272
256,587,0.0269360269360269
193,580,0.3333333333333333
7,483,0.5714285714285715
6,388,0.6
25,326,0.6666666666666666
288,484,0.0310344827586206
7,325,0.4210526315789474
243,307,0.8875338753387534
243,473,0.0592592592592592
195,672,0.9090909090909092
17,307,0.4615384615384615
29,347,0.5217391304347827
257,378,0.0254629629629629
51,461,0.25
249,349,0.8823529411764706
223,412,0.7777777777777778
25,327,0.6666666666666666
37,435,0.6666666666666666
185,525,0.8571428571428571
237,741,0.0202020202020202
199,495,0.25
89,321,0.3999999999999999
28,454,0.7142857142857143
20,321,0.4761904761904762
183,500,0.7272727272727273
175,400,0.4615384615384615
94,620,0.8000000000000002
252,516,0.0214067278287461
22,542,0.125
210,360,0.761904761904762
84,459,0.2857142857142857
249,359,0.0542168674698795
146,694,0.2857142857142857
256,653,0.0236087689713322
53,409,0.3333333333333333
67,329,0.8421052631578948
41,309,0.0659340659340659
257,696,0.0139697322467986
238,359,0.0276816608996539
42,518,0.6666666666666667
284,735,0.0234505862646566
212,581,0.2857142857142857
243,350,0.117816091954023
190,447,0.7058823529411764
275,690,0.25
260,444,0.0256709451575262
196,411,0.923076923076923
140,318,1.0
14,462,0.7142857142857143
131,506,0.5714285714285714
237,539,0.0497512437810945
30,341,0.608695652173913
284,396,0.0366056572379367
197,593,0.7142857142857143
137,459,0.888888888888889
211,452,0.7142857142857143
280,635,0.1860465116279069
249,317,0.8823529411764706
65,378,0.2222222222222222
7,373,0.5714285714285715
74,369,0.5882352941176471
27,505,0.6666666666666666
156,591,0.3749999999999999
24,308,0.5945945945945946
186,410,0.625
244,332,0.0169779286926994
148,464,0.7272727272727273
225,358,0.3333333333333333
224,484,0.8333333333333333
202,389,0.6
276,295,0.1333333333333333
110,406,0.8235294117647058
190,654,0.9090909090909092
160,368,0.6
52,424,0.8235294117647058
222,492,0.7692307692307692
47,309,0.1797752808988764
37,384,0.8
92,594,0.7692307692307692
207,576,0.2857142857142857
263,597,0.0255681818181818
183,410,0.7272727272727273
181,637,0.2857142857142857
254,464,0.0372670807453416
230,375,0.5714285714285715
197,501,0.8
216,453,0.7368421052631577
151,387,0.4285714285714285
272,652,0.1875
150,411,0.2857142857142857
5,489,0.4210526315789473
213,456,0.8571428571428571
265,465,0.0529531568228106
