dataset,model,rate_f,rate
15,331,0.8,80
15,332,0.8,80
15,333,0.8,80
15,334,0.8,80
15,375,0.8,80
15,376,0.8,80
15,377,0.8,80
15,378,0.8,80
15,407,0.8,80
15,408,0.8,80
15,409,0.8,80
15,410,0.8,80
15,439,0.8,80
15,440,0.8,80
15,441,0.8,80
15,442,0.8,80
15,471,0.8,80
15,472,0.8,80
15,473,0.8,80
15,474,0.8,80
15,503,0.8,80
15,504,0.8,80
15,505,0.8,80
15,506,0.8,80
22,311,1,100
22,312,0.888888889,89
22,313,0.888888889,89
22,351,0.846153846,85
22,391,0.8,80
39,311,1,100
39,312,1,100
39,313,1,100
39,314,1,100
39,315,0.857142857,86
39,316,0.857142857,86
39,317,0.857142857,86
39,318,0.857142857,86
39,322,0.857142857,86
39,325,0.857142857,86
39,326,0.857142857,86
39,327,0.857142857,86
39,328,0.857142857,86
39,329,0.857142857,86
39,330,0.857142857,86
39,331,0.857142857,86
39,332,0.857142857,86
39,333,0.857142857,86
39,334,0.857142857,86
39,343,0.857142857,86
39,344,0.857142857,86
39,345,0.857142857,86
39,346,0.857142857,86
39,320,0.8,80
39,323,0.8,80
39,324,0.8,80
39,340,0.8,80
53,315,1,100
53,316,1,100
53,317,1,100
53,318,1,100
53,343,1,100
53,344,1,100
53,345,1,100
53,346,1,100
53,371,1,100
53,372,1,100
53,373,1,100
53,374,1,100
53,399,1,100
53,400,1,100
53,401,1,100
53,402,1,100
53,427,1,100
53,428,1,100
53,429,1,100
53,430,1,100
53,455,1,100
53,456,1,100
53,457,1,100
53,458,1,100
53,483,1,100
53,484,1,100
53,485,1,100
53,486,1,100
53,511,1,100
53,512,1,100
53,513,1,100
53,514,1,100
53,539,0.888888889,89
53,540,0.888888889,89
53,541,0.888888889,89
53,542,0.888888889,89
53,567,0.888888889,89
53,568,0.888888889,89
53,569,0.888888889,89
53,570,0.888888889,89
53,595,0.888888889,89
53,596,0.888888889,89
53,597,0.888888889,89
53,598,0.888888889,89
53,623,0.888888889,89
53,624,0.888888889,89
53,625,0.888888889,89
53,626,0.888888889,89
53,651,0.888888889,89
53,652,0.888888889,89
53,653,0.888888889,89
53,654,0.888888889,89
53,679,0.888888889,89
53,680,0.888888889,89
53,681,0.888888889,89
53,682,0.888888889,89
53,444,0.833333333,83
53,446,0.833333333,83
53,448,0.833333333,83
53,450,0.833333333,83
53,452,0.833333333,83
53,454,0.833333333,83
53,500,0.833333333,83
53,502,0.833333333,83
53,504,0.833333333,83
53,506,0.833333333,83
53,508,0.833333333,83
53,510,0.833333333,83
53,564,0.8,80
53,566,0.8,80
53,612,0.8,80
53,614,0.8,80
53,616,0.8,80
53,618,0.8,80
53,620,0.8,80
53,622,0.8,80
53,668,0.8,80
53,670,0.8,80
53,672,0.8,80
53,674,0.8,80
53,676,0.8,80
53,678,0.8,80
55,315,1,100
55,317,1,100
55,331,1,100
55,333,1,100
55,347,0.941176471,94
55,349,0.941176471,94
55,363,0.941176471,94
55,365,0.941176471,94
55,379,0.875,88
55,381,0.875,88
55,395,0.875,88
55,397,0.875,88
55,411,0.875,88
55,413,0.875,88
55,427,0.875,88
55,429,0.875,88
55,443,0.875,88
55,445,0.875,88
55,459,0.875,88
55,461,0.875,88
55,407,0.823529412,82
55,409,0.823529412,82
55,415,0.823529412,82
55,417,0.823529412,82
55,419,0.823529412,82
55,421,0.823529412,82
55,423,0.823529412,82
55,425,0.823529412,82
55,439,0.823529412,82
55,441,0.823529412,82
55,447,0.823529412,82
55,449,0.823529412,82
55,451,0.823529412,82
55,453,0.823529412,82
55,455,0.823529412,82
55,457,0.823529412,82
55,291,0.8,80
55,316,0.8,80
55,318,0.8,80
55,332,0.8,80
55,334,0.8,80
55,343,0.8,80
55,345,0.8,80
55,348,0.8,80
55,350,0.8,80
55,351,0.8,80
55,353,0.8,80
55,355,0.8,80
55,357,0.8,80
55,359,0.8,80
55,361,0.8,80
55,364,0.8,80
55,366,0.8,80
55,475,0.8,80
55,477,0.8,80
55,491,0.8,80
55,493,0.8,80
55,503,0.8,80
55,505,0.8,80
55,507,0.8,80
55,509,0.8,80
55,511,0.8,80
55,513,0.8,80
55,515,0.8,80
55,517,0.8,80
55,519,0.8,80
55,521,0.8,80
55,523,0.8,80
55,525,0.8,80
69,315,1,100
69,316,1,100
69,317,1,100
69,318,1,100
69,331,1,100
69,332,1,100
69,333,1,100
69,334,1,100
69,347,1,100
69,348,1,100
69,349,1,100
69,350,1,100
69,363,1,100
69,364,1,100
69,365,1,100
69,366,1,100
69,379,1,100
69,380,1,100
69,381,1,100
69,382,1,100
69,395,1,100
69,396,1,100
69,397,1,100
69,398,1,100
69,411,1,100
69,412,1,100
69,413,1,100
69,414,1,100
69,427,1,100
69,428,1,100
69,429,1,100
69,430,1,100
69,443,1,100
69,444,1,100
69,445,1,100
69,446,1,100
69,459,1,100
69,460,1,100
69,461,1,100
69,462,1,100
69,475,1,100
69,476,1,100
69,477,1,100
69,478,1,100
69,491,1,100
69,492,1,100
69,493,1,100
69,494,1,100
69,507,1,100
69,508,1,100
69,509,1,100
69,510,1,100
69,523,1,100
69,524,1,100
69,525,1,100
69,526,1,100
69,291,0.8,80
69,293,0.8,80
69,295,0.8,80
69,297,0.8,80
69,299,0.8,80
69,301,0.8,80
79,315,1,100
79,316,1,100
79,317,1,100
79,318,1,100
79,331,1,100
79,332,1,100
79,333,1,100
79,334,1,100
79,347,1,100
79,348,1,100
79,349,1,100
79,350,1,100
79,363,1,100
79,364,1,100
79,365,1,100
79,366,1,100
79,379,1,100
79,380,1,100
79,381,1,100
79,382,1,100
79,395,1,100
79,396,1,100
79,397,1,100
79,398,1,100
79,411,1,100
79,412,1,100
79,413,1,100
79,414,1,100
79,427,1,100
79,428,1,100
79,429,1,100
79,430,1,100
79,443,1,100
79,444,1,100
79,445,1,100
79,446,1,100
79,459,1,100
79,460,1,100
79,461,1,100
79,462,1,100
79,475,1,100
79,476,1,100
79,477,1,100
79,478,1,100
79,491,1,100
79,492,1,100
79,493,1,100
79,494,1,100
79,507,1,100
79,508,1,100
79,509,1,100
79,510,1,100
79,523,1,100
79,524,1,100
79,525,1,100
79,526,1,100
88,315,1,100
88,316,1,100
88,317,1,100
88,318,1,100
88,331,1,100
88,332,1,100
88,333,1,100
88,334,1,100
88,347,1,100
88,348,1,100
88,349,1,100
88,350,1,100
88,363,1,100
88,364,1,100
88,365,1,100
88,366,1,100
88,379,1,100
88,380,1,100
88,381,1,100
88,382,1,100
88,395,1,100
88,396,1,100
88,397,1,100
88,398,1,100
88,411,1,100
88,412,1,100
88,413,1,100
88,414,1,100
88,427,1,100
88,428,1,100
88,429,1,100
88,430,1,100
88,443,1,100
88,444,1,100
88,445,1,100
88,446,1,100
88,459,1,100
88,460,1,100
88,461,1,100
88,462,1,100
88,475,1,100
88,476,1,100
88,477,1,100
88,478,1,100
88,491,1,100
88,492,1,100
88,493,1,100
88,494,1,100
88,507,1,100
88,508,1,100
88,509,1,100
88,510,1,100
88,523,1,100
88,524,1,100
88,525,1,100
88,526,1,100
88,504,0.888888889,89
88,506,0.888888889,89
88,512,0.888888889,89
88,514,0.888888889,89
88,516,0.888888889,89
88,518,0.888888889,89
88,520,0.888888889,89
88,522,0.888888889,89
88,312,0.8,80
88,314,0.8,80
88,328,0.8,80
88,330,0.8,80
88,344,0.8,80
88,346,0.8,80
88,352,0.8,80
88,354,0.8,80
88,356,0.8,80
88,358,0.8,80
88,360,0.8,80
88,362,0.8,80
88,376,0.8,80
88,378,0.8,80
88,384,0.8,80
88,386,0.8,80
88,388,0.8,80
88,390,0.8,80
88,392,0.8,80
88,394,0.8,80
88,408,0.8,80
88,410,0.8,80
88,416,0.8,80
88,418,0.8,80
88,420,0.8,80
88,422,0.8,80
88,424,0.8,80
88,426,0.8,80
88,440,0.8,80
88,442,0.8,80
88,448,0.8,80
88,450,0.8,80
88,452,0.8,80
88,454,0.8,80
88,456,0.8,80
88,458,0.8,80
88,472,0.8,80
88,474,0.8,80
88,480,0.8,80
88,482,0.8,80
88,484,0.8,80
88,486,0.8,80
88,488,0.8,80
88,490,0.8,80
89,315,1,100
89,331,1,100
89,316,0.933333333,93
89,317,0.933333333,93
89,332,0.933333333,93
89,333,0.933333333,93
89,347,0.933333333,93
89,348,0.933333333,93
89,363,0.933333333,93
89,364,0.933333333,93
89,379,0.933333333,93
89,380,0.933333333,93
89,384,0.933333333,93
89,388,0.933333333,93
89,392,0.933333333,93
89,395,0.933333333,93
89,396,0.933333333,93
89,411,0.933333333,93
89,412,0.933333333,93
89,416,0.933333333,93
89,420,0.933333333,93
89,424,0.933333333,93
89,427,0.933333333,93
89,428,0.933333333,93
89,443,0.933333333,93
89,444,0.933333333,93
89,448,0.933333333,93
89,452,0.933333333,93
89,456,0.933333333,93
89,459,0.933333333,93
89,460,0.933333333,93
89,328,0.875,88
89,352,0.875,88
89,356,0.875,88
89,360,0.875,88
89,376,0.875,88
89,408,0.875,88
89,415,0.875,88
89,419,0.875,88
89,423,0.875,88
89,436,0.875,88
89,440,0.875,88
89,447,0.875,88
89,451,0.875,88
89,455,0.875,88
89,318,0.857142857,86
89,330,0.857142857,86
89,334,0.857142857,86
89,349,0.857142857,86
89,350,0.857142857,86
89,354,0.857142857,86
89,358,0.857142857,86
89,362,0.857142857,86
89,365,0.857142857,86
89,366,0.857142857,86
89,381,0.857142857,86
89,382,0.857142857,86
89,386,0.857142857,86
89,390,0.857142857,86
89,394,0.857142857,86
89,397,0.857142857,86
89,398,0.857142857,86
89,413,0.857142857,86
89,414,0.857142857,86
89,418,0.857142857,86
89,422,0.857142857,86
89,426,0.857142857,86
89,429,0.857142857,86
89,430,0.857142857,86
89,445,0.857142857,86
89,446,0.857142857,86
89,450,0.857142857,86
89,454,0.857142857,86
89,458,0.857142857,86
89,461,0.857142857,86
89,462,0.857142857,86
89,475,0.857142857,86
89,476,0.857142857,86
89,480,0.857142857,86
89,484,0.857142857,86
89,488,0.857142857,86
89,491,0.857142857,86
89,492,0.857142857,86
89,507,0.857142857,86
89,508,0.857142857,86
89,512,0.857142857,86
89,516,0.857142857,86
89,520,0.857142857,86
89,523,0.857142857,86
89,524,0.857142857,86
89,312,0.823529412,82
89,344,0.823529412,82
89,383,0.823529412,82
89,387,0.823529412,82
89,391,0.823529412,82
89,404,0.823529412,82
89,432,0.823529412,82
89,314,0.8,80
89,346,0.8,80
89,378,0.8,80
89,410,0.8,80
89,438,0.8,80
89,442,0.8,80
89,472,0.8,80
89,479,0.8,80
89,483,0.8,80
89,487,0.8,80
89,496,0.8,80
89,500,0.8,80
89,504,0.8,80
89,511,0.8,80
89,515,0.8,80
89,519,0.8,80
90,315,1,100
90,316,1,100
90,317,1,100
90,318,1,100
90,335,1,100
90,336,1,100
90,337,1,100
90,338,1,100
90,355,1,100
90,356,1,100
90,357,1,100
90,358,1,100
90,375,1,100
90,376,1,100
90,377,1,100
90,378,1,100
90,395,1,100
90,396,1,100
90,397,1,100
90,398,1,100
90,415,1,100
90,416,1,100
90,417,1,100
90,418,1,100
90,435,1,100
90,436,1,100
90,437,1,100
90,438,1,100
90,455,1,100
90,456,1,100
90,457,1,100
90,458,1,100
90,475,1,100
90,476,1,100
90,477,1,100
90,478,1,100
90,495,1,100
90,496,1,100
90,497,1,100
90,498,1,100
90,515,1,100
90,516,1,100
90,517,1,100
90,518,1,100
90,535,1,100
90,536,1,100
90,537,1,100
90,538,1,100
90,555,1,100
90,556,1,100
90,557,1,100
90,558,1,100
90,575,1,100
90,576,1,100
90,577,1,100
90,578,1,100
91,315,1,100
91,317,1,100
91,331,1,100
91,333,1,100
91,347,1,100
91,349,1,100
91,363,1,100
91,365,1,100
91,353,0.947368421,95
91,357,0.947368421,95
91,361,0.947368421,95
91,379,0.941176471,94
91,381,0.941176471,94
91,395,0.941176471,94
91,397,0.941176471,94
91,411,0.941176471,94
91,413,0.941176471,94
91,415,0.941176471,94
91,417,0.941176471,94
91,419,0.941176471,94
91,421,0.941176471,94
91,423,0.941176471,94
91,425,0.941176471,94
91,427,0.941176471,94
91,429,0.941176471,94
91,443,0.941176471,94
91,445,0.941176471,94
91,447,0.941176471,94
91,449,0.941176471,94
91,451,0.941176471,94
91,453,0.941176471,94
91,455,0.941176471,94
91,457,0.941176471,94
91,459,0.941176471,94
91,461,0.941176471,94
91,329,0.9,90
91,351,0.9,90
91,355,0.9,90
91,359,0.9,90
91,383,0.888888889,89
91,385,0.888888889,89
91,387,0.888888889,89
91,389,0.888888889,89
91,391,0.888888889,89
91,393,0.888888889,89
91,316,0.875,88
91,318,0.875,88
91,332,0.875,88
91,334,0.875,88
91,348,0.875,88
91,350,0.875,88
91,364,0.875,88
91,366,0.875,88
91,475,0.875,88
91,477,0.875,88
91,479,0.875,88
91,481,0.875,88
91,483,0.875,88
91,485,0.875,88
91,487,0.875,88
91,489,0.875,88
91,491,0.875,88
91,493,0.875,88
91,325,0.857142857,86
91,327,0.857142857,86
91,345,0.857142857,86
91,407,0.842105263,84
91,409,0.842105263,84
91,439,0.842105263,84
91,441,0.842105263,84
91,314,0.823529412,82
91,330,0.823529412,82
91,346,0.823529412,82
91,354,0.823529412,82
91,358,0.823529412,82
91,362,0.823529412,82
91,471,0.823529412,82
91,473,0.823529412,82
91,313,0.818181818,82
91,343,0.818181818,82
91,375,0.8,80
91,377,0.8,80
91,380,0.8,80
91,382,0.8,80
91,396,0.8,80
91,398,0.8,80
91,408,0.8,80
91,410,0.8,80
91,412,0.8,80
91,414,0.8,80
91,416,0.8,80
91,418,0.8,80
91,420,0.8,80
91,422,0.8,80
91,424,0.8,80
91,426,0.8,80
91,428,0.8,80
91,430,0.8,80
91,440,0.8,80
91,442,0.8,80
91,444,0.8,80
91,446,0.8,80
91,448,0.8,80
91,450,0.8,80
91,452,0.8,80
91,454,0.8,80
91,456,0.8,80
91,458,0.8,80
91,460,0.8,80
91,462,0.8,80
91,507,0.8,80
91,509,0.8,80
91,511,0.8,80
91,513,0.8,80
91,515,0.8,80
91,517,0.8,80
91,519,0.8,80
91,521,0.8,80
91,523,0.8,80
91,525,0.8,80
93,315,1,100
93,316,1,100
93,317,1,100
93,318,1,100
93,331,1,100
93,332,1,100
93,333,1,100
93,334,1,100
93,347,0.909090909,91
93,348,0.909090909,91
93,349,0.909090909,91
93,350,0.909090909,91
93,363,0.909090909,91
93,364,0.909090909,91
93,365,0.909090909,91
93,366,0.909090909,91
93,379,0.909090909,91
93,380,0.909090909,91
93,381,0.909090909,91
93,382,0.909090909,91
93,395,0.909090909,91
93,396,0.909090909,91
93,397,0.909090909,91
93,398,0.909090909,91
93,411,0.909090909,91
93,412,0.909090909,91
93,413,0.909090909,91
93,414,0.909090909,91
93,427,0.909090909,91
93,428,0.909090909,91
93,429,0.909090909,91
93,430,0.909090909,91
93,443,0.909090909,91
93,444,0.909090909,91
93,445,0.909090909,91
93,446,0.909090909,91
93,459,0.909090909,91
93,460,0.909090909,91
93,461,0.909090909,91
93,462,0.909090909,91
93,293,0.833333333,83
93,295,0.833333333,83
93,297,0.833333333,83
103,315,1,100
103,316,1,100
103,317,1,100
103,318,1,100
103,331,1,100
103,332,1,100
103,333,1,100
103,334,1,100
103,347,0.947368421,95
103,348,0.947368421,95
103,349,0.947368421,95
103,350,0.947368421,95
103,363,0.947368421,95
103,364,0.947368421,95
103,365,0.947368421,95
103,366,0.947368421,95
103,320,0.909090909,91
103,322,0.909090909,91
103,324,0.909090909,91
103,326,0.909090909,91
103,328,0.909090909,91
103,330,0.909090909,91
103,379,0.888888889,89
103,380,0.888888889,89
103,381,0.888888889,89
103,382,0.888888889,89
103,395,0.888888889,89
103,396,0.888888889,89
103,397,0.888888889,89
103,398,0.888888889,89
103,312,0.869565217,87
103,314,0.869565217,87
103,327,0.869565217,87
103,329,0.869565217,87
103,351,0.857142857,86
103,352,0.857142857,86
103,353,0.857142857,86
103,354,0.857142857,86
103,355,0.857142857,86
103,356,0.857142857,86
103,357,0.857142857,86
103,358,0.857142857,86
103,359,0.857142857,86
103,360,0.857142857,86
103,361,0.857142857,86
103,362,0.857142857,86
103,383,0.842105263,84
103,384,0.842105263,84
103,385,0.842105263,84
103,386,0.842105263,84
103,387,0.842105263,84
103,388,0.842105263,84
103,389,0.842105263,84
103,390,0.842105263,84
103,391,0.842105263,84
103,392,0.842105263,84
103,393,0.842105263,84
103,394,0.842105263,84
103,311,0.833333333,83
103,313,0.833333333,83
103,411,0.823529412,82
103,412,0.823529412,82
103,413,0.823529412,82
103,414,0.823529412,82
103,427,0.823529412,82
103,428,0.823529412,82
103,429,0.823529412,82
103,430,0.823529412,82
103,443,0.823529412,82
103,444,0.823529412,82
103,445,0.823529412,82
103,446,0.823529412,82
103,459,0.823529412,82
103,460,0.823529412,82
103,461,0.823529412,82
103,462,0.823529412,82
103,343,0.818181818,82
103,344,0.818181818,82
103,345,0.818181818,82
103,346,0.818181818,82
103,323,0.8,80
103,325,0.8,80
103,375,0.8,80
103,376,0.8,80
103,377,0.8,80
103,378,0.8,80
111,315,1,100
111,316,1,100
111,317,1,100
111,318,1,100
111,343,1,100
111,344,1,100
111,345,1,100
111,346,1,100
111,371,1,100
111,372,1,100
111,373,1,100
111,374,1,100
111,399,1,100
111,400,1,100
111,401,1,100
111,402,1,100
111,427,1,100
111,428,1,100
111,429,1,100
111,430,1,100
111,455,1,100
111,456,1,100
111,457,1,100
111,458,1,100
111,483,1,100
111,484,1,100
111,485,1,100
111,486,1,100
111,511,1,100
111,512,1,100
111,513,1,100
111,514,1,100
111,426,0.909090909,91
111,444,0.909090909,91
111,446,0.909090909,91
111,448,0.909090909,91
111,450,0.909090909,91
111,452,0.909090909,91
111,454,0.909090909,91
111,482,0.909090909,91
111,500,0.909090909,91
111,502,0.909090909,91
111,504,0.909090909,91
111,506,0.909090909,91
111,508,0.909090909,91
111,510,0.909090909,91
111,539,0.888888889,89
111,540,0.888888889,89
111,541,0.888888889,89
111,542,0.888888889,89
111,567,0.888888889,89
111,568,0.888888889,89
111,569,0.888888889,89
111,570,0.888888889,89
111,595,0.888888889,89
111,596,0.888888889,89
111,597,0.888888889,89
111,598,0.888888889,89
111,623,0.888888889,89
111,624,0.888888889,89
111,625,0.888888889,89
111,626,0.888888889,89
111,651,0.888888889,89
111,652,0.888888889,89
111,653,0.888888889,89
111,654,0.888888889,89
111,679,0.888888889,89
111,680,0.888888889,89
111,681,0.888888889,89
111,682,0.888888889,89
111,314,0.833333333,83
111,340,0.833333333,83
111,342,0.833333333,83
111,370,0.833333333,83
111,396,0.833333333,83
111,398,0.833333333,83
111,424,0.833333333,83
111,480,0.833333333,83
111,538,0.8,80
111,556,0.8,80
111,558,0.8,80
111,560,0.8,80
111,562,0.8,80
111,564,0.8,80
111,566,0.8,80
111,592,0.8,80
111,594,0.8,80
111,612,0.8,80
111,614,0.8,80
111,616,0.8,80
111,618,0.8,80
111,620,0.8,80
111,622,0.8,80
111,648,0.8,80
111,650,0.8,80
111,668,0.8,80
111,670,0.8,80
111,672,0.8,80
111,674,0.8,80
111,676,0.8,80
111,678,0.8,80
113,315,1,100
113,316,1,100
113,317,1,100
113,318,1,100
113,331,1,100
113,332,1,100
113,333,1,100
113,334,1,100
113,320,0.909090909,91
113,322,0.909090909,91
113,324,0.909090909,91
113,326,0.909090909,91
113,328,0.909090909,91
113,330,0.909090909,91
113,347,0.888888889,89
113,348,0.888888889,89
113,349,0.888888889,89
113,350,0.888888889,89
113,363,0.888888889,89
113,364,0.888888889,89
113,365,0.888888889,89
113,366,0.888888889,89
113,379,0.888888889,89
113,380,0.888888889,89
113,381,0.888888889,89
113,382,0.888888889,89
113,395,0.888888889,89
113,396,0.888888889,89
113,397,0.888888889,89
113,398,0.888888889,89
113,411,0.888888889,89
113,412,0.888888889,89
113,413,0.888888889,89
113,414,0.888888889,89
113,427,0.888888889,89
113,428,0.888888889,89
113,429,0.888888889,89
113,430,0.888888889,89
113,443,0.888888889,89
113,444,0.888888889,89
113,445,0.888888889,89
113,446,0.888888889,89
113,459,0.888888889,89
113,460,0.888888889,89
113,461,0.888888889,89
113,462,0.888888889,89
113,475,0.888888889,89
113,476,0.888888889,89
113,477,0.888888889,89
113,478,0.888888889,89
113,491,0.888888889,89
113,492,0.888888889,89
113,493,0.888888889,89
113,494,0.888888889,89
113,507,0.888888889,89
113,508,0.888888889,89
113,509,0.888888889,89
113,510,0.888888889,89
113,523,0.888888889,89
113,524,0.888888889,89
113,525,0.888888889,89
113,526,0.888888889,89
113,312,0.833333333,83
113,314,0.833333333,83
113,352,0.8,80
113,354,0.8,80
113,356,0.8,80
113,358,0.8,80
113,360,0.8,80
113,362,0.8,80
113,384,0.8,80
113,386,0.8,80
113,388,0.8,80
113,390,0.8,80
113,392,0.8,80
113,394,0.8,80
113,416,0.8,80
113,418,0.8,80
113,420,0.8,80
113,422,0.8,80
113,424,0.8,80
113,426,0.8,80
113,448,0.8,80
113,450,0.8,80
113,452,0.8,80
113,454,0.8,80
113,456,0.8,80
113,458,0.8,80
113,480,0.8,80
113,482,0.8,80
113,484,0.8,80
113,486,0.8,80
113,488,0.8,80
113,490,0.8,80
113,512,0.8,80
113,514,0.8,80
113,516,0.8,80
113,518,0.8,80
113,520,0.8,80
113,522,0.8,80
116,315,1,100
116,316,1,100
116,333,1,100
116,334,1,100
116,317,0.888888889,89
116,318,0.888888889,89
116,335,0.888888889,89
116,336,0.888888889,89
116,351,0.888888889,89
116,352,0.888888889,89
116,369,0.888888889,89
116,370,0.888888889,89
116,387,0.888888889,89
116,388,0.888888889,89
116,405,0.888888889,89
116,406,0.888888889,89
116,423,0.888888889,89
116,424,0.888888889,89
116,441,0.888888889,89
116,442,0.888888889,89
116,459,0.888888889,89
116,460,0.888888889,89
116,477,0.888888889,89
116,478,0.888888889,89
116,495,0.888888889,89
116,496,0.888888889,89
116,513,0.888888889,89
116,514,0.888888889,89
116,531,0.888888889,89
116,532,0.888888889,89
116,549,0.888888889,89
116,550,0.888888889,89
116,289,0.8,80
122,315,1,100
122,317,1,100
122,335,1,100
122,337,1,100
122,355,1,100
122,357,1,100
122,375,1,100
122,377,1,100
122,395,1,100
122,397,1,100
122,415,1,100
122,417,1,100
122,435,1,100
122,437,1,100
122,455,1,100
122,457,1,100
122,475,1,100
122,477,1,100
122,495,1,100
122,497,1,100
122,515,1,100
122,517,1,100
122,535,1,100
122,537,1,100
122,555,1,100
122,557,1,100
122,575,1,100
122,577,1,100
122,563,0.909090909,91
122,565,0.909090909,91
122,567,0.909090909,91
122,569,0.909090909,91
122,571,0.909090909,91
122,573,0.909090909,91
122,316,0.888888889,89
122,318,0.888888889,89
122,336,0.888888889,89
122,338,0.888888889,89
122,356,0.888888889,89
122,358,0.888888889,89
122,376,0.888888889,89
122,378,0.888888889,89
122,396,0.888888889,89
122,398,0.888888889,89
122,416,0.888888889,89
122,418,0.888888889,89
122,436,0.888888889,89
122,438,0.888888889,89
122,456,0.888888889,89
122,458,0.888888889,89
122,476,0.888888889,89
122,478,0.888888889,89
122,496,0.888888889,89
122,498,0.888888889,89
122,516,0.888888889,89
122,518,0.888888889,89
122,536,0.888888889,89
122,538,0.888888889,89
122,556,0.888888889,89
122,558,0.888888889,89
122,576,0.888888889,89
122,578,0.888888889,89
