f1_score,groundtruth_f1_score,dataset,model
0.37597584198390055,0.666666667,93,385
0.43559738431798556,0.769230769,93,386
0.3482512171766567,0.476190476,93,403
0.4232889990896682,0.666666667,93,404
0.3440472558471247,0.476190476,93,405
0.41869272898681087,0.666666667,93,406
0.43054203389726053,0.666666667,93,407
0.4484224646685397,0.714285714,93,408
0.4222034723830868,0.666666667,93,409
0.4401281647886446,0.714285714,93,410
0.4897746861842404,0.909090909,93,412
0.4802219444719094,0.909090909,93,414
0.42378668232156635,0.714285714,93,432
0.41751872306442245,0.714285714,93,434
0.4082205758510358,0.526315789,93,435
0.45245355385704467,0.714285714,93,436
0.4018744207089336,0.526315789,93,437
0.4461183926697108,0.714285714,93,438
0.3736910282126862,0.666666667,93,439
0.3778857571377239,0.714285714,93,440
0.3711405226605669,0.666666667,93,441
0.37413333686930456,0.714285714,93,442
0.4360974488921005,0.909090909,93,459
0.421957752375563,0.909090909,93,460
0.4281015171142084,0.909090909,93,461
0.41345810744689454,0.909090909,93,462
0.3976062783164346,0.5,93,464
0.3940532570957434,0.5,93,466
0.33572573648544835,0.352941176,93,467
0.40623989500949276,0.5,93,468
0.33098344088108045,0.352941176,93,469
0.40122411972139216,0.5,93,470
0.4342278242283236,0.5,93,487
0.4411413899035722,0.545454545,93,488
0.4289861715258586,0.5,93,489
0.4338741886325756,0.545454545,93,490
0.47263312174787353,0.666666667,93,491
0.4631722470768578,0.666666667,93,492
0.46537119776632946,0.666666667,93,493
0.4540757246794891,0.666666667,93,494
0.3990426875563411,0.333333333,93,495
0.4415524068372451,0.461538462,93,496
0.39051991993550494,0.333333333,93,497
0.4327506262835185,0.461538462,93,498
0.46874118979682494,0.461538462,93,515
0.46344983814966595,0.5,93,516
0.4585947996401519,0.461538462,93,517
0.4539728662782501,0.5,93,518
0.3791766376159664,0.461538462,93,519
0.37821440402407963,0.5,93,520
0.374730073981729,0.461538462,93,521
0.3730800016953016,0.5,93,522
0.47145608025679925,0.666666667,93,523
0.46466101369593765,0.666666667,93,524
0.46365852912405014,0.666666667,93,525
0.4569206919776338,0.666666667,93,526
0.33962624929531693,0.6,93,289
0.5785159511630316,0.526315789,93,338
0.6815318511073163,0.588235294,93,374
0.6030401306718696,0.714285714,93,391
0.6977119240301268,0.769230769,93,392
0.7442604225990325,0.909090909,93,427
0.7609605972851573,0.909090909,93,428
0.6382993996411664,0.909090909,93,445
0.7094664938079202,0.909090909,93,446
0.5526118178183342,0.428571429,93,481
0.5951259057471912,0.545454545,93,482
0.5108192413484014,0.352941176,93,499
0.613630946868596,0.461538462,93,500
0.5945763508095048,0.555555556,93,340
0.580801452772869,0.555555556,93,342
0.3919726919470812,0.666666667,93,359
0.533268738744142,0.714285714,93,360
0.3814454705345037,0.666666667,93,361
0.521293046966791,0.714285714,93,362
0.5540392259624338,0.666666667,93,387
0.6402664203362947,0.625,93,400
0.6209774603372321,0.625,93,402
0.43163785043143443,0.666666667,93,419
0.5570540748199401,0.769230769,93,420
0.41761164631851433,0.666666667,93,421
0.5405697212064697,0.769230769,93,422
0.5719700637647218,0.428571429,93,479
0.6141826802115962,0.545454545,93,480
0.4917883592104849,0.352941176,93,501
0.5973270501838148,0.461538462,93,502
0.5956533786495002,0.526315789,93,336
0.6262663017415107,0.666666667,93,447
0.7232592841678371,0.909090909,93,429
0.6030899026443491,0.666666667,93,449
0.48819829510225243,0.461538462,93,471
0.47318518048005864,0.461538462,93,473
0.6250295531416545,0.6,93,311
0.6117382429592068,0.6,93,313
0.5881000828605006,0.714285714,93,393
0.5899353225103807,0.666666667,93,475
0.7039012477467466,0.625,93,343
0.638408756624544,0.909090909,93,366
0.6047471173109222,0.588235294,93,370
0.7096753628997092,0.909090909,93,397
0.7364570285924397,0.909090909,93,398
0.6337769406560214,0.769230769,93,416
0.6147796139551124,0.769230769,93,418
0.7360711361207546,0.909090909,93,444
0.7143993456492739,0.769230769,93,448
0.6928984326915415,0.769230769,93,450
0.7237489116761899,0.769230769,93,452
0.7030653913296624,0.769230769,93,454
0.7820314854026135,0.714285714,93,455
0.7688591003373343,0.769230769,93,456
0.7599098174051653,0.714285714,93,457
0.7453196981153021,0.769230769,93,458
0.6595726057703895,0.666666667,93,478
0.733030001169701,0.545454545,93,484
0.7108416555389958,0.545454545,93,486
0.6683544664292346,0.666666667,93,451
0.733095233829091,0.428571429,93,483
0.5970323906171787,0.428571429,93,503
0.5782990029845075,0.428571429,93,505
0.7079043196096046,0.666666667,93,346
0.7291028244411939,0.909090909,93,395
0.664164605269519,0.769230769,93,426
0.7371916624977954,0.909090909,93,430
0.6894554828083748,0.461538462,93,504
0.6677307031486398,0.461538462,93,506
0.6194630845668938,0.555555556,93,368
0.673481801311923,0.666666667,93,507
0.6528968423831125,0.666666667,93,509
0.725707830807527,0.666666667,93,508
0.7023655600300249,0.666666667,93,510
0.7322179940407495,0.461538462,93,511
0.7101696508938721,0.461538462,93,513
0.728881964316588,0.666666667,93,344
0.7039328847382309,0.588235294,93,372
0.6353279119288038,1.0,93,334
0.6664550345605775,0.769230769,93,390
0.653451798989088,0.909090909,93,364
0.7576683803232631,0.909090909,93,396
0.6674092087993955,0.909090909,93,443
0.6006740577376017,0.5,93,474
0.6801227810417985,0.666666667,93,476
0.7278248152944979,0.5,93,512
0.706118575863022,0.5,93,514
0.6174681014079382,0.5,93,472
0.47091483336802037,1.0,93,331
0.461748727392328,1.0,93,333
0.6899267943711709,0.769230769,93,388
0.6471914831965548,1.0,93,332
0.6804665352766228,0.769230769,93,394
0.6900035676386123,0.666666667,93,312
0.6761888833155681,0.666666667,93,314
0.6842234937694905,0.769230769,93,424
0.8840543303726068,1.0,93,317
0.82282062776648,1.0,93,318
0.9106452156870606,1.0,93,315
0.8497559676403807,1.0,93,316
0.1413249256747508,0.3,146,585
0.476391227350178,0.588235294,146,367
0.46425178395812466,0.5,146,369
0.4997675784344378,0.303030303,146,415
0.6367800216513045,0.909090909,146,371
0.5708063026237338,0.909090909,146,399
0.5522244945650767,0.8,146,401
0.5321142028646048,0.380952381,146,389
0.5736971178273336,0.307692308,146,477
0.6150936151541632,0.8,146,373
0.6486259478347594,0.615384615,146,453
0.7120113741840743,0.8,146,485
0.15651444291509048,0.315789474,146,589
0.3518707675673017,0.428571429,146,308
0.3456497281509514,0.384615385,146,310
0.5921604685955888,0.666666667,146,423
0.5752348513799775,0.571428571,146,425
0.6842023815978242,0.909090909,146,345
0.4560953448599377,0.555555556,146,341
0.3848500110543627,0.5,146,555
0.4276556561717498,0.615384615,146,556
0.368912653289302,0.375,146,557
0.4136019931674227,0.5,146,558
0.4140206092374479,0.666666667,146,564
0.40249145979250645,0.545454545,146,566
0.4354844108535901,0.8,146,568
0.4230186599908461,0.666666667,146,570
0.5785159511630316,0.5,146,338
0.6815318511073163,0.8,146,374
0.6030401306718696,0.476190476,146,391
0.6977119240301268,0.625,146,392
0.7442604225990325,0.909090909,146,427
0.7609605972851573,0.909090909,146,428
0.6382993996411664,0.444444444,146,445
0.7094664938079202,0.615384615,146,446
0.5526118178183342,0.571428571,146,481
0.5951259057471912,0.615384615,146,482
0.5108192413484014,0.555555556,146,499
0.613630946868596,0.666666667,146,500
0.37830093895624545,0.571428571,146,535
0.40350704093418216,0.615384615,146,536
0.46808641894970154,0.631578947,146,339
0.5945763508095048,0.75,146,340
0.580801452772869,0.666666667,146,342
0.533268738744142,0.476190476,146,360
0.521293046966791,0.421052632,146,362
0.5540392259624338,0.476190476,146,387
0.6402664203362947,0.909090909,146,400
0.6209774603372321,0.8,146,402
0.43163785043143443,0.344827586,146,419
0.5570540748199401,0.666666667,146,420
0.5405697212064697,0.571428571,146,422
0.5719700637647218,0.666666667,146,479
0.6141826802115962,0.714285714,146,480
0.4917883592104849,0.444444444,146,501
0.5973270501838148,0.571428571,146,502
0.3744946023066585,0.8,146,539
0.3632110934167424,0.8,146,540
0.3649679553458537,0.666666667,146,541
0.3535300762183935,0.666666667,146,542
0.28689440790825615,0.5,146,559
0.33434028705280106,0.615384615,146,560
0.27615064631981406,0.375,146,561
0.3244100787060598,0.5,146,562
0.16249924815525635,0.333333333,146,641
0.24922258977735345,0.347826087,146,527
0.5956533786495002,0.571428571,146,336
0.17473898014774375,0.352941176,146,645
0.6262663017415107,0.555555556,146,447
0.7232592841678371,0.8,146,429
0.2675100264654753,0.363636364,146,531
0.6030899026443491,0.444444444,146,449
0.48819829510225243,0.37037037,146,471
0.6250295531416545,0.6,146,311
0.6117382429592068,0.526315789,146,313
0.5881000828605006,0.380952381,146,393
0.5899353225103807,0.384615385,146,475
0.7039012477467466,1.0,146,343
0.150184637300126,0.4,146,583
0.2361733900221929,0.4,146,613
0.24230155045046992,0.4,146,617
0.638408756624544,0.470588235,146,366
0.6047471173109222,0.571428571,146,370
0.7096753628997092,0.533333333,146,397
0.7364570285924397,0.615384615,146,398
0.6337769406560214,0.625,146,416
0.6147796139551124,0.5,146,418
0.7360711361207546,0.714285714,146,444
0.7143993456492739,0.714285714,146,448
0.6928984326915415,0.615384615,146,450
0.7237489116761899,0.769230769,146,452
0.7030653913296624,0.666666667,146,454
0.7820314854026135,0.909090909,146,455
0.7688591003373343,0.909090909,146,456
0.7599098174051653,0.8,146,457
0.7453196981153021,0.8,146,458
0.6595726057703895,0.533333333,146,478
0.733030001169701,0.909090909,146,484
0.7108416555389958,0.8,146,486
0.3488066438964586,0.615384615,146,528
0.34033980161669086,0.5,146,530
0.35386973828067125,0.615384615,146,532
0.34609020889007336,0.5,146,534
0.3716048827989409,0.461538462,146,537
0.39581894153552866,0.5,146,538
0.38035613356960296,0.615384615,146,563
0.36693432354796784,0.5,146,565
0.4425558283530942,0.8,146,567
0.4307606122240874,0.666666667,146,569
0.6683544664292346,0.714285714,146,451
0.733095233829091,0.909090909,146,483
0.5970323906171787,0.555555556,146,503
0.5782990029845075,0.444444444,146,505
0.16318848294194932,0.421052632,146,587
0.7079043196096046,0.909090909,146,346
0.7291028244411939,0.625,146,395
0.2395061068076737,0.428571429,146,669
0.24208710028723746,0.428571429,146,673
0.664164605269519,0.615384615,146,426
0.7371916624977954,0.8,146,430
0.6894554828083748,0.666666667,146,504
0.6677307031486398,0.571428571,146,506
0.6194630845668938,0.666666667,146,368
0.673481801311923,0.714285714,146,507
0.6528968423831125,0.615384615,146,509
0.17138373070149282,0.444444444,146,639
0.725707830807527,0.769230769,146,508
0.7023655600300249,0.666666667,146,510
0.7322179940407495,0.909090909,146,511
0.7101696508938721,0.8,146,513
0.24083685304407793,0.461538462,146,649
0.728881964316588,1.0,146,344
0.7039328847382309,0.909090909,146,372
0.18102785975848634,0.470588235,146,643
0.6353279119288038,0.476190476,146,334
0.6664550345605775,0.533333333,146,390
0.653451798989088,0.526315789,146,364
0.7576683803232631,0.714285714,146,396
0.6674092087993955,0.555555556,146,443
0.6006740577376017,0.533333333,146,474
0.6801227810417985,0.625,146,476
0.7278248152944979,0.909090909,146,512
0.706118575863022,0.8,146,514
0.6174681014079382,0.625,146,472
0.6899267943711709,0.625,146,388
0.23538392523578322,0.5,146,586
0.2408611081540778,0.5,146,590
0.24193974710880378,0.5,146,593
0.25870944497367854,0.5,146,677
0.6471914831965548,0.52173913,146,332
0.24038353515224709,0.615384615,146,584
0.6804665352766228,0.533333333,146,394
0.2488669405899494,0.533333333,146,611
0.2524420826134785,0.533333333,146,615
0.6900035676386123,0.705882353,146,312
0.6761888833155681,0.625,146,314
0.2679809912274941,0.545454545,146,594
0.27907751418152893,0.545454545,146,614
0.2827013339088268,0.545454545,146,618
0.2621707809070583,0.545454545,146,621
0.24212825294077106,0.545454545,146,642
0.24497430086198563,0.545454545,146,646
0.26246217969410435,0.545454545,146,650
0.6842234937694905,0.714285714,146,424
0.8840543303726068,0.909090909,146,317
0.82282062776648,0.909090909,146,318
0.24859310489545555,0.615384615,146,591
0.24842760027394872,0.571428571,146,647
0.24562447333350873,0.615384615,146,588
0.25252384304310704,0.571428571,146,667
0.2524412604229844,0.571428571,146,671
0.24848293307688762,0.666666667,146,640
0.2506366205459222,0.666666667,146,644
0.2880878290747582,0.6,146,622
0.2766917545007731,0.6,146,670
0.2773710420467347,0.6,146,674
0.28156479497389986,0.6,146,678
0.2697145330105124,0.615384615,146,675
0.27514750821944,0.666666667,146,592
0.2702426824000525,0.666666667,146,648
0.9106452156870606,1.0,146,315
0.8497559676403807,1.0,146,316
0.27235860401871925,0.666666667,146,619
0.31281781300684314,0.666666667,146,597
0.3018339018146644,0.666666667,146,598
0.29054292632970297,0.666666667,146,612
0.2934754858826719,0.666666667,146,616
0.31498560000480547,0.666666667,146,625
0.30284685772541686,0.666666667,146,626
0.30759313520554354,0.666666667,146,653
0.2962117743155325,0.666666667,146,654
0.3076236855671667,0.666666667,146,681
0.296225029749281,0.666666667,146,682
0.29847891214540945,0.727272727,146,620
0.28799388005166027,0.727272727,146,668
0.28798190742329294,0.727272727,146,672
0.29224384588063035,0.727272727,146,676
0.3123651423456047,0.8,146,596
0.3139215474256505,0.8,146,624
0.30674929935636347,0.8,146,652
0.30729971944951473,0.8,146,680
0.32331988483169594,0.8,146,595
0.32548014008536025,0.8,146,623
0.31808767528609827,0.8,146,651
0.31811068332952663,0.8,146,679
0.1413249256747508,0.454545455,161,585
0.5296076775065361,0.3,161,363
0.476391227350178,0.705882353,161,367
0.46425178395812466,0.705882353,161,369
0.4997675784344378,0.363636364,161,415
0.37702158996834634,0.304347826,161,335
0.3623100276871829,0.304347826,161,337
0.6367800216513045,0.923076923,161,371
0.5708063026237338,0.923076923,161,399
0.5522244945650767,0.923076923,161,401
0.5321142028646048,0.545454545,161,389
0.5736971178273336,0.545454545,161,477
0.5158430677527238,0.307692308,161,365
0.6150936151541632,0.923076923,161,373
0.4791971117744101,0.363636364,161,417
0.6486259478347594,0.8,161,453
0.7120113741840743,0.923076923,161,485
0.15651444291509048,0.5,161,589
0.3518707675673017,0.482758621,161,308
0.3456497281509514,0.5,161,310
0.5921604685955888,0.8,161,423
0.5752348513799775,0.8,161,425
0.6842023815978242,1.0,161,345
0.4560953448599377,0.777777778,161,341
0.3848500110543627,0.625,161,555
0.4276556561717498,0.833333333,161,556
0.368912653289302,0.625,161,557
0.4136019931674227,0.833333333,161,558
0.4140206092374479,0.833333333,161,564
0.40249145979250645,0.833333333,161,566
0.4354844108535901,0.833333333,161,568
0.4230186599908461,0.833333333,161,570
0.5785159511630316,0.636363636,161,338
0.6815318511073163,0.923076923,161,374
0.6030401306718696,0.571428571,161,391
0.6977119240301268,0.8,161,392
0.7442604225990325,0.923076923,161,427
0.7609605972851573,0.923076923,161,428
0.6382993996411664,0.705882353,161,445
0.7094664938079202,0.923076923,161,446
0.5526118178183342,0.8,161,481
0.5951259057471912,0.923076923,161,482
0.5108192413484014,0.705882353,161,499
0.613630946868596,0.923076923,161,500
0.37830093895624545,0.714285714,161,535
0.40350704093418216,0.833333333,161,536
0.46808641894970154,0.777777778,161,339
0.5945763508095048,0.875,161,340
0.580801452772869,0.875,161,342
0.533268738744142,0.666666667,161,360
0.521293046966791,0.666666667,161,362
0.5540392259624338,0.545454545,161,387
0.6402664203362947,0.923076923,161,400
0.6209774603372321,0.923076923,161,402
0.43163785043143443,0.413793103,161,419
0.5570540748199401,0.705882353,161,420
0.41761164631851433,0.444444444,161,421
0.5405697212064697,0.75,161,422
0.5719700637647218,0.8,161,479
0.6141826802115962,0.923076923,161,480
0.4917883592104849,0.705882353,161,501
0.5973270501838148,0.923076923,161,502
0.3744946023066585,0.833333333,161,539
0.3632110934167424,0.833333333,161,540
0.3649679553458537,0.833333333,161,541
0.3535300762183935,0.833333333,161,542
0.28689440790825615,0.625,161,559
0.33434028705280106,0.833333333,161,560
0.27615064631981406,0.625,161,561
0.3244100787060598,0.833333333,161,562
0.16249924815525635,0.526315789,161,641
0.24922258977735345,0.434782609,161,527
0.23944845544051047,0.454545455,161,529
0.5956533786495002,0.636363636,161,336
0.17473898014774375,0.555555556,161,645
0.6262663017415107,0.705882353,161,447
0.7232592841678371,0.923076923,161,429
0.2675100264654753,0.434782609,161,531
0.6030899026443491,0.705882353,161,449
0.48819829510225243,0.428571429,161,471
0.47318518048005864,0.444444444,161,473
0.6250295531416545,0.777777778,161,311
0.6117382429592068,0.777777778,161,313
0.5881000828605006,0.571428571,161,393
0.5899353225103807,0.52173913,161,475
0.7039012477467466,1.0,161,343
0.150184637300126,0.454545455,161,583
0.2361733900221929,0.666666667,161,613
0.24230155045046992,0.666666667,161,617
0.638408756624544,0.666666667,161,366
0.6047471173109222,0.8,161,370
0.7096753628997092,0.705882353,161,397
0.7364570285924397,0.8,161,398
0.6337769406560214,0.631578947,161,416
0.6147796139551124,0.666666667,161,418
0.7360711361207546,0.923076923,161,444
0.7143993456492739,0.923076923,161,448
0.6928984326915415,0.923076923,161,450
0.7237489116761899,0.923076923,161,452
0.7030653913296624,0.923076923,161,454
0.7820314854026135,0.923076923,161,455
0.7688591003373343,0.923076923,161,456
0.7599098174051653,0.923076923,161,457
0.7453196981153021,0.923076923,161,458
0.6595726057703895,0.857142857,161,478
0.733030001169701,0.923076923,161,484
0.7108416555389958,0.923076923,161,486
0.3488066438964586,0.769230769,161,528
0.34033980161669086,0.769230769,161,530
0.35386973828067125,0.769230769,161,532
0.34609020889007336,0.769230769,161,534
0.3716048827989409,0.714285714,161,537
0.39581894153552866,0.833333333,161,538
0.38035613356960296,0.714285714,161,563
0.36693432354796784,0.714285714,161,565
0.4425558283530942,0.833333333,161,567
0.4307606122240874,0.833333333,161,569
0.25985441184164687,0.476190476,161,533
0.6683544664292346,0.8,161,451
0.733095233829091,0.923076923,161,483
0.5970323906171787,0.705882353,161,503
0.5782990029845075,0.705882353,161,505
0.16318848294194932,0.526315789,161,587
0.7079043196096046,1.0,161,346
0.7291028244411939,0.705882353,161,395
0.2395061068076737,0.666666667,161,669
0.24208710028723746,0.666666667,161,673
0.664164605269519,0.923076923,161,426
0.7371916624977954,0.923076923,161,430
0.6894554828083748,0.923076923,161,504
0.6677307031486398,0.923076923,161,506
0.6194630845668938,0.8,161,368
0.673481801311923,0.8,161,507
0.6528968423831125,0.8,161,509
0.17138373070149282,0.555555556,161,639
0.725707830807527,0.923076923,161,508
0.7023655600300249,0.923076923,161,510
0.7322179940407495,0.923076923,161,511
0.7101696508938721,0.923076923,161,513
0.24083685304407793,0.714285714,161,649
0.728881964316588,1.0,161,344
0.7039328847382309,0.923076923,161,372
0.18102785975848634,0.555555556,161,643
0.6353279119288038,0.583333333,161,334
0.6664550345605775,0.8,161,390
0.653451798989088,0.666666667,161,364
0.7576683803232631,0.8,161,396
0.6674092087993955,0.705882353,161,443
0.6006740577376017,0.857142857,161,474
0.6801227810417985,0.857142857,161,476
0.7278248152944979,0.923076923,161,512
0.706118575863022,0.923076923,161,514
0.6174681014079382,0.857142857,161,472
0.6899267943711709,0.8,161,388
0.23538392523578322,0.769230769,161,586
0.2408611081540778,0.769230769,161,590
0.24193974710880378,0.769230769,161,593
0.25870944497367854,0.714285714,161,677
0.6471914831965548,0.583333333,161,332
0.24038353515224709,0.769230769,161,584
0.6804665352766228,0.8,161,394
0.2488669405899494,0.666666667,161,611
0.2524420826134785,0.666666667,161,615
0.6900035676386123,0.875,161,312
0.6761888833155681,0.875,161,314
0.2679809912274941,0.833333333,161,594
0.27907751418152893,0.833333333,161,614
0.2827013339088268,0.833333333,161,618
0.2621707809070583,0.769230769,161,621
0.24212825294077106,0.769230769,161,642
0.24497430086198563,0.769230769,161,646
0.26246217969410435,0.833333333,161,650
0.6842234937694905,0.923076923,161,424
0.8840543303726068,1.0,161,317
0.82282062776648,1.0,161,318
0.24859310489545555,0.769230769,161,591
0.24842760027394872,0.714285714,161,647
0.24562447333350873,0.769230769,161,588
0.25252384304310704,0.666666667,161,667
0.2524412604229844,0.666666667,161,671
0.24848293307688762,0.769230769,161,640
0.2506366205459222,0.769230769,161,644
0.2880878290747582,0.833333333,161,622
0.2766917545007731,0.833333333,161,670
0.2773710420467347,0.833333333,161,674
0.28156479497389986,0.833333333,161,678
0.2697145330105124,0.714285714,161,675
0.27514750821944,0.833333333,161,592
0.2702426824000525,0.833333333,161,648
0.9106452156870606,1.0,161,315
0.8497559676403807,1.0,161,316
0.27235860401871925,0.769230769,161,619
0.31281781300684314,0.833333333,161,597
0.3018339018146644,0.833333333,161,598
0.29054292632970297,0.833333333,161,612
0.2934754858826719,0.833333333,161,616
0.31498560000480547,0.833333333,161,625
0.30284685772541686,0.833333333,161,626
0.30759313520554354,0.833333333,161,653
0.2962117743155325,0.833333333,161,654
0.3076236855671667,0.833333333,161,681
0.296225029749281,0.833333333,161,682
0.29847891214540945,0.833333333,161,620
0.28799388005166027,0.833333333,161,668
0.28798190742329294,0.833333333,161,672
0.29224384588063035,0.833333333,161,676
0.3123651423456047,0.833333333,161,596
0.3139215474256505,0.833333333,161,624
0.30674929935636347,0.833333333,161,652
0.30729971944951473,0.833333333,161,680
0.32331988483169594,0.833333333,161,595
0.32548014008536025,0.833333333,161,623
0.31808767528609827,0.833333333,161,651
0.31811068332952663,0.833333333,161,679
0.3118978831834611,0.555555556,79,463
0.30717755060525914,0.555555556,79,465
0.5296076775065361,1.0,79,363
0.476391227350178,0.303030303,79,367
0.46425178395812466,0.303030303,79,369
0.4997675784344378,0.666666667,79,415
0.35575150603911565,0.4,79,323
0.6367800216513045,0.333333333,79,371
0.5708063026237338,0.4,79,399
0.5522244945650767,0.416666667,79,401
0.4973581633493945,1.0,79,411
0.44054786077913377,0.555555556,79,327
0.5321142028646048,0.588235294,79,389
0.351983912233385,0.4,79,325
0.5736971178273336,1.0,79,477
0.5158430677527238,1.0,79,365
0.6150936151541632,0.333333333,79,373
0.44979725621798017,0.555555556,79,351
0.44049038716336136,0.555555556,79,353
0.4791971117744101,0.666666667,79,417
0.3570528233025223,0.5,79,431
0.3497662213802677,0.5,79,433
0.6486259478347594,0.714285714,79,453
0.7120113741840743,0.714285714,79,485
0.43669157755456733,1.0,79,379
0.3518707675673017,0.37037037,79,308
0.3456497281509514,0.37037037,79,310
0.4348656389632665,0.555555556,79,329
0.5921604685955888,0.714285714,79,423
0.5752348513799775,0.714285714,79,425
0.48848533366452634,1.0,79,413
0.6842023815978242,0.588235294,79,345
0.4085747371085832,0.333333333,79,291
0.24260227084245584,0.333333333,79,292
0.3996996743899915,0.333333333,79,293
0.2425368358742056,0.333333333,79,294
0.397636053639398,0.333333333,79,295
0.24231377978802038,0.333333333,79,296
0.3980131280139011,0.333333333,79,297
0.24231381860351808,0.333333333,79,298
0.37311567343458407,0.333333333,79,299
0.2090077442954888,0.333333333,79,300
0.3679965595012361,0.333333333,79,301
0.20591219707521302,0.333333333,79,302
0.3869737881000592,0.476190476,79,320
0.38542894888691137,0.476190476,79,322
0.4599984907491202,0.555555556,79,324
0.4539457755992597,0.555555556,79,326
0.48017696223511014,0.625,79,328
0.47363546333753864,0.625,79,330
0.4788590511238714,1.0,79,347
0.48197679680911326,1.0,79,348
0.47009359003449486,1.0,79,349
0.47223350851945,1.0,79,350
0.4767020906507663,0.666666667,79,352
0.4696632305777975,0.666666667,79,354
0.48320389625722093,0.555555556,79,355
0.4931085492677781,0.666666667,79,356
0.47722771756130367,0.555555556,79,357
0.48842436383498733,0.666666667,79,358
0.4637749281897505,0.625,79,375
0.47324120761231897,0.666666667,79,376
0.45605593492109076,0.625,79,377
0.4643856578999679,0.666666667,79,378
0.42617558359054963,1.0,79,380
0.42816881772991455,1.0,79,381
0.4169330788416753,1.0,79,382
0.3869843741648654,0.588235294,79,383
0.44637879070567055,0.666666667,79,384
0.37597584198390055,0.588235294,79,385
0.43559738431798556,0.666666667,79,386
0.3482512171766567,0.454545455,79,403
0.4232889990896682,0.625,79,404
0.3440472558471247,0.454545455,79,405
0.41869272898681087,0.625,79,406
0.43054203389726053,0.666666667,79,407
0.4484224646685397,0.714285714,79,408
0.4222034723830868,0.666666667,79,409
0.4401281647886446,0.714285714,79,410
0.4897746861842404,1.0,79,412
0.4802219444719094,1.0,79,414
0.42378668232156635,0.714285714,79,432
0.41751872306442245,0.714285714,79,434
0.4082205758510358,0.526315789,79,435
0.45245355385704467,0.714285714,79,436
0.4018744207089336,0.526315789,79,437
0.4461183926697108,0.714285714,79,438
0.3736910282126862,0.666666667,79,439
0.3778857571377239,0.714285714,79,440
0.3711405226605669,0.666666667,79,441
0.37413333686930456,0.714285714,79,442
0.4360974488921005,1.0,79,459
0.421957752375563,1.0,79,460
0.4281015171142084,1.0,79,461
0.41345810744689454,1.0,79,462
0.3976062783164346,0.714285714,79,464
0.3940532570957434,0.714285714,79,466
0.33572573648544835,0.555555556,79,467
0.40623989500949276,0.714285714,79,468
0.33098344088108045,0.555555556,79,469
0.40122411972139216,0.714285714,79,470
0.4342278242283236,0.714285714,79,487
0.4411413899035722,0.714285714,79,488
0.4289861715258586,0.714285714,79,489
0.4338741886325756,0.714285714,79,490
0.47263312174787353,1.0,79,491
0.4631722470768578,1.0,79,492
0.46537119776632946,1.0,79,493
0.4540757246794891,1.0,79,494
0.3990426875563411,0.555555556,79,495
0.4415524068372451,0.769230769,79,496
