dataset_id,model_id,F1_Score
119,619, 0.5714285714285714
61,398, 0.7142857142857143
247,501, 0.05474452554744526
65,659, 0.2222222222222222
253,334, 0.0249609984399376
141,613, 0.75
226,590, 0.6666666666666666
207,600, 0.2857142857142857
99,470, 0.5714285714285714
16,319, 0.43478260869565216
131,383, 0.823529411764706
34,505, 0.7692307692307693
281,328, 0.2285714285714286
220,292, 0.2857142857142857
0,493, 0.03780718336483932
268,349, 0.8928877463581834
162,378, 0.2857142857142857
286,495, 0.04658901830282862
280,588, 0.21621621621621623
71,363, 0.8750000000000001
271,519, 0.033783783783783786
23,330, 0.5714285714285715
226,455, 1.0
240,294, 0.0030816640986132513
148,496, 0.8
242,525, 0.012658227848101266
97,338, 0.5454545454545454
269,659, 0.030612244897959183
28,446, 0.7142857142857143
104,531, 0.47619047619047616
81,626, 0.8333333333333333
11,298, 0.19999999999999998
21,292, 0.23529411764705882
180,433, 0.2857142857142857
193,659, 0.33333333333333337
67,371, 0.4666666666666667
239,704, 0.020202020202020204
245,667, 0.02975206611570248
184,465, 0.2857142857142857
23,375, 0.5
100,589, 0.4761904761904762
201,290, 0.4
247,547, 0.033210332103321034
273,341, 0.027848101265822787
114,362, 0.75
77,563, 0.8333333333333334
278,686, 0.17647058823529413
210,525, 0.6666666666666666
169,626, 0.9090909090909091
130,511, 1.0
255,662, 0.023529411764705882
223,326, 0.8571428571428572
281,364, 0.18181818181818182
100,320, 0.25
277,427, 0.19354838709677416
204,536, 0.5454545454545454
258,305, 0.9020234291799787
248,517, 0.03134796238244514
110,501, 0.6
262,352, 0.06267806267806268
238,596, 0.02768166089965398
177,329, 0.25
155,669, 0.7692307692307692
202,670, 0.9090909090909091
157,466, 0.631578947368421
76,440, 0.8333333333333333
75,342, 0.6956521739130435
197,494, 0.2857142857142857
18,435, 0.47058823529411764
242,371, 0.08536585365853658
31,309, 0.3720930232558139
149,296, 0.3076923076923077
34,416, 0.7692307692307693
229,462, 0.7499999999999999
269,665, 0.030612244897959183
71,289, 0.761904761904762
236,698, 0.019867549668874173
6,423, 0.42857142857142855
63,563, 0.7142857142857143
160,338, 0.2857142857142857
58,358, 0.33333333333333337
100,520, 0.25
119,471, 0.35714285714285715
253,620, 0.01567398119122257
33,339, 0.7200000000000001
280,385, 0.2325581395348837
287,396, 0.017241379310344827
80,289, 0.25
10,296, 0.3636363636363636
142,650, 0.7692307692307692
228,351, 0.8571428571428572
280,397, 0.2631578947368421
142,497, 0.25
200,573, 0.9090909090909091
288,440, 0.0411663807890223
236,428, 0.019867549668874173
1,430, 0.6363636363636364
151,515, 0.5
129,305, 0.0073964497041420114
167,626, 0.9090909090909091
286,592, 0.02689075630252101
50,570, 0.9090909090909091
153,402, 1.0
237,497, 0.04975124378109453
7,362, 0.18181818181818182
124,523, 0.25
151,386, 0.6
130,673, 0.7692307692307692
62,665, 0.33333333333333337
5,397, 0.5263157894736842
219,476, 1.0
208,562, 0.8333333333333333
74,612, 0.6666666666666665
253,522, 0.02803738317757009
269,743, 0.02389078498293516
237,681, 0.020202020202020204
183,412, 1.0
16,499, 0.625
237,745, 0.016863406408094434
259,634, 0.015819209039548022
70,519, 0.7499999999999999
247,307, 0.8610662358642972
13,554, 0.7368421052631579
28,363, 0.7142857142857143
248,470, 0.04056162246489859
125,425, 0.5714285714285714
33,325, 0.5714285714285715
244,515, 0.02368866328257191
78,469, 0.4347826086956522
124,536, 0.7692307692307692
272,408, 0.19047619047619047
202,349, 0.2857142857142857
181,664, 0.2857142857142857
164,562, 0.4
242,473, 0.058732612055641426
169,319, 0.2857142857142857
98,417, 0.7000000000000001
189,517, 0.25
2,351, 0.7142857142857143
156,361, 0.7142857142857143
261,568, 0.018306636155606404
36,496, 0.6666666666666666
172,497, 0.6666666666666666
172,395, 0.9473684210526316
177,447, 0.8235294117647058
210,486, 0.5555555555555556
17,562, 0.2857142857142857
165,451, 0.6666666666666666
68,537, 1.0
19,352, 0.8333333333333333
187,401, 0.33333333333333337
202,604, 0.2857142857142857
194,665, 0.2857142857142857
46,373, 1.0
180,685, 0.2857142857142857
187,334, 1.0
213,307, 0.18390804597701146
126,516, 0.888888888888889
241,576, 0.025276461295418644
150,300, 0.2857142857142857
114,341, 0.35897435897435903
95,571, 0.2857142857142857
166,544, 0.2857142857142857
248,314, 0.13095238095238096
72,505, 0.5714285714285714
198,302, 0.19999999999999998
255,464, 0.03344481605351171
127,416, 0.75
145,667, 0.6666666666666666
58,662, 0.33333333333333337
288,370, 0.0545144804088586
172,325, 0.7142857142857143
194,500, 1.0
45,535, 0.6666666666666667
176,506, 0.7272727272727272
238,665, 0.031088082901554404
64,428, 0.923076923076923
21,566, 0.33333333333333337
44,518, 0.9090909090909091
12,582, 0.14285714285714288
258,720, 0.014002333722287048
170,520, 0.625
208,660, 0.25
99,304, 0.10101010101010102
95,414, 0.2857142857142857
132,426, 0.8571428571428571
120,314, 0.6666666666666666
249,523, 0.015360983102918585
95,656, 0.2857142857142857
216,313, 0.6896551724137931
35,510, 0.6
150,319, 0.2857142857142857
156,304, 0.09900990099009901
241,320, 0.04075235109717868
100,426, 0.8571428571428571
54,470, 0.7272727272727273
248,621, 0.01579778830963665
162,471, 0.4444444444444445
95,691, 0.2857142857142857
33,409, 0.8235294117647058
46,527, 0.4166666666666667
226,362, 0.5555555555555556
199,581, 0.25
142,616, 0.8333333333333333
237,744, 0.016863406408094434
115,439, 0.19999999999999998
20,498, 0.75
164,564, 0.8
64,304, 0.1188118811881188
288,405, 0.09348914858096827
180,350, 0.2857142857142857
181,321, 0.2857142857142857
117,525, 0.7499999999999999
0,380, 0.02661596958174905
47,299, 0.5
274,363, 0.30769230769230776
8,328, 0.8333333333333333
20,411, 0.8
251,431, 0.05209840810419682
218,391, 0.7272727272727273
184,509, 0.8333333333333334
264,491, 0.02575107296137339
216,515, 0.7058823529411764
87,581, 0.2857142857142857
221,502, 0.8333333333333334
29,559, 0.2222222222222222
285,453, 0.027586206896551724
227,470, 0.923076923076923
279,575, 0.18750000000000003
87,572, 0.2857142857142857
24,294, 0.25
198,488, 0.6666666666666667
42,318, 0.8750000000000001
196,424, 0.7999999999999999
98,480, 0.5882352941176471
164,308, 0.25806451612903225
98,441, 0.6086956521739131
256,489, 0.030252100840336138
186,490, 0.5333333333333333
132,324, 0.2857142857142857
277,698, 0.15384615384615383
265,354, 0.0489795918367347
206,425, 0.3846153846153846
63,493, 0.2857142857142857
72,302, 0.33333333333333337
162,447, 0.8
202,688, 0.2857142857142857
141,337, 0.5
248,625, 0.028257456828885398
244,596, 0.03367003367003367
117,399, 0.45161290322580644
253,373, 0.08472012102874434
67,486, 0.8571428571428571
50,326, 0.2857142857142857
189,590, 0.6666666666666666
275,525, 0.30769230769230765
212,469, 0.2857142857142857
118,365, 0.2777777777777778
141,377, 0.19999999999999998
18,417, 0.375
266,749, 0.01596806387225549
142,541, 0.8333333333333333
46,664, 0.2857142857142857
194,611, 0.7692307692307692
230,369, 0.25806451612903225
33,468, 0.7058823529411764
262,741, 0.020378457059679767
119,424, 0.6666666666666666
194,595, 0.9090909090909091
266,669, 0.023856858846918485
158,339, 0.2857142857142857
237,411, 0.09400324149108591
199,394, 0.9333333333333333
28,344, 0.8
172,314, 0.7777777777777777
228,317, 1.0
108,552, 0.2857142857142857
191,542, 0.2222222222222222
228,388, 0.625
271,537, 0.04697986577181209
225,630, 0.33333333333333337
31,505, 0.7692307692307693
157,430, 0.7058823529411764
242,693, 0.025157232704402517
144,461, 0.8571428571428571
185,476, 1.0
123,404, 0.7999999999999999
124,298, 0.25
23,313, 0.9655172413793104
241,540, 0.028391167192429023
142,486, 0.923076923076923
255,440, 0.03344481605351171
27,390, 0.5882352941176471
199,503, 0.7058823529411764
96,573, 0.923076923076923
236,625, 0.029654036243822075
285,587, 0.013888888888888888
25,311, 1.0
0,496, 0.015296367112810707
139,579, 0.25
13,352, 0.9565217391304348
237,482, 0.03015075376884422
274,604, 0.23529411764705882
287,465, 0.06375838926174496
232,644, 0.7692307692307692
3,296, 0.33333333333333337
199,328, 0.25
49,682, 0.9090909090909091
20,486, 0.7142857142857143
286,343, 1.0
251,573, 0.026431718061674006
206,539, 0.2857142857142857
209,380, 1.0
127,387, 0.6666666666666666
177,518, 0.25
194,384, 0.2857142857142857
204,370, 0.6153846153846154
218,489, 0.7272727272727273
45,507, 0.8
30,331, 0.9333333333333333
273,585, 0.15789473684210528
184,369, 0.625
74,467, 0.33333333333333337
193,438, 0.33333333333333337
163,643, 0.5555555555555556
50,388, 0.8
209,438, 0.5454545454545454
187,347, 1.0
275,627, 0.2962962962962963
180,300, 0.2857142857142857
131,439, 0.7000000000000001
159,454, 0.7692307692307692
152,515, 0.2857142857142857
236,705, 0.019867549668874173
288,502, 0.03442340791738382
264,528, 0.017241379310344827
243,650, 0.015151515151515152
132,592, 0.6666666666666666
142,552, 0.25
225,664, 0.33333333333333337
81,562, 0.7692307692307692
230,479, 0.8
190,308, 0.4444444444444445
231,584, 0.7142857142857143
269,307, 0.9025720966484801
170,398, 0.625
173,391, 0.8000000000000002
199,673, 0.7142857142857143
227,447, 0.8571428571428571
84,661, 0.2857142857142857
261,541, 0.0340522133938706
129,299, 0.2857142857142857
287,730, 0.024054982817869414
273,620, 0.17142857142857143
4,431, 0.4
187,317, 1.0
287,316, 0.13008130081300812
101,605, 0.2857142857142857
73,666, 0.33333333333333337
121,517, 0.7272727272727273
45,414, 0.2857142857142857
182,406, 0.33333333333333337
129,630, 0.2857142857142857
274,653, 0.24242424242424246
27,420, 0.6666666666666666
258,569, 0.025522041763341066
264,704, 0.017241379310344827
127,322, 0.8421052631578948
264,402, 0.03418803418803419
73,442, 0.33333333333333337
174,462, 0.33333333333333337
286,546, 0.02689075630252101
262,611, 0.023255813953488372
52,345, 0.7826086956521738
183,506, 0.8
197,607, 0.2857142857142857
247,327, 0.04044117647058824
166,447, 0.625
7,337, 0.5714285714285715
262,549, 0.028985507246376812
187,504, 0.8
41,503, 0.7142857142857143
83,664, 0.2857142857142857
214,361, 0.6153846153846153
2,410, 0.7142857142857143
110,465, 0.5
268,555, 0.02748091603053435
132,517, 0.2857142857142857
131,309, 0.17977528089887643
5,319, 0.25
86,423, 0.3846153846153846
215,479, 0.4
2,392, 0.7142857142857143
270,743, 0.024647887323943664
214,435, 0.4444444444444445
26,294, 0.25
218,413, 1.0
260,546, 0.023364485981308414
273,442, 0.1951219512195122
236,697, 0.02314049586776859
237,508, 0.03672787979966611
188,565, 0.6666666666666666
253,535, 0.04327666151468315
262,365, 0.026124818577648767
183,304, 0.08247422680412372
175,473, 0.5454545454545454
221,379, 0.2857142857142857
227,524, 0.923076923076923
263,482, 0.03120567375886525
240,639, 0.021374045801526718
72,400, 0.4444444444444444
193,460, 0.33333333333333337
141,550, 0.19999999999999998
125,461, 0.25
179,533, 0.8
259,348, 0.07456140350877193
245,464, 0.036243822075782535
14,500, 0.6666666666666667
253,544, 0.02803738317757009
239,348, 0.09400324149108591
5,470, 0.5454545454545454
237,531, 0.04975124378109453
107,446, 0.8571428571428571
193,553, 0.33333333333333337
196,329, 0.8750000000000001
148,421, 0.5714285714285715
84,441, 0.2857142857142857
60,356, 0.9090909090909091
141,456, 0.8
259,659, 0.020293122886133035
184,589, 0.5555555555555556
175,420, 0.6666666666666666
277,676, 0.14814814814814817
44,460, 0.9090909090909091
247,585, 0.029574861367837338
104,338, 0.5454545454545454
23,443, 0.5454545454545455
179,361, 0.4
261,546, 0.025085518814139108
207,694, 0.2857142857142857
135,457, 0.7058823529411764
233,551, 0.2857142857142857
274,292, 0.07407407407407407
108,375, 0.2857142857142857
150,472, 0.7058823529411764
217,484, 0.39999999999999997
213,356, 0.2222222222222222
134,359, 0.21739130434782608
194,617, 0.7692307692307692
12,497, 0.47058823529411764
211,496, 0.8333333333333333
24,441, 0.6666666666666666
141,573, 0.19999999999999998
191,451, 0.9333333333333333
20,481, 0.7142857142857143
276,383, 0.16216216216216217
86,318, 1.0
248,321, 0.07656967840735068
272,681, 0.17647058823529413
29,395, 0.7692307692307693
266,347, 0.977366255144033
260,458, 0.025670945157526253
31,499, 0.5555555555555556
139,365, 0.8571428571428571
72,528, 0.5
17,410, 0.4
112,368, 0.6666666666666666
275,369, 0.1702127659574468
82,359, 0.23255813953488372
73,462, 0.33333333333333337
157,449, 0.7368421052631579
25,318, 0.6666666666666666
101,451, 0.8
185,349, 0.8571428571428571
59,384, 0.7368421052631579
46,634, 0.2857142857142857
248,338, 0.13095238095238096
176,656, 0.2857142857142857
20,299, 0.6153846153846153
32,382, 0.13333333333333333
32,350, 0.7857142857142857
54,553, 0.7272727272727273
29,520, 0.2222222222222222
132,505, 0.7499999999999999
194,653, 0.9090909090909091
83,302, 0.2857142857142857
185,441, 0.5454545454545454
87,591, 0.7142857142857143
202,454, 1.0
73,367, 0.5263157894736842
73,408, 0.33333333333333337
76,478, 1.0
132,453, 0.8571428571428571
272,571, 0.16216216216216217
61,430, 0.7142857142857143
248,347, 0.8825622775800712
6,522, 0.19999999999999998
213,650, 0.7142857142857143
104,542, 0.9090909090909091
106,571, 0.25
212,458, 0.9090909090909091
215,369, 0.5714285714285715
147,298, 0.33333333333333337
270,644, 0.024647887323943664
218,332, 1.0
52,343, 0.7826086956521738
250,425, 0.04580152671755725
280,525, 0.21621621621621623
41,675, 0.6666666666666666
150,537, 0.6666666666666667
125,615, 0.7142857142857143
194,429, 1.0
173,468, 0.5263157894736842
0,599, 0.052532833020637895
56,510, 0.7692307692307693
192,412, 0.7777777777777778
94,463, 0.33333333333333337
1,437, 0.7058823529411764
211,319, 0.25
72,553, 0.5714285714285714
27,381, 0.5882352941176471
59,411, 0.7368421052631579
108,352, 0.2857142857142857
56,452, 0.7999999999999999
217,446, 0.5333333333333333
99,326, 0.5714285714285714
13,439, 0.15384615384615385
270,334, 0.06217616580310882
62,298, 0.33333333333333337
250,320, 0.0547112462006079
268,441, 0.05714285714285715
159,291, 1.0
149,425, 0.7368421052631579
127,349, 0.8750000000000001
95,474, 0.7692307692307692
158,351, 0.625
105,327, 0.7692307692307693
152,624, 0.9090909090909091
286,424, 0.030201342281879196
275,334, 0.30769230769230765
177,569, 0.923076923076923
186,466, 0.5333333333333333
288,437, 0.06440677966101695
239,440, 0.039999999999999994
51,504, 0.8333333333333333
8,503, 0.8333333333333333
192,362, 0.7999999999999999
76,358, 0.8333333333333333
169,464, 0.2857142857142857
261,393, 0.02733485193621868
174,386, 0.4
129,621, 0.7272727272727272
59,327, 0.9600000000000001
172,520, 0.6666666666666666
152,366, 0.631578947368421
37,344, 0.9411764705882353
29,435, 0.7692307692307693
83,624, 0.9090909090909091
223,340, 0.8181818181818182
121,406, 0.6666666666666666
280,493, 0.21621621621621623
201,473, 0.5882352941176471
35,363, 0.6
121,311, 0.6153846153846153
264,461, 0.02575107296137339
201,342, 0.6363636363636364
263,485, 0.028409090909090908
13,401, 0.15384615384615385
196,307, 0.15217391304347827
187,361, 0.7272727272727273
255,571, 0.03672787979966611
184,407, 0.2857142857142857
264,509, 0.029978586723768737
158,438, 0.9090909090909091
280,611, 0.21052631578947367
264,672, 0.017241379310344827
223,409, 0.7777777777777778
44,508, 0.9090909090909091
205,442, 0.8
33,314, 0.888888888888889
250,511, 0.03076923076923077
226,552, 0.2857142857142857
46,689, 0.2857142857142857
156,483, 1.0
185,525, 0.8571428571428571
263,525, 0.017142857142857147
184,358, 0.2857142857142857
186,306, 0.1777777777777778
231,392, 0.9333333333333333
286,340, 0.13354531001589826
248,342, 0.13095238095238096
159,517, 0.7142857142857143
169,357, 0.2857142857142857
182,453, 0.8333333333333333
250,355, 0.0547112462006079
192,431, 0.5
288,414, 0.0545144804088586
72,558, 0.7499999999999999
196,416, 0.7999999999999999
118,534, 0.5714285714285715
133,293, 0.33333333333333337
21,476, 0.6363636363636364
184,665, 0.2857142857142857
30,298, 0.2222222222222222
271,632, 0.02376910016977929
266,449, 0.03944773175542406
200,443, 0.6666666666666666
96,566, 1.0
278,603, 0.16216216216216217
74,456, 0.888888888888889
260,528, 0.023364485981308414
97,364, 0.8571428571428571
115,425, 0.6250000000000001
106,322, 0.25
87,521, 0.2857142857142857
30,454, 0.7692307692307693
213,530, 0.625
100,303, 0.00949796472184532
287,496, 0.03754266211604095
10,581, 0.19999999999999998
206,535, 0.9090909090909091
155,309, 0.1348314606741573
97,384, 0.761904761904762
82,617, 0.7272727272727272
127,380, 0.8
63,340, 0.6666666666666667
101,364, 0.5263157894736842
21,344, 0.5714285714285715
194,490, 0.2857142857142857
248,602, 0.028257456828885398
179,441, 0.4
258,675, 0.018626309662398137
249,599, 0.0334855403348554
182,410, 0.33333333333333337
159,380, 0.9090909090909091
105,447, 0.7777777777777777
288,633, 0.037800687285223365
107,574, 0.2222222222222222
36,450, 0.7692307692307693
43,476, 1.0
206,399, 0.2857142857142857
38,370, 0.5714285714285715
216,442, 0.625
41,374, 0.7499999999999999
61,523, 0.7142857142857143
177,415, 0.4117647058823529
217,389, 0.761904761904762
248,431, 0.058732612055641426
27,426, 0.5882352941176471
285,473, 0.06756756756756757
189,320, 0.25
181,552, 0.2857142857142857
149,516, 0.7058823529411764
248,546, 0.028257456828885398
274,560, 0.23529411764705882
247,378, 0.051188299817184646
256,747, 0.023608768971332208
121,436, 0.6153846153846153
259,411, 0.06607929515418502
270,360, 0.06551724137931034
207,570, 0.8
82,371, 1.0
264,353, 0.4563758389261745
41,672, 0.8000000000000002
23,458, 0.5
225,470, 0.33333333333333337
249,329, 0.05421686746987951
218,446, 1.0
217,482, 0.39999999999999997
286,387, 0.03678929765886288
108,529, 0.45454545454545453
274,331, 0.30769230769230776
148,471, 0.6666666666666666
29,380, 0.2222222222222222
104,438, 0.2857142857142857
193,590, 0.6666666666666666
244,417, 0.040268456375838924
163,522, 0.2857142857142857
109,399, 0.33333333333333337
41,337, 0.18750000000000003
181,485, 1.0
125,456, 0.923076923076923
273,707, 0.10810810810810811
126,529, 0.6666666666666666
278,297, 0.13333333333333333
119,643, 0.4444444444444444
19,377, 0.8333333333333333
57,536, 1.0
71,299, 0.7142857142857143
280,721, 0.1951219512195122
41,476, 0.7692307692307693
77,336, 0.7058823529411764
129,600, 0.2857142857142857
7,531, 0.5714285714285715
250,674, 0.021638330757341576
8,470, 0.7142857142857143
193,507, 0.8333333333333333
182,655, 0.33333333333333337
203,382, 0.33333333333333337
191,489, 0.875
174,318, 0.7499999999999999
203,481, 0.625
106,426, 0.75
67,522, 0.8571428571428571
108,609, 0.2857142857142857
51,604, 0.25
50,341, 0.8
112,542, 0.7272727272727273
239,331, 0.020202020202020204
54,435, 1.0
269,664, 0.02389078498293516
274,638, 0.24242424242424246
217,397, 0.8421052631578948
251,434, 0.03795620437956204
255,560, 0.026845637583892617
212,514, 0.9090909090909091
29,345, 0.24489795918367344
225,400, 1.0
59,438, 0.6
3,499, 0.8235294117647058
225,578, 0.33333333333333337
67,523, 0.8571428571428571
285,435, 0.06756756756756757
57,473, 0.7272727272727273
263,518, 0.025604551920341397
13,460, 0.15384615384615385
194,609, 0.2857142857142857
180,686, 0.2857142857142857
17,572, 0.2857142857142857
73,331, 0.0980392156862745
177,610, 0.25
118,318, 0.9090909090909091
130,305, 0.008882309400444117
130,592, 0.8333333333333334
188,421, 0.33333333333333337
207,291, 0.2857142857142857
240,333, 0.015313935681470138
70,381, 0.8235294117647058
200,574, 0.8000000000000002
62,333, 0.09090909090909091
243,348, 0.1205164992826399
37,405, 0.6666666666666666
140,335, 0.2608695652173913
259,405, 0.06820682068206821
87,505, 0.8
56,445, 0.8571428571428571
254,342, 0.11904761904761907
275,718, 0.25
130,598, 0.9090909090909091
145,663, 0.2857142857142857
35,479, 0.14285714285714288
66,625, 0.8
64,443, 0.923076923076923
101,306, 0.1234567901234568
164,351, 0.47058823529411764
243,300, 0.0030487804878048777
132,466, 0.2857142857142857
255,745, 0.023529411764705882
258,438, 0.025522041763341066
115,651, 0.8
181,606, 0.2857142857142857
155,525, 0.2857142857142857
18,294, 0.2666666666666667
130,616, 0.8333333333333334
266,518, 0.01596806387225549
100,659, 0.25
277,373, 0.18749999999999997
189,388, 0.8571428571428571
132,442, 0.2857142857142857
276,439, 0.12765957446808512
49,484, 1.0
159,496, 0.6153846153846153
242,742, 0.01579778830963665
145,348, 0.2857142857142857
250,695, 0.02469135802469136
204,445, 0.7142857142857143
272,555, 0.1818181818181818
167,537, 0.7142857142857143
243,685, 0.012139605462822457
47,379, 0.8
176,446, 0.6666666666666666
99,356, 0.8333333333333333
142,429, 0.923076923076923
83,603, 0.2857142857142857
270,436, 0.04529616724738676
2,519, 0.7142857142857143
261,697, 0.016036655211912946
87,323, 0.2857142857142857
264,574, 0.017241379310344827
259,403, 0.06820682068206821
265,557, 0.016597510373443983
129,484, 1.0
183,355, 0.47058823529411764
167,300, 0.2857142857142857
112,391, 0.6
200,530, 0.7272727272727272
181,558, 0.9090909090909091
118,325, 0.2857142857142857
62,356, 0.33333333333333337
49,296, 0.2857142857142857
13,364, 0.5
220,412, 0.2857142857142857
30,336, 0.5454545454545454
232,301, 0.2857142857142857
7,484, 0.5714285714285715
95,325, 0.2857142857142857
86,339, 0.33333333333333337
184,339, 0.7058823529411764
0,519, 0.03780718336483932
239,532, 0.03344481605351171
255,289, 0.023529411764705882
200,389, 0.3448275862068966
19,296, 0.25
261,377, 0.06911928651059086
108,639, 0.5882352941176471
141,611, 0.75
237,362, 0.023529411764705882
158,408, 0.7142857142857143
41,555, 0.6666666666666666
135,356, 0.8421052631578948
244,396, 0.01697792869269949
203,650, 0.7272727272727272
188,393, 0.5333333333333333
155,605, 0.2857142857142857
236,293, 0.009983361064891847
251,415, 0.046511627906976744
120,456, 1.0
260,736, 0.014084507042253521
115,583, 0.5454545454545455
160,534, 0.6666666666666666
262,353, 0.07637906647807637
247,748, 0.01858736059479554
64,386, 0.7999999999999999
274,434, 0.27027027027027023
223,426, 0.7058823529411764
125,439, 0.25
281,371, 0.13114754098360656
134,434, 0.2857142857142857
275,603, 0.27586206896551724
253,610, 0.0249609984399376
183,428, 1.0
21,549, 0.48
95,302, 0.2857142857142857
199,323, 0.25
36,303, 0.011535688536409516
118,449, 0.5555555555555556
184,454, 0.9090909090909091
20,410, 0.8750000000000001
264,496, 0.017241379310344827
212,394, 0.7692307692307692
3,492, 0.6666666666666666
241,700, 0.022151898734177212
271,627, 0.030456852791878174
268,700, 0.021439509954058196
57,477, 1.0
142,372, 1.0
189,585, 0.4761904761904762
140,505, 0.923076923076923
153,390, 0.8333333333333333
99,436, 0.625
132,536, 0.7692307692307692
78,299, 0.4615384615384615
198,427, 0.8750000000000001
238,368, 0.044596912521440824
162,386, 0.2857142857142857
76,310, 0.3448275862068966
279,730, 0.20689655172413793
249,554, 0.02748091603053435
152,601, 0.2857142857142857
186,481, 0.7058823529411764
174,422, 0.33333333333333337
73,308, 0.3448275862068966
13,305, 0.019543973941368076
100,693, 0.25
62,640, 0.5454545454545454
250,671, 0.02469135802469136
198,351, 0.761904761904762
214,395, 1.0
57,447, 0.6666666666666666
121,443, 1.0
275,602, 0.30769230769230765
285,525, 0.01733102253032929
167,324, 0.2857142857142857
268,493, 0.02748091603053435
273,603, 0.15
174,374, 0.5454545454545454
245,483, 0.019933554817275746
226,661, 0.2857142857142857
110,448, 0.888888888888889
12,512, 0.7000000000000001
123,363, 1.0
261,580, 0.018306636155606404
183,471, 0.6666666666666666
40,310, 0.9473684210526316
33,399, 0.5333333333333333
121,480, 0.8
242,697, 0.025157232704402517
118,562, 0.7272727272727272
244,460, 0.013605442176870748
40,412, 0.7142857142857143
240,635, 0.0273972602739726
0,726, 0.007677543186180422
106,466, 0.25
141,342, 0.823529411764706
23,419, 0.23529411764705882
276,328, 0.2
135,408, 0.7368421052631579
156,342, 1.0
7,372, 0.5714285714285715
252,351, 0.1246376811594203
84,685, 0.2857142857142857
