model,balanced_accuracy,groundtruth_balanced_accuracy,dataset
319,0.534985303222121,0.453961456,1
320,0.4554180194647428,0.429693076,1
321,0.522705533153619,0.510706638,1
372,0.7133819048591326,0.799428979,1
373,0.6639001931706087,0.762312634,1
374,0.7076289654483189,0.807280514,1
375,0.7995195526356056,0.996074233,1
376,0.8073961342306077,0.996788009,1
377,0.8365825421963158,0.990720914,1
378,0.8404211640296291,0.99821556,1
379,0.8253102009129983,0.998929336,1
380,0.8294459780345036,0.996431121,1
381,0.8274525288211323,0.994646681,1
382,0.8255820364941648,0.997144897,1
383,0.543419170955369,0.536759458,1
384,0.5780440717969578,0.658815132,1
385,0.6986420832079363,0.813704497,1
386,0.6834912346241551,0.76302641,1
387,0.564810959887216,0.625624554,1
388,0.8077643428717748,0.974304069,1
389,0.5797823160715144,0.630264097,1
390,0.8104931135248336,0.992148465,1
391,0.5757030784322124,0.606709493,1
392,0.824599411358826,0.991791577,1
393,0.5807425351430875,0.606352605,1
394,0.8188591749864071,0.990007138,1
395,0.8274626273689379,0.989293362,1
396,0.6023639735412893,0.706995004,1
422,0.5170121556059136,0.5,1
423,0.5360279540053373,0.518915061,1
424,0.5779662695242248,0.563169165,1
425,0.36026900173240706,0.284796574,1
426,0.47374100188748614,0.459314775,1
427,0.5221397893331214,0.518558173,1
428,0.52666648427467,0.507137759,1
429,0.5983753939972503,0.574232691,1
430,0.5434924848297644,0.513204854,1
431,0.500429046731122,0.476445396,1
432,0.4318209896507416,0.349036403,1
433,0.5170807309103137,0.5,1
434,0.5165301700915165,0.526052819,1
435,0.5105260210218943,0.517130621,1
436,0.5521123594229888,0.528194147,1
437,0.5382590832196448,0.502141328,1
438,0.49129951049644693,0.525695931,1
439,0.5170807309103137,0.5,1
440,0.4087251903825301,0.267309065,1
441,0.5170807309103137,0.5,1
442,0.5175860882534722,0.5,1
443,0.5394114941633565,0.528551035,1
444,0.7782993672807252,0.895788722,1
445,0.7975544143016307,0.937901499,1
446,0.5266311696132056,0.520342612,1
1022,0.5522752434655662,0.481798715,1
1023,0.5453127650080093,0.48786581,1
1024,0.5230453152192667,0.452177016,1
1025,0.4616754863520827,0.394361171,1
1026,0.49165875944371473,0.414346895,1
1027,0.5305133720026941,0.431120628,1
1028,0.4216382885380271,0.307637402,1
1029,0.46346352051524514,0.374018558,1
1030,0.6754395118674751,0.653818701,1
1031,0.5564567062244431,0.501070664,1
1032,0.5587870384099246,0.459671663,1
1033,0.5170807309103137,0.5,1
1034,0.5237581276550268,0.444325482,1
1035,0.5558369017299136,0.483940043,1
1036,0.5625729321573462,0.513204854,1
1037,0.5030137369973955,0.427551749,1
1038,0.5573098837170389,0.461099215,1
1039,0.5210169023887141,0.41862955,1
1040,0.5396834095978449,0.488579586,1
1041,0.5359501072250442,0.467880086,1
1042,0.5585982923793468,0.496431121,1
1043,0.5065317202187692,0.438972163,1
1044,0.5679700939739273,0.484296931,1
1045,0.5633421663977197,0.46538187,1
1046,0.5176388064410391,0.44111349,1
1347,0.5172139208601331,0.500356888,1
1348,0.519133220527415,0.500713776,1
1349,0.5915519928736868,0.578515346,1
1350,0.4928521634257213,0.488222698,1
1351,0.4703992910395835,0.417915774,1
1352,0.5191756639121176,0.503568879,1
1353,0.47213781245298064,0.429693076,1
1354,0.57357588464036,0.56923626,1
1355,0.4948001842275427,0.45503212,1
1356,0.5255526310808696,0.502498216,1
1357,0.5253335777270736,0.526766595,1
1358,0.5170807309103137,0.5,1
1359,0.5172095369201133,0.500713776,1
1360,0.5151286585813288,0.529978587,1
1361,0.5190007787713976,0.500713776,1
1362,0.5441503901508054,0.517130621,1
1363,0.4830403514984427,0.462883655,1
1364,0.5117958597272746,0.496431121,1
1365,0.3615932186458073,0.248037116,1
1366,0.5450565303397551,0.498572448,1
1367,0.5272326754863926,0.513204854,1
1368,0.5252799526312093,0.505353319,1
1369,0.7903360461932601,0.913276231,1
1370,0.8098023906043585,0.947180585,1
1371,0.5476578741844234,0.551034975,1
1472,0.5483818440253478,0.518201285,1
1473,0.5122118426227523,0.481441827,1
1474,0.5566075029591817,0.519628837,1
1475,0.4851520315474823,0.490720914,1
1476,0.5259106106565417,0.493576017,1
1477,0.6282207229892756,0.631334761,1
1478,0.5612009677773631,0.575303355,1
1479,0.49522051864200894,0.476802284,1
1480,0.6505780762454076,0.618843683,1
1481,0.5901784697368126,0.589578872,1
1482,0.5243384692962054,0.516773733,1
1483,0.5170807309103137,0.5,1
1484,0.5170807309103137,0.5,1
1485,0.5085126602784562,0.505710207,1
1486,0.5070316365097725,0.47751606,1
1487,0.5191697113693251,0.503211991,1
1488,0.5142496477178293,0.495003569,1
1489,0.5170807309103137,0.5,1
1490,0.5170807309103137,0.5,1
1491,0.5170807309103137,0.5,1
1492,0.5169909453487831,0.5,1
1493,0.5027591114398411,0.480728051,1
1494,0.6418535071316694,0.592790864,1
1495,0.5808728989119292,0.514989293,1
1496,0.5170807309103137,0.5,1
1622,0.522204336669155,0.508208423,1
1623,0.5225024273742315,0.507851535,1
1624,0.5882364748735918,0.568522484,1
1625,0.4992858881198066,0.481084939,1
1626,0.5514876444628167,0.538900785,1
1627,0.6642480479717616,0.736259814,1
1628,0.37464065669008106,0.311206281,1
1629,0.5163979104591581,0.537830121,1
1630,0.548175154668855,0.521770164,1
1631,0.4742046790029678,0.505710207,1
1632,0.6124257033320155,0.568879372,1
1633,0.5170807309103137,0.5,1
1634,0.516085661458086,0.530692363,1
1635,0.5263992465786285,0.562098501,1
1636,0.5229824093854691,0.51391863,1
1637,0.5126610601867228,0.5,1
1638,0.5283218174659444,0.535331906,1
1639,0.5429068579781818,0.480371163,1
1640,0.45745583527007194,0.398286938,1
1641,0.5170807309103137,0.5,1
1642,0.518784444804254,0.501427552,1
1643,0.5171335671063362,0.5,1
1644,0.7592877867588089,0.86509636,1
1645,0.8078260520524556,0.947894361,1
1646,0.5407445443381854,0.539614561,1
1797,0.49111884100297415,0.433261956,1
1798,0.5009147078809998,0.496074233,1
1799,0.5240351483223613,0.457530335,1
1800,0.5548259709904926,0.463954318,1
1801,0.6096531283312085,0.61598858,1
1802,0.6046343839004481,0.626695218,1
1803,0.6723625459293568,0.628479657,1
1804,0.5561112433426929,0.560670949,1
1805,0.5609768998792171,0.512491078,1
1806,0.4646758452520747,0.369735903,1
1807,0.5238983854342087,0.457530335,1
1808,0.5417405839507959,0.523911492,1
1809,0.5193525053803313,0.473947181,1
1810,0.5359059511191202,0.496431121,1
1811,0.5254208569794669,0.496788009,1
1812,0.5496135233444216,0.521770164,1
1813,0.5519679329390588,0.496788009,1
1814,0.4957247300415256,0.492862241,1
1815,0.5796636171731767,0.548536759,1
1816,0.5157021373732914,0.526052819,1
1817,0.6069840011129614,0.634189864,1
1818,0.5172608977259278,0.5,1
1819,0.5842058054228525,0.521770164,1
1820,0.5454818473016735,0.533904354,1
1821,0.5546109262813569,0.526766595,1
322,-0.09042424304651456,0.557985758,10
323,-0.09042424304651456,0.679043744,10
324,-0.09042424304651456,0.689725331,10
325,-0.09042424304651456,0.498982706,10
326,-0.09042424304651456,0.523397762,10
327,-0.09042424304651456,0.920651068,10
328,-0.09042424304651456,0.322990844,10
329,-0.09042424304651456,0.309257375,10
330,-0.09042424304651456,0.476093591,10
331,-0.09042424304651456,0.553407935,10
332,-0.09042424304651456,0.486266531,10
333,-0.09042424304651456,0.486775178,10
334,-0.09042424304651456,0.500508647,10
335,-0.09042424304651456,0.517802645,10
336,-0.09042424304651456,0.54069176,10
337,-0.09042424304651456,0.501017294,10
338,-0.09042424304651456,0.500508647,10
339,-0.09042424304651456,0.5,10
340,-0.09042424304651456,0.508138352,10
341,-0.09042424304651456,0.5,10
342,-0.09042424304651456,0.534587996,10
343,-0.09042424304651456,0.503051882,10
344,-0.09042424304651456,0.845879959,10
345,-0.09042424304651456,0.856561546,10
346,-0.09042424304651456,0.566632757,10
722,-0.09042424304651456,0.623092574,10
723,-0.09042424304651456,0.682095626,10
724,-0.09042424304651456,0.695320448,10
725,-0.09042424304651456,0.746185148,10
726,-0.09042424304651456,0.684638861,10
727,-0.09042424304651456,0.757884028,10
728,-0.09042424304651456,0.707527976,10
729,-0.09042424304651456,0.789928789,10
730,-0.09042424304651456,0.81180061,10
731,-0.09042424304651456,0.739572737,10
732,-0.09042424304651456,0.871312309,10
733,-0.09042424304651456,0.538148525,10
734,-0.09042424304651456,0.630722279,10
735,-0.09042424304651456,0.589013225,10
736,-0.09042424304651456,0.606307223,10
737,-0.09042424304651456,0.589013225,10
738,-0.09042424304651456,0.723296033,10
739,-0.09042424304651456,0.671922686,10
740,-0.09042424304651456,0.833672431,10
741,-0.09042424304651456,0.519837233,10
742,-0.09042424304651456,0.756358087,10
743,-0.09042424304651456,0.630722279,10
744,-0.09042424304651456,0.681078332,10
745,-0.09042424304651456,0.745676501,10
746,-0.09042424304651456,0.626653103,10
1222,-0.09042424304651456,0.490844354,10
1223,-0.09042424304651456,0.631230926,10
1224,-0.09042424304651456,0.567141404,10
1225,-0.09042424304651456,0.510681587,10
1226,-0.09042424304651456,0.506612411,10
1227,-0.09042424304651456,0.950661241,10
1228,-0.09042424304651456,0.424720244,10
1229,-0.09042424304651456,0.550356053,10
1230,-0.09042424304651456,0.568667345,10
1231,-0.09042424304651456,0.733468973,10
1232,-0.09042424304651456,0.686673449,10
1233,-0.09042424304651456,0.5,10
1234,-0.09042424304651456,0.498982706,10
1235,-0.09042424304651456,0.477110885,10
1236,-0.09042424304651456,0.496439471,10
1237,-0.09042424304651456,0.508646999,10
1238,-0.09042424304651456,0.5,10
1239,-0.09042424304651456,0.5,10
1240,-0.09042424304651456,0.5,10
1241,-0.09042424304651456,0.5,10
1242,-0.09042424304651456,0.501525941,10
1243,-0.09042424304651456,0.5,10
1244,-0.09042424304651456,0.837741607,10
1245,-0.09042424304651456,0.856052899,10
1246,-0.09042424304651456,0.587995931,10
172,-0.029529881747977882,0.408794788,15
173,-0.029529881747977882,0.457654723,15
174,-0.029529881747977882,0.382736156,15
175,-0.029529881747977882,0.5,15
176,-0.029529881747977882,0.5,15
177,-0.029529881747977882,0.5,15
178,-0.029529881747977882,0.5,15
179,-0.029529881747977882,0.5,15
180,-0.029529881747977882,0.5,15
181,-0.029529881747977882,0.503257329,15
182,-0.029529881747977882,0.5,15
183,-0.029529881747977882,0.368078176,15
184,-0.029529881747977882,0.350162866,15
185,-0.029529881747977882,0.530944625,15
186,-0.029529881747977882,0.501628664,15
187,-0.029529881747977882,0.364820847,15
188,-0.029529881747977882,0.741042345,15
189,-0.029529881747977882,0.519543974,15
190,-0.029529881747977882,0.664495114,15
191,-0.029529881747977882,0.294788274,15
192,-0.029529881747977882,0.747557003,15
193,-0.029529881747977882,0.40228013,15
194,-0.029529881747977882,0.374592834,15
195,-0.029529881747977882,0.30781759,15
196,-0.029529881747977882,0.496742671,15
397,-0.029529881747977882,0.5,15
398,-0.029529881747977882,0.687296417,15
399,-0.029529881747977882,0.5,15
400,-0.029529881747977882,0.5,15
401,-0.029529881747977882,0.5,15
402,-0.029529881747977882,0.5,15
403,-0.029529881747977882,0.5,15
404,-0.029529881747977882,0.5,15
405,-0.029529881747977882,0.5,15
406,-0.029529881747977882,0.5,15
407,-0.029529881747977882,0.5,15
408,-0.029529881747977882,0.408794788,15
409,-0.029529881747977882,0.5,15
410,-0.029529881747977882,0.5,15
411,-0.029529881747977882,0.5,15
412,-0.029529881747977882,0.638436482,15
413,-0.029529881747977882,0.591205212,15
414,-0.029529881747977882,0.557003257,15
415,-0.029529881747977882,0.5,15
416,-0.029529881747977882,0.470684039,15
417,-0.029529881747977882,0.5,15
418,-0.029529881747977882,0.618892508,15
419,-0.029529881747977882,0.5,15
420,-0.029529881747977882,0.48534202,15
421,-0.029529881747977882,0.473941368,15
447,-0.029529881747977882,0.931596091,15
448,-0.029529881747977882,0.95276873,15
449,-0.029529881747977882,0.964169381,15
450,-0.029529881747977882,0.5,15
451,-0.029529881747977882,0.5,15
452,-0.029529881747977882,0.5,15
453,-0.029529881747977882,0.5,15
454,-0.029529881747977882,0.5,15
455,-0.029529881747977882,0.688925081,15
456,-0.029529881747977882,0.5,15
457,-0.029529881747977882,0.5,15
458,-0.029529881747977882,0.938110749,15
459,-0.029529881747977882,0.956026059,15
460,-0.029529881747977882,0.949511401,15
461,-0.029529881747977882,0.947882736,15
462,-0.029529881747977882,0.942996743,15
463,-0.029529881747977882,0.7752443,15
464,-0.029529881747977882,0.929967427,15
465,-0.029529881747977882,0.776872964,15
466,-0.029529881747977882,0.970684039,15
467,-0.029529881747977882,0.794788274,15
468,-0.029529881747977882,0.938110749,15
469,-0.029529881747977882,0.928338762,15
470,-0.029529881747977882,0.908794788,15
471,-0.029529881747977882,0.95276873,15
747,-0.029529881747977882,0.519543974,15
748,-0.029529881747977882,0.498371336,15
749,-0.029529881747977882,0.513029316,15
750,-0.029529881747977882,0.5,15
751,-0.029529881747977882,0.5,15
752,-0.029529881747977882,0.5,15
753,-0.029529881747977882,0.5,15
754,-0.029529881747977882,0.5,15
755,-0.029529881747977882,0.535830619,15
756,-0.029529881747977882,0.465798046,15
757,-0.029529881747977882,0.5,15
758,-0.029529881747977882,0.589576547,15
759,-0.029529881747977882,0.543973941,15
760,-0.029529881747977882,0.553745928,15
761,-0.029529881747977882,0.589576547,15
762,-0.029529881747977882,0.615635179,15
763,-0.029529881747977882,0.664495114,15
764,-0.029529881747977882,0.529315961,15
765,-0.029529881747977882,0.625407166,15
766,-0.029529881747977882,0.558631922,15
767,-0.029529881747977882,0.600977199,15
768,-0.029529881747977882,0.615635179,15
769,-0.029529881747977882,0.465798046,15
770,-0.029529881747977882,0.504885993,15
771,-0.029529881747977882,0.53257329,15
922,-0.029529881747977882,0.728013029,15
923,-0.029529881747977882,0.63029316,15
924,-0.029529881747977882,0.672638436,15
925,-0.029529881747977882,0.5,15
926,-0.029529881747977882,0.5,15
927,-0.029529881747977882,0.498371336,15
928,-0.029529881747977882,0.486970684,15
929,-0.029529881747977882,0.5,15
930,-0.029529881747977882,0.486970684,15
931,-0.029529881747977882,0.40228013,15
932,-0.029529881747977882,0.5,15
933,-0.029529881747977882,0.503257329,15
934,-0.029529881747977882,0.509771987,15
935,-0.029529881747977882,0.700325733,15
936,-0.029529881747977882,0.762214984,15
937,-0.029529881747977882,0.527687296,15
938,-0.029529881747977882,0.231270358,15
939,-0.029529881747977882,0.524429967,15
940,-0.029529881747977882,0.288273616,15
941,-0.029529881747977882,0.667752443,15
942,-0.029529881747977882,0.276872964,15
943,-0.029529881747977882,0.693811075,15
944,-0.029529881747977882,0.622149837,15
945,-0.029529881747977882,0.672638436,15
946,-0.029529881747977882,0.522801303,15
1272,-0.029529881747977882,0.53257329,15
1273,-0.029529881747977882,0.509771987,15
1274,-0.029529881747977882,0.314332248,15
1275,-0.029529881747977882,0.5,15
1276,-0.029529881747977882,0.5,15
1277,-0.029529881747977882,0.5,15
1278,-0.029529881747977882,0.5,15
1279,-0.029529881747977882,0.5,15
1280,-0.029529881747977882,0.5,15
1281,-0.029529881747977882,0.5,15
1282,-0.029529881747977882,0.5,15
1283,-0.029529881747977882,0.5,15
1284,-0.029529881747977882,0.578175896,15
1285,-0.029529881747977882,0.407166124,15
1286,-0.029529881747977882,0.498371336,15
1287,-0.029529881747977882,0.5,15
1288,-0.029529881747977882,0.5,15
1289,-0.029529881747977882,0.5,15
1290,-0.029529881747977882,0.5,15
1291,-0.029529881747977882,0.469055375,15
1292,-0.029529881747977882,0.486970684,15
1293,-0.029529881747977882,0.5,15
1294,-0.029529881747977882,0.5,15
1295,-0.029529881747977882,0.5,15
1296,-0.029529881747977882,0.5,15
472,0.31163418913438223,0.333333333,17
473,0.30330171231788716,0.333333333,17
474,0.30339370121826714,0.333333333,17
475,0.31524740904871157,0.333333333,17
476,0.3296896503595023,0.364453665,17
477,0.3579508151780181,0.333333333,17
478,0.31701523856233665,0.350276625,17
479,0.363636210080705,0.415629322,17
480,0.3103373126850396,0.335408022,17
481,0.27707742453079115,0.286652835,17
482,0.29431705863202207,0.335408022,17
483,0.3042281706829293,0.336099585,17
484,0.29754230241117385,0.381396957,17
485,0.30330171231788716,0.333333333,17
486,0.30775064358308873,0.328838174,17
487,0.3056675305588155,0.346818811,17
488,0.30330171231788716,0.333333333,17
489,0.30286421369693317,0.333333333,17
490,0.3314129791593505,0.38208852,17
491,0.30330171231788716,0.333333333,17
492,0.28004532684954503,0.333333333,17
493,0.30330171231788716,0.333333333,17
494,0.594025165037585,0.553250346,17
495,0.32393944201459923,0.336099585,17
496,0.3032059154925908,0.333333333,17
497,0.30330171231788716,0.333333333,17
498,0.30330171231788716,0.333333333,17
499,0.30330171231788716,0.333333333,17
500,0.3034130747388377,0.333333333,17
501,0.29911497806997345,0.333333333,17
502,0.3039275455675823,0.334370678,17
503,0.30611198592055966,0.333333333,17
504,0.3038521868412848,0.333333333,17
505,0.3047263238749165,0.333333333,17
506,0.3033039360696176,0.333333333,17
507,0.3036785622598701,0.333333333,17
508,0.30330171231788716,0.333333333,17
509,0.30330171231788716,0.333333333,17
510,0.30330171231788716,0.333333333,17
511,0.30330171231788716,0.333333333,17
512,0.30330171231788716,0.333333333,17
513,0.30330171231788716,0.333333333,17
514,0.30330171231788716,0.333333333,17
515,0.30330171231788716,0.333333333,17
516,0.30330171231788716,0.333333333,17
517,0.30330171231788716,0.333333333,17
518,0.30330171231788716,0.333333333,17
519,0.30330171231788716,0.333333333,17
520,0.30330171231788716,0.333333333,17
521,0.30330171231788716,0.333333333,17
597,0.34798396726575176,0.333333333,17
598,0.3349075546713172,0.352697095,17
599,0.37450146058210076,0.371715076,17
600,0.7039460456449035,0.677385892,17
601,0.5539977009523147,0.502074689,17
602,0.7215442010644224,0.699515906,17
603,0.508601490465573,0.39626556,17
604,0.4481770979546486,0.382434302,17
605,0.49349912995227674,0.333333333,17
606,0.4894055178579919,0.333333333,17
607,0.4907364155133746,0.352005533,17
608,0.29370789721499,0.30428769,17
609,0.33137605990666563,0.31120332,17
610,0.3907845288172962,0.384163209,17
611,0.3727741859225835,0.338520055,17
612,0.33594691503995144,0.298063624,17
613,0.5800473310309663,0.491701245,17
614,0.3175030108767458,0.321922545,17
615,0.48969121832753293,0.421161826,17
616,0.3511869250530831,0.389004149,17
617,0.4933682135411538,0.335062241,17
618,0.3303849677677874,0.326071923,17
619,0.6402234806129519,0.64626556,17
620,0.5768027632816285,0.522475795,17
621,0.3058209304223024,0.25242047,17
1372,0.6564879403328393,0.93153527,17
1373,0.5729020608704078,0.782157676,17
1374,0.660684792385305,0.934301521,17
1375,0.7691656497194435,0.970954357,17
1376,0.7430483169837606,0.978907331,17
1377,0.6898956133270322,0.995504841,17
1378,0.7759059298083829,0.977178423,17
1379,0.7801056649546374,0.968188105,17
1380,0.7238669837051006,0.973720609,17
1381,0.7607580257441411,0.978907331,17
1382,0.7824531012860438,0.97406639,17
1383,0.35001685826432805,0.425311203,17
1384,0.6497260475506056,0.925311203,17
1385,0.6952061213123801,0.98824343,17
1386,0.6835635596559941,0.991355463,17
1387,0.6298408731420628,0.926694329,17
1388,0.6930304775015632,0.967150761,17
1389,0.3934657537183908,0.482019364,17
1390,0.6974354207948764,0.976141079,17
1391,0.3164616699525678,0.344052559,17
1392,0.7091716045455805,0.971991701,17
1393,0.4664171514675232,0.645919779,17
1394,0.7152265104432362,0.980636238,17
1395,0.7282875471512018,0.983056708,17
1396,0.6410026583897301,0.883471646,17
122,0.0002451642185151426,0.892595575,32
123,0.0002451642185151426,0.864970241,32
124,0.0002451642185151426,0.911541295,32
125,0.0002451642185151426,0.2,32
126,0.0002451642185151426,0.2,32
127,0.0002451642185151426,0.2,32
128,0.0002451642185151426,0.208291765,32
129,0.0002451642185151426,0.2,32
130,0.0002451642185151426,0.252362144,32
131,0.0002451642185151426,0.229504234,32
132,0.0002451642185151426,0.20104712,32
133,0.0002451642185151426,0.854767854,32
134,0.0002451642185151426,0.848400542,32
135,0.0002451642185151426,0.88732791,32
136,0.0002451642185151426,0.90388069,32
137,0.0002451642185151426,0.873604317,32
138,0.0002451642185151426,0.412865199,32
139,0.0002451642185151426,0.881458987,32
140,0.0002451642185151426,0.379180971,32
141,0.0002451642185151426,0.884183164,32
142,0.0002451642185151426,0.330249726,32
143,0.0002451642185151426,0.898462597,32
144,0.0002451642185151426,0.770258367,32
145,0.0002451642185151426,0.738534281,32
146,0.0002451642185151426,0.878776262,32
272,0.0002451642185151426,0.183658713,32
273,0.0002451642185151426,0.18115996,32
274,0.0002451642185151426,0.18976886,32
275,0.0002451642185151426,0.200609756,32
276,0.0002451642185151426,0.2,32
277,0.0002451642185151426,0.2,32
278,0.0002451642185151426,0.2,32
279,0.0002451642185151426,0.2,32
280,0.0002451642185151426,0.2,32
281,0.0002451642185151426,0.199991996,32
282,0.0002451642185151426,0.2,32
283,0.0002451642185151426,0.132291447,32
284,0.0002451642185151426,0.170972914,32
285,0.0002451642185151426,0.145098579,32
286,0.0002451642185151426,0.176705677,32
287,0.0002451642185151426,0.196493196,32
288,0.0002451642185151426,0.202079068,32
289,0.0002451642185151426,0.127619189,32
290,0.0002451642185151426,0.202216606,32
291,0.0002451642185151426,0.124007148,32
292,0.0002451642185151426,0.201287544,32
293,0.0002451642185151426,0.20333063,32
294,0.0002451642185151426,0.199597498,32
295,0.0002451642185151426,0.196833902,32
296,0.0002451642185151426,0.181890784,32
772,0.0002451642185151426,0.853900474,32
773,0.0002451642185151426,0.894472147,32
774,0.0002451642185151426,0.879860107,32
775,0.0002451642185151426,0.2,32
776,0.0002451642185151426,0.2,32
777,0.0002451642185151426,0.2,32
778,0.0002451642185151426,0.202432641,32
779,0.0002451642185151426,0.2,32
780,0.0002451642185151426,0.2,32
781,0.0002451642185151426,0.227119713,32
782,0.0002451642185151426,0.2,32
783,0.0002451642185151426,0.842209507,32
784,0.0002451642185151426,0.840659918,32
785,0.0002451642185151426,0.85524705,32
786,0.0002451642185151426,0.867161508,32
787,0.0002451642185151426,0.835792028,32
788,0.0002451642185151426,0.32105343,32
789,0.0002451642185151426,0.861593845,32
790,0.0002451642185151426,0.355550619,32
791,0.0002451642185151426,0.836228999,32
792,0.0002451642185151426,0.280476455,32
793,0.0002451642185151426,0.873608508,32
794,0.0002451642185151426,0.689401976,32
795,0.0002451642185151426,0.678070346,32
796,0.0002451642185151426,0.852066461,32
872,0.0002451642185151426,0.88841991,32
873,0.0002451642185151426,0.900705039,32
874,0.0002451642185151426,0.911984229,32
875,0.0002451642185151426,0.2,32
876,0.0002451642185151426,0.2,32
877,0.0002451642185151426,0.2,32
878,0.0002451642185151426,0.214385917,32
879,0.0002451642185151426,0.2,32
880,0.0002451642185151426,0.2,32
881,0.0002451642185151426,0.2592602,32
882,0.0002451642185151426,0.2,32
883,0.0002451642185151426,0.889212393,32
884,0.0002451642185151426,0.862720077,32
885,0.0002451642185151426,0.923342441,32
886,0.0002451642185151426,0.902065822,32
887,0.0002451642185151426,0.849965626,32
888,0.0002451642185151426,0.378219362,32
889,0.0002451642185151426,0.926168092,32
890,0.0002451642185151426,0.359788392,32
891,0.0002451642185151426,0.892886681,32
892,0.0002451642185151426,0.390309695,32
893,0.0002451642185151426,0.905209009,32
894,0.0002451642185151426,0.753996183,32
895,0.0002451642185151426,0.738446402,32
896,0.0002451642185151426,0.903441531,32
572,-0.009302915968555286,0.422439024,35
573,-0.009302915968555286,0.686829268,35
574,-0.009302915968555286,0.518292683,35
575,-0.009302915968555286,0.475609756,35
576,-0.009302915968555286,0.41195122,35
577,-0.009302915968555286,0.987804878,35
578,-0.009302915968555286,0.648536585,35
579,-0.009302915968555286,0.365365854,35
580,-0.009302915968555286,0.584878049,35
581,-0.009302915968555286,0.450487805,35
582,-0.009302915968555286,0.684878049,35
583,-0.009302915968555286,0.5,35
584,-0.009302915968555286,0.5,35
585,-0.009302915968555286,0.550243902,35
586,-0.009302915968555286,0.550243902,35
587,-0.009302915968555286,0.510731707,35
588,-0.009302915968555286,0.388780488,35
589,-0.009302915968555286,0.5,35
590,-0.009302915968555286,0.469512195,35
591,-0.009302915968555286,0.5,35
592,-0.009302915968555286,0.520731707,35
593,-0.009302915968555286,0.565121951,35
594,-0.009302915968555286,0.713902439,35
595,-0.009302915968555286,0.747804878,35
596,-0.009302915968555286,0.512195122,35
947,-0.009302915968555286,0.442926829,35
948,-0.009302915968555286,0.603658537,35
949,-0.009302915968555286,0.518292683,35
950,-0.009302915968555286,0.650731707,35
951,-0.009302915968555286,0.639756098,35
952,-0.009302915968555286,0.66,35
953,-0.009302915968555286,0.472682927,35
954,-0.009302915968555286,0.598536585,35
955,-0.009302915968555286,0.479756098,35
956,-0.009302915968555286,0.720731707,35
957,-0.009302915968555286,0.489512195,35
958,-0.009302915968555286,0.52,35
959,-0.009302915968555286,0.559756098,35
960,-0.009302915968555286,0.557317073,35
961,-0.009302915968555286,0.543658537,35
962,-0.009302915968555286,0.399756098,35
963,-0.009302915968555286,0.547560976,35
964,-0.009302915968555286,0.5,35
