model,balanced_accuracy,groundtruth_balanced_accuracy,dataset
1045,0.15101444245125129,0.46538187,1
1046,0.1388268708711345,0.44111349,1
1347,0.13871307232320193,0.500356888,1
1348,0.13922488106292563,0.500713776,1
1349,0.15853670139482293,0.578515346,1
1350,0.13221647516364096,0.488222698,1
1351,0.1262293053028191,0.417915774,1
1352,0.1392361865243114,0.503568879,1
1353,0.12669289099930053,0.429693076,1
1354,0.15374298701316733,0.56923626,1
1355,0.13273614471690276,0.45503212,1
1356,0.14093686603465724,0.502498216,1
1357,0.14087811324144736,0.526766595,1
1358,0.1386775553228793,0.5,1
1359,0.1387119032830646,0.500713776,1
1360,0.1381568011980136,0.529978587,1
1361,0.1391895550763164,0.500713776,1
1362,0.1458962207168694,0.517130621,1
1363,0.12960011722343637,0.462883655,1
1364,0.13726824957181707,0.496431121,1
1365,0.09721468090814013,0.248037116,1
1366,0.14613800662219095,0.498572448,1
1367,0.14138473174310903,0.513204854,1
1368,0.1408639884072636,0.505353319,1
1369,0.2115450367821326,0.913276231,1
1370,0.21673600229865467,0.947180585,1
1371,0.14683139085701033,0.551034975,1
1472,0.147024756641302,0.518201285,1
1473,0.1373793071217941,0.481441827,1
1474,0.14921808200161502,0.519628837,1
1475,0.13016327896218785,0.490720914,1
1476,0.14103225533621985,0.493576017,1
1477,0.16831480214259426,0.631334761,1
1478,0.15044286393003714,0.575303355,1
1479,0.1328482149294524,0.476802284,1
1480,0.17427708583545387,0.618843683,1
1481,0.15817014852314784,0.589578872,1
1482,0.1406129127992401,0.516773733,1
1483,0.1386775553228793,0.5,1
1484,0.1386775553228793,0.5,1
1485,0.13639254258458514,0.505710207,1
1486,0.1359978814274176,0.47751606,1
1487,0.1392346254052416,0.503211991,1
1488,0.13792260565209782,0.495003569,1
1489,0.1386775553228793,0.5,1
1490,0.1386775553228793,0.5,1
1491,0.1386775553228793,0.5,1
1492,0.13865361224857412,0.5,1
1493,0.13485844485220969,0.480728051,1
1494,0.17195060346705296,0.592790864,1
1495,0.1556891527314718,0.514989293,1
1496,0.1386775553228793,0.5,1
1622,0.14004383688842253,0.508208423,1
1623,0.14012334167409238,0.507851535,1
1624,0.1576525997523914,0.568522484,1
1625,0.13393220527679248,0.481084939,1
1626,0.14785278896840118,0.538900785,1
1627,0.17792187900468487,0.736259814,1
1628,0.10069365187767271,0.311206281,1
1629,0.13849517899009292,0.537830121,1
1630,0.14696947766626095,0.521770164,1
1631,0.12724359383934997,0.505710207,1
1632,0.1641029121164565,0.568879372,1
1633,0.1386775553228793,0.5,1
1634,0.13841207134267047,0.530692363,1
1635,0.14116224595384658,0.562098501,1
1636,0.14025131783490538,0.51391863,1
1637,0.13749898981594766,0.5,1
1638,0.1416750598117186,0.535331906,1
1639,0.14556491879135522,0.480371163,1
1640,0.12277775013250408,0.398286938,1
1641,0.1386775553228793,0.5,1
1642,0.139131875006195,0.501427552,1
1643,0.13869164484979732,0.5,1
1644,0.2032655693295445,0.86509636,1
1645,0.21620898429329108,0.947894361,1
1646,0.14498784189205755,0.539614561,1
1797,0.13175449937024217,0.433261956,1
1798,0.1343663051653609,0.496074233,1
1799,0.1405321638350565,0.457530335,1
1800,0.14874327545610624,0.463954318,1
1801,0.1633632177091121,0.61598858,1
1802,0.16202502031206512,0.626695218,1
1803,0.18008612564207416,0.628479657,1
1804,0.14908542892609403,0.560670949,1
1805,0.1503832855862122,0.512491078,1
1806,0.12470324244211249,0.369735903,1
1807,0.1404957431992533,0.457530335,1
1808,0.14525357542699593,0.523911492,1
1809,0.13928360452879435,0.473947181,1
1810,0.14369766637563025,0.496431121,1
1811,0.14090153543277822,0.496788009,1
1812,0.14735314535389585,0.521770164,1
1813,0.1479808883740645,0.496788009,1
1814,0.13298246294764968,0.492862241,1
1815,0.15536638986026483,0.548536759,1
1816,0.1383097382834405,0.526052819,1
1817,0.1626514555229097,0.634189864,1
1818,0.13872560029939385,0.5,1
1819,0.15657773081129808,0.521770164,1
1820,0.1462509572484371,0.533904354,1
1821,0.14868555079674015,0.526766595,1
322,0.0525862253859527,0.557985758,10
323,0.07055310086008787,0.679043744,10
324,0.07239543441821354,0.689725331,10
325,0.045020969598978014,0.498982706,10
326,0.04540526260245545,0.523397762,10
327,0.09085612320551918,0.920651068,10
328,0.02511296572746716,0.322990844,10
329,0.023877426123035665,0.309257375,10
330,0.04234358958268851,0.476093591,10
331,0.05210632345569043,0.553407935,10
332,0.042117775546909424,0.486266531,10
333,0.04181711393646071,0.486775178,10
334,0.04533038037827901,0.500508647,10
335,0.04751954839830607,0.517802645,10
336,0.049850506116861905,0.54069176,10
337,0.045077351846270076,0.501017294,10
338,0.045001279174001006,0.500508647,10
339,0.04503238090440927,0.5,10
340,0.0451648088376616,0.508138352,10
341,0.04503238090440927,0.5,10
342,0.05373017047087494,0.534587996,10
343,0.04473859611928243,0.503051882,10
344,0.08925851222433698,0.845879959,10
345,0.08938266099041914,0.856561546,10
346,0.056386839099896835,0.566632757,10
722,0.07319267580316399,0.623092574,10
723,0.0796710314280002,0.682095626,10
724,0.08247723353454645,0.695320448,10
725,0.08990262985166156,0.746185148,10
726,0.08428114156142308,0.684638861,10
727,0.08953154716333288,0.757884028,10
728,0.08603941983584398,0.707527976,10
729,0.09327078560969272,0.789928789,10
730,0.09522983628307341,0.81180061,10
731,0.08897214379067052,0.739572737,10
732,0.10022875832764912,0.871312309,10
733,0.054272422321592524,0.538148525,10
734,0.07034990910607954,0.630722279,10
735,0.0703574410389439,0.589013225,10
736,0.07103952537321225,0.606307223,10
737,0.06659969475408817,0.589013225,10
738,0.08545741332356391,0.723296033,10
739,0.07616537388125792,0.671922686,10
740,0.09596774820097284,0.833672431,10
741,0.05208266873907453,0.519837233,10
742,0.08980239382441281,0.756358087,10
743,0.06654900654722336,0.630722279,10
744,0.08228608100878954,0.681078332,10
745,0.08892044623380348,0.745676501,10
746,0.06906580413066649,0.626653103,10
1222,0.043464962398312,0.490844354,10
1223,0.06143632213061576,0.631230926,10
1224,0.05341006493108731,0.567141404,10
1225,0.045982530451692906,0.510681587,10
1226,0.04513470108323516,0.506612411,10
1227,0.09376061170182527,0.950661241,10
1228,0.04274271502555942,0.424720244,10
1229,0.049242252098025005,0.550356053,10
1230,0.051750281237129485,0.568667345,10
1231,0.07162369684672212,0.733468973,10
1232,0.06433596411389288,0.686673449,10
1233,0.04503238090440927,0.5,10
1234,0.044945189731766616,0.498982706,10
1235,0.040888118791817994,0.477110885,10
1236,0.04353761408740792,0.496439471,10
1237,0.04599435012299065,0.508646999,10
1238,0.04503238090440927,0.5,10
1239,0.04503238090440927,0.5,10
1240,0.04503238090440927,0.5,10
1241,0.04503238090440927,0.5,10
1242,0.04528225035947272,0.501525941,10
1243,0.04503238090440927,0.5,10
1244,0.08917804761907618,0.837741607,10
1245,0.08947438664317117,0.856052899,10
1246,0.05826332165524425,0.587995931,10
172,0.037566513271873596,0.408794788,15
173,0.039013381914743926,0.457654723,15
174,0.037142136310349,0.382736156,15
175,0.03540941573979103,0.5,15
176,0.03465254423027784,0.5,15
177,0.041019120168442495,0.5,15
178,0.03747305054117498,0.5,15
179,0.03809050477518967,0.5,15
180,0.03691075863950358,0.5,15
181,0.034097224247582596,0.503257329,15
182,0.03796847712318243,0.5,15
183,0.036837336187016116,0.368078176,15
184,0.037493417096706325,0.350162866,15
185,0.03960760781565389,0.530944625,15
186,0.03940854740834215,0.501628664,15
187,0.03781655506419312,0.364820847,15
188,0.04127067599760429,0.741042345,15
189,0.038821915564634,0.519543974,15
190,0.040470178637248236,0.664495114,15
191,0.03592957564969749,0.294788274,15
192,0.0411521906170689,0.747557003,15
193,0.03717143860630681,0.40228013,15
194,0.03949555702173705,0.374592834,15
195,0.03686222615056178,0.30781759,15
196,0.038485344721417215,0.496742671,15
397,0.03813756695719114,0.5,15
398,0.040389236370338547,0.687296417,15
399,0.04277436435434923,0.5,15
400,0.04433024543673516,0.5,15
401,0.04181510587884438,0.5,15
402,0.042524344919559504,0.5,15
403,0.043513356893158515,0.5,15
404,0.04332440556164619,0.5,15
405,0.043070865870476614,0.5,15
406,0.04261459885990334,0.5,15
407,0.04338119140691355,0.5,15
408,0.03774395321855687,0.408794788,15
409,0.039693393338643496,0.5,15
410,0.04234081061212342,0.5,15
411,0.04120707041418799,0.5,15
412,0.045042494871219994,0.638436482,15
413,0.04502028234521875,0.591205212,15
414,0.038302626830971846,0.557003257,15
415,0.0434555578913077,0.5,15
416,0.03757207617020807,0.470684039,15
417,0.042991735026064085,0.5,15
418,0.039095629034483666,0.618892508,15
419,0.043171635124968105,0.5,15
420,0.04200348883937241,0.48534202,15
421,0.04087540079483735,0.473941368,15
447,0.0435322708264813,0.931596091,15
448,0.043333072822021625,0.95276873,15
449,0.043690178802285554,0.964169381,15
450,0.03604332761245608,0.5,15
451,0.03848316817431433,0.5,15
452,0.03603914790106224,0.5,15
453,0.03738050818558611,0.5,15
454,0.03771382922950218,0.5,15
455,0.03902935496175563,0.688925081,15
456,0.03607294713171907,0.5,15
457,0.0361224799257134,0.5,15
458,0.042414536625679795,0.938110749,15
459,0.04397358428922619,0.956026059,15
460,0.043091358673716815,0.949511401,15
461,0.04329068997797964,0.947882736,15
462,0.04197597928681578,0.942996743,15
463,0.04196847213642065,0.7752443,15
464,0.04331556775294185,0.929967427,15
465,0.041724964766698916,0.776872964,15
466,0.04257568238806779,0.970684039,15
467,0.041836672410319374,0.794788274,15
468,0.04367069888197284,0.938110749,15
469,0.042972341795058336,0.928338762,15
470,0.042164161897254,0.908794788,15
471,0.04333110325008654,0.95276873,15
747,0.042107518805060105,0.519543974,15
748,0.04162103109331073,0.498371336,15
749,0.04155949641293939,0.513029316,15
750,0.03723200540698713,0.5,15
751,0.0371049746610393,0.5,15
752,0.03409699413297904,0.5,15
753,0.038273074849559184,0.5,15
754,0.03859004473221747,0.5,15
755,0.03515847288724592,0.535830619,15
756,0.03907339623623756,0.465798046,15
757,0.0388556275665285,0.5,15
758,0.040731573416460005,0.589576547,15
759,0.042743599871604726,0.543973941,15
760,0.0433634799848389,0.553745928,15
761,0.04364681346250562,0.589576547,15
762,0.04276257201271801,0.615635179,15
763,0.04126496553525542,0.664495114,15
764,0.04254441535345973,0.529315961,15
765,0.039745823954797754,0.625407166,15
766,0.042775702316730044,0.558631922,15
767,0.04071189076649595,0.600977199,15
768,0.04262566178926826,0.615635179,15
769,0.03947213184328246,0.465798046,15
770,0.0394733985001854,0.504885993,15
771,0.04165424926152471,0.53257329,15
922,0.04103868646468987,0.728013029,15
923,0.03962730707906138,0.63029316,15
924,0.04005880220670561,0.672638436,15
925,0.03812247245516713,0.5,15
926,0.03725756373519862,0.5,15
927,0.04059770828280995,0.498371336,15
928,0.03923244487244548,0.486970684,15
929,0.03924835086972397,0.5,15
930,0.03833476843280997,0.486970684,15
931,0.03284630365300882,0.40228013,15
932,0.03530701561998906,0.5,15
933,0.038704904579434464,0.503257329,15
934,0.03771191926756236,0.509771987,15
935,0.041284455059551375,0.700325733,15
936,0.04068559314106295,0.762214984,15
937,0.03830849337294536,0.527687296,15
938,0.03409230026517245,0.231270358,15
939,0.03793149113218919,0.524429967,15
940,0.035272941269224194,0.288273616,15
941,0.04035555239043651,0.667752443,15
942,0.035042776637027366,0.276872964,15
943,0.039201847911436945,0.693811075,15
944,0.03798312951802794,0.622149837,15
945,0.0392079467688906,0.672638436,15
946,0.039270236342717355,0.522801303,15
1272,0.043513817137951966,0.53257329,15
1273,0.04280992805024482,0.509771987,15
1274,0.041617897942219755,0.314332248,15
1275,0.04427080143819253,0.5,15
1276,0.04544762485572117,0.5,15
1277,0.04581837314910663,0.5,15
1278,0.042973902345738835,0.5,15
1279,0.04355265501846977,0.5,15
1280,0.04425596155318052,0.5,15
1281,0.04234651645081443,0.5,15
1282,0.042337585014137744,0.5,15
1283,0.038389520871753076,0.5,15
1284,0.039942606911437806,0.578175896,15
1285,0.0411342806008521,0.407166124,15
1286,0.04229160631289667,0.498371336,15
1287,0.04214370699813514,0.5,15
1288,0.045298467904558395,0.5,15
1289,0.040958450719098094,0.5,15
1290,0.0436920648566255,0.5,15
1291,0.03962170893200309,0.469055375,15
1292,0.0435344484718996,0.486970684,15
1293,0.040495459108123,0.5,15
1294,0.04383208891960221,0.5,15
1295,0.04414990161822479,0.5,15
1296,0.04216264951898227,0.5,15
472,0.04969241272429003,0.333333333,17
473,0.04858148196422386,0.333333333,17
474,0.048593746114175544,0.333333333,17
475,0.050174115765377565,0.333333333,17
476,0.05209995350843529,0.364453665,17
477,0.05586757321829114,0.333333333,17
478,0.050410004553952496,0.350276625,17
479,0.05662632180768436,0.415629322,17
480,0.04951951880407728,0.335408022,17
481,0.045084644688425525,0.286652835,17
482,0.047383665010193164,0.335408022,17
483,0.04870498832902914,0.336099585,17
484,0.047814038124116984,0.381396957,17
485,0.04858148196422386,0.333333333,17
486,0.04917457149400117,0.328838174,17
487,0.048897043923117334,0.346818811,17
488,0.04858148196422386,0.333333333,17
489,0.048523154062924186,0.333333333,17
490,0.052329858995936646,0.38208852,17
491,0.04858148196422386,0.333333333,17
492,0.04548081518057122,0.333333333,17
493,0.04858148196422386,0.333333333,17
494,0.08734395964169658,0.553250346,17
495,0.05133300751317919,0.336099585,17
496,0.04856871013386742,0.333333333,17
497,0.04858148196422386,0.333333333,17
498,0.04858148196422386,0.333333333,17
499,0.04858148196422386,0.333333333,17
500,0.04859632903190135,0.333333333,17
501,0.04802329791797345,0.333333333,17
502,0.0486649310778116,0.334370678,17
503,0.04895615573250763,0.333333333,17
504,0.048654872363191985,0.333333333,17
505,0.04877141411566958,0.333333333,17
506,0.04858177843939169,0.333333333,17
507,0.04863172437584818,0.333333333,17
508,0.04858148196422386,0.333333333,17
509,0.04858148196422386,0.333333333,17
510,0.04858148196422386,0.333333333,17
511,0.04858148196422386,0.333333333,17
512,0.04858148196422386,0.333333333,17
513,0.04858148196422386,0.333333333,17
514,0.04858148196422386,0.333333333,17
515,0.04858148196422386,0.333333333,17
516,0.04858148196422386,0.333333333,17
517,0.04858148196422386,0.333333333,17
518,0.04858148196422386,0.333333333,17
519,0.04858148196422386,0.333333333,17
520,0.04858148196422386,0.333333333,17
521,0.04858148196422386,0.333333333,17
597,0.05453861236360855,0.333333333,17
598,0.05279534415446741,0.352697095,17
599,0.058074378409875366,0.371715076,17
600,0.10200008501720556,0.677385892,17
601,0.08200662556715672,0.502074689,17
602,0.10434650234666769,0.699515906,17
603,0.07595333082018393,0.39626556,17
604,0.06789708421266753,0.382434302,17
605,0.07393926923539933,0.333333333,17
606,0.0733935037049114,0.333333333,17
607,0.07357105777288267,0.352005533,17
608,0.047302100931511264,0.30428769,17
609,0.052324200841188294,0.31120332,17
610,0.06024545563522303,0.384163209,17
611,0.05784375328779914,0.338520055,17
612,0.05293349243884471,0.298063624,17
613,0.08547958429224937,0.491701245,17
614,0.05047472967675349,0.321922545,17
615,0.07343232706857246,0.421161826,17
616,0.05496626913868674,0.389004149,17
617,0.07392186812982378,0.335062241,17
618,0.05219226441807929,0.326071923,17
619,0.09350411392653032,0.64626556,17
620,0.08504744278189849,0.522475795,17
621,0.048916571539103205,0.25242047,17
1372,0.09567549073438521,0.93153527,17
1373,0.08453015890643088,0.782157676,17
1374,0.09623514002350267,0.934301521,17
1375,0.11069851233709004,0.970954357,17
1376,0.10721649667298697,0.978907331,17
1377,0.10012996838049573,0.995504841,17
1378,0.11159714902622468,0.977178423,17
1379,0.11215705721278164,0.968188105,17
1380,0.10465913658308776,0.973720609,17
1381,0.10957760176961591,0.978907331,17
1382,0.11247006113657303,0.97406639,17
1383,0.054810564335354785,0.425311203,17
1384,0.094773908049073,0.925311203,17
1385,0.1008379914819686,0.98824343,17
1386,0.09928578822342873,0.991355463,17
1387,0.09212275753699864,0.926694329,17
1388,0.10054783460770204,0.967150761,17
1389,0.060604021917149795,0.482019364,17
1390,0.10113516829808494,0.976141079,17
1391,0.050336142693366774,0.344052559,17
1392,0.10269984342337489,0.971991701,17
1393,0.07033171985320476,0.645919779,17
1394,0.1035070800829212,0.980636238,17
1395,0.10524851105801532,0.983056708,17
1396,0.09361064782632043,0.883471646,17
122,0.046660980957860934,0.892595575,32
123,0.046174668548572835,0.864970241,32
124,0.052447434777008,0.911541295,32
125,-0.0017197218403380158,0.2,32
126,-0.0028080999789596274,0.2,32
127,0.0016144081406415545,0.2,32
128,-0.006215028352072133,0.208291765,32
129,-0.006498311116850629,0.2,32
130,-0.0030013406749558286,0.252362144,32
131,0.0007033662997639745,0.229504234,32
132,-0.0020468154978072585,0.20104712,32
133,0.03966981411715007,0.854767854,32
134,0.038897839132011544,0.848400542,32
135,0.04340172692535523,0.88732791,32
136,0.0460192100833398,0.90388069,32
137,0.04459717503172793,0.873604317,32
138,0.010937527332600025,0.412865199,32
139,0.041162014499602155,0.881458987,32
140,0.008635236462447774,0.379180971,32
141,0.04146368263887743,0.884183164,32
142,0.010087126609373213,0.330249726,32
143,0.043517810928863025,0.898462597,32
144,0.057317388167050884,0.770258367,32
145,0.05406619193078202,0.738534281,32
146,0.04157052718755635,0.878776262,32
272,-0.0036070215932904105,0.183658713,32
273,-0.00444360217389255,0.18115996,32
274,-0.005221376485222425,0.18976886,32
275,-0.003813109608885936,0.200609756,32
276,-0.001531439691101344,0.2,32
277,0.0002976287148900266,0.2,32
278,-0.005574889583879789,0.2,32
279,-0.0018882173915828564,0.2,32
280,0.0012554555103793663,0.2,32
281,-0.0030361401242995725,0.199991996,32
282,-0.0034425699912738325,0.2,32
283,-0.007013885858050878,0.132291447,32
284,-0.0052272002496993155,0.170972914,32
285,-0.006362648692552192,0.145098579,32
286,-0.0029551996473153727,0.176705677,32
287,-0.002488318828099269,0.196493196,32
288,-0.0025833776476810455,0.202079068,32
289,-0.007662427365681831,0.127619189,32
290,-0.002574521551736958,0.202216606,32
291,-0.007610442270253916,0.124007148,32
292,-0.0026343440168739335,0.201287544,32
293,-0.003719069529897055,0.20333063,32
294,-0.0016466344234998245,0.199597498,32
295,-0.004438913349785681,0.196833902,32
296,-0.0039736285852180276,0.181890784,32
772,0.047446000779478185,0.853900474,32
773,0.04973715068390201,0.894472147,32
774,0.04763333281101372,0.879860107,32
775,-0.001226418592162328,0.2,32
776,-0.005211676126113078,0.2,32
777,0.03331845767925322,0.2,32
778,-0.006153498417696135,0.202432641,32
779,-0.004149451668735991,0.2,32
780,-0.004307249923207701,0.2,32
781,0.002719194954145676,0.227119713,32
782,-0.005623519689626807,0.2,32
783,0.038571604640169774,0.842209507,32
784,0.038739667712728895,0.840659918,32
785,0.04931892863426498,0.85524705,32
786,0.04255615696296509,0.867161508,32
787,0.03970284371691384,0.835792028,32
788,0.004985290907184943,0.32105343,32
789,0.03986029703231545,0.861593845,32
790,0.007592854148532169,0.355550619,32
791,0.03510849745835513,0.836228999,32
792,0.0041174727340220095,0.280476455,32
793,0.041277143367779,0.873608508,32
794,0.04921921603818142,0.689401976,32
795,0.05210797483778917,0.678070346,32
796,0.03906908542779267,0.852066461,32
872,0.04517095135851691,0.88841991,32
873,0.04950952477870162,0.900705039,32
874,0.05046793524090722,0.911984229,32
875,0.001658972585429358,0.2,32
876,-0.0031962833785403933,0.2,32
877,0.034836519845192426,0.2,32
878,-0.005378236480712432,0.214385917,32
879,-0.0020553648851762843,0.2,32
880,-0.004641199769142473,0.2,32
881,-0.00031491150338810634,0.2592602,32
882,-0.004513255314855893,0.2,32
883,0.04172438661841685,0.889212393,32
884,0.03951162515320425,0.862720077,32
885,0.050812476890626485,0.923342441,32
886,0.04423765902689534,0.902065822,32
887,0.03918332939281775,0.849965626,32
888,0.006274957213961711,0.378219362,32
889,0.04404084161250518,0.926168092,32
890,0.008060573872399364,0.359788392,32
891,0.04252741125537302,0.892886681,32
892,0.012461950872731602,0.390309695,32
893,0.04433906040803856,0.905209009,32
894,0.057631724779052665,0.753996183,32
895,0.055945135036684954,0.738446402,32
896,0.042388680378264404,0.903441531,32
572,0.04153174456530809,0.422439024,35
573,0.07231039279997596,0.686829268,35
574,0.05039286171979593,0.518292683,35
575,0.045736586442541076,0.475609756,35
576,0.042072533580167965,0.41195122,35
577,0.11008280209257267,0.987804878,35
578,0.06169251266363117,0.648536585,35
579,0.032172244147826747,0.365365854,35
580,0.05965249818840544,0.584878049,35
581,0.04178881592059015,0.450487805,35
582,0.07296438619556865,0.684878049,35
583,0.04895451126101791,0.5,35
584,0.04895451126101791,0.5,35
585,0.05652167043298444,0.550243902,35
586,0.05386557460774264,0.550243902,35
587,0.05143373003220481,0.510731707,35
588,0.03996602540897749,0.388780488,35
589,0.04895451126101791,0.5,35
590,0.04631823425330463,0.469512195,35
591,0.048737823917780344,0.5,35
592,0.05866283654344788,0.520731707,35
593,0.05127025520160237,0.565121951,35
594,0.07729299124163255,0.713902439,35
595,0.07723222598468263,0.747804878,35
596,0.04993575046671558,0.512195122,35
947,0.04136201820371019,0.442926829,35
948,0.058461135214003854,0.603658537,35
949,0.05103175440272899,0.518292683,35
950,0.06796560156537841,0.650731707,35
951,0.060893716120832435,0.639756098,35
952,0.06571247946863536,0.66,35
953,0.04664832586500718,0.472682927,35
954,0.05658465477298701,0.598536585,35
955,0.050759233235128945,0.479756098,35
956,0.07611202422515834,0.720731707,35
957,0.0479003024283396,0.489512195,35
958,0.05145917616176042,0.52,35
959,0.05417674656337819,0.559756098,35
960,0.0569377229140205,0.557317073,35
961,0.053487073910473255,0.543658537,35
962,0.04099747099511856,0.399756098,35
963,0.050416547656961325,0.547560976,35
964,0.04895451126101791,0.5,35
965,0.048269543229511894,0.493902439,35
966,0.04895451126101791,0.5,35
967,0.04895451126101791,0.5,35
968,0.05053657943605287,0.52,35
969,0.04895451126101791,0.5,35
970,0.049182368127852,0.5,35
971,0.049445130819662515,0.506097561,35
1572,0.07480496025793444,0.754390244,35
1573,0.08289621036988175,0.795365854,35
1574,0.08973547025676841,0.85804878,35
1575,0.1123362364096708,0.975609756,35
1576,0.1130323738763649,0.981707317,35
1577,0.1114010725525461,0.969512195,35
1578,0.11280451709793925,0.981707317,35
1579,0.113043543311553,0.981707317,35
