model,f1_score,groundtruth_f1_score,dataset
312,0.7639430475654139,0.666666667,93
314,0.749230275157617,0.666666667,93
424,0.7629151864318802,0.769230769,93
317,0.892738120249771,1.0,93
318,0.8816490192101887,1.0,93
315,0.9200289049490212,1.0,93
316,0.9097145787659002,1.0,93
585,0.27246083728619697,0.3,146
367,0.5673294349501704,0.588235294,146
369,0.5545870832266689,0.5,146
415,0.4874081648269934,0.303030303,146
371,0.7761084533458404,0.909090909,146
399,0.7280177166157993,0.909090909,146
401,0.7057771914823407,0.8,146
389,0.5977372879734788,0.380952381,146
477,0.5659832735684004,0.307692308,146
373,0.7530653137053305,0.8,146
453,0.7179861667699602,0.615384615,146
485,0.812084407861233,0.8,146
589,0.29359376982224206,0.315789474,146
308,0.4250190074738109,0.428571429,146
310,0.41765226589294463,0.384615385,146
423,0.6736896835421758,0.666666667,146
425,0.6561101832389801,0.571428571,146
345,0.7788337657238306,0.909090909,146
341,0.5316804553251908,0.555555556,146
555,0.4882999066613067,0.5,146
556,0.5526538499092127,0.615384615,146
557,0.4690436418417951,0.375,146
558,0.5361412834018883,0.5,146
564,0.5510213211708213,0.666666667,146
566,0.5366729352930142,0.545454545,146
568,0.5768792453938986,0.8,146
570,0.5612783381557989,0.666666667,146
338,0.6287906908886453,0.5,146
374,0.7940079797475814,0.8,146
391,0.6563363537883753,0.476190476,146
392,0.7757899891388358,0.625,146
427,0.8490583589133098,0.909090909,146
428,0.8500930527001437,0.909090909,146
445,0.6779955051947691,0.444444444,146
446,0.7800772299662033,0.615384615,146
481,0.6442893397158117,0.571428571,146
482,0.7016806139018931,0.615384615,146
499,0.6222150788878251,0.555555556,146
500,0.7380707987674032,0.666666667,146
535,0.4826593568820887,0.571428571,146
536,0.5228150918513625,0.615384615,146
339,0.5457102034885815,0.631578947,146
340,0.7119958502052169,0.75,146
342,0.6957843054505097,0.666666667,146
360,0.584625804080448,0.476190476,146
362,0.5709319984700143,0.421052632,146
387,0.6211673278470407,0.476190476,146
400,0.7761344114927391,0.909090909,146
402,0.752850109226707,0.8,146
419,0.4672736011515948,0.344827586,146
420,0.6362583263129499,0.666666667,146
422,0.617847632037631,0.571428571,146
479,0.6631471490075024,0.666666667,146
480,0.7216868958757438,0.714285714,146
501,0.5962599020937132,0.444444444,146
502,0.716791084684823,0.571428571,146
539,0.5506216985740492,0.8,146
540,0.5361176256109579,0.8,146
541,0.5370528245290779,0.666666667,146
542,0.5225082769248988,0.666666667,146
559,0.43383678354130506,0.5,146
560,0.5001787238075709,0.615384615,146
561,0.419323340406052,0.375,146
562,0.4868939102372723,0.5,146
641,0.30543511425548153,0.333333333,146
527,0.32343851556197756,0.347826087,146
336,0.6433439304170456,0.571428571,146
645,0.32225898180322987,0.352941176,146
447,0.6862834973938083,0.555555556,146
429,0.8250189213276219,0.8,146
531,0.3437737065355698,0.363636364,146
449,0.6628417905357639,0.444444444,146
471,0.5149896743116554,0.37037037,146
311,0.6434212955817652,0.6,146
313,0.6292364076396643,0.526315789,146
393,0.6386614487614466,0.380952381,146
475,0.5835736547829165,0.384615385,146
343,0.80254596403683,1.0,146
583,0.28437465741410267,0.4,146
613,0.4030990713418775,0.4,146
617,0.4084715151647134,0.4,146
366,0.6559053808893772,0.470588235,146
370,0.6902378965372995,0.571428571,146
397,0.7428558884879696,0.533333333,146
398,0.7956501763221464,0.615384615,146
416,0.671564977454802,0.625,146
418,0.6518287661464004,0.5,146
444,0.8076583588901176,0.714285714,146
448,0.7947412181785991,0.714285714,146
450,0.770656494178219,0.615384615,146
452,0.8078009074765651,0.769230769,146
454,0.7845494697591122,0.666666667,146
455,0.8629619215469434,0.909090909,146
456,0.8496907599435829,0.909090909,146
457,0.8390919488812664,0.8,146
458,0.8246550283169352,0.8,146
478,0.701940647577581,0.533333333,146
484,0.8290978197981815,0.909090909,146
486,0.8042524601441101,0.8,146
528,0.458206050365949,0.615384615,146
530,0.4487610551824585,0.5,146
532,0.4633130469050183,0.615384615,146
534,0.45475915147485074,0.5,146
537,0.4733837820619698,0.461538462,146
538,0.5122208576685557,0.5,146
563,0.50693256542267,0.615384615,146
565,0.49079117931002736,0.5,146
567,0.5890798416948794,0.8,146
569,0.5743287325664854,0.666666667,146
451,0.739846139896105,0.714285714,146
483,0.8358884370167476,0.909090909,146
503,0.6826791698029583,0.555555556,146
505,0.6610009337735544,0.444444444,146
587,0.30252961115132815,0.421052632,146
346,0.8214475329205255,0.909090909,146
395,0.7619793228206738,0.625,146
669,0.4111879092419056,0.428571429,146
673,0.4150283329141173,0.428571429,146
426,0.7433125402612906,0.615384615,146
430,0.824241883877295,0.8,146
504,0.7870376462695208,0.666666667,146
506,0.7636418020204445,0.571428571,146
368,0.7052312316020746,0.666666667,146
507,0.7471910531196241,0.714285714,146
509,0.723953387946318,0.615384615,146
639,0.3173426517875483,0.444444444,146
508,0.8105530561491465,0.769230769,146
510,0.7857753999603434,0.666666667,146
511,0.838515518754608,0.909090909,146
513,0.8132599115075363,0.8,146
649,0.41351611253496756,0.461538462,146
344,0.8466735687966684,1.0,146
372,0.8178061932282089,0.909090909,146
643,0.3306401854356632,0.470588235,146
334,0.6493693343316056,0.476190476,146
390,0.7449122249673505,0.533333333,146
364,0.6706351160223002,0.526315789,146
396,0.8165836868707936,0.714285714,146
443,0.7078850422229129,0.555555556,146
474,0.668036967655073,0.533333333,146
476,0.723812457601564,0.625,146
512,0.8297043772674513,0.909090909,146
514,0.8045011171771954,0.8,146
472,0.6872497347964501,0.625,146
388,0.7677032560022725,0.625,146
586,0.40268054251628865,0.5,146
590,0.41044335293276557,0.5,146
593,0.4093977614779606,0.5,146
677,0.4381070780021991,0.5,146
332,0.6597296784660759,0.52173913,146
584,0.4092395402166685,0.615384615,146
394,0.756165766499905,0.533333333,146
611,0.4201511443843592,0.533333333,146
615,0.42209313807064347,0.533333333,146
312,0.7639430475654139,0.705882353,146
314,0.749230275157617,0.625,146
594,0.4455549926016369,0.545454545,146
614,0.4628534170342661,0.545454545,146
618,0.4648692479512597,0.545454545,146
621,0.43610902953983793,0.545454545,146
642,0.4157997111776461,0.545454545,146
646,0.41972481063462447,0.545454545,146
650,0.4439185547772381,0.545454545,146
424,0.7629151864318802,0.714285714,146
317,0.892738120249771,0.909090909,146
318,0.8816490192101887,0.909090909,146
591,0.41824753567919026,0.615384615,146
647,0.42364063096213644,0.571428571,146
588,0.4167022679281656,0.615384615,146
667,0.4286832739932899,0.571428571,146
671,0.4289344832311645,0.571428571,146
640,0.4241591236237971,0.666666667,146
644,0.42715390769050954,0.666666667,146
622,0.4724958445329719,0.6,146
670,0.4634117787155289,0.6,146
674,0.4643932010763076,0.6,146
678,0.4702218352518444,0.6,146
675,0.4528991906896917,0.615384615,146
592,0.45503816730452584,0.666666667,146
648,0.45423510077412016,0.666666667,146
315,0.9200289049490212,1.0,146
316,0.9097145787659002,1.0,146
619,0.44978821110040207,0.666666667,146
597,0.5067394469756562,0.666666667,146
598,0.4921332147154498,0.666666667,146
612,0.47819858577716917,0.666666667,146
616,0.4792537733983564,0.666666667,146
625,0.5077178019341259,0.666666667,146
626,0.49260557974143654,0.666666667,146
653,0.5056063477136528,0.666666667,146
654,0.49045103894749414,0.666666667,146
681,0.5055010300866979,0.666666667,146
682,0.49036172205439393,0.666666667,146
620,0.48635392154220025,0.727272727,146
668,0.47851208734244277,0.727272727,146
672,0.4785328664074151,0.727272727,146
676,0.48445539641619184,0.727272727,146
596,0.506191479214243,0.8,146
624,0.5073894564360428,0.8,146
652,0.5045194401761816,0.8,146
680,0.5051455987490001,0.8,146
595,0.5208168277819122,0.8,146
623,0.5217883856476178,0.8,146
651,0.5196769314271446,0.8,146
679,0.5195679571612122,0.8,146
585,0.27246083728619697,0.454545455,161
363,0.49872627394273367,0.3,161
367,0.5673294349501704,0.705882353,161
369,0.5545870832266689,0.705882353,161
415,0.4874081648269934,0.363636364,161
335,0.3595666102626779,0.304347826,161
337,0.3474311665416021,0.304347826,161
371,0.7761084533458404,0.923076923,161
399,0.7280177166157993,0.923076923,161
401,0.7057771914823407,0.923076923,161
389,0.5977372879734788,0.545454545,161
477,0.5659832735684004,0.545454545,161
365,0.48589631308792924,0.307692308,161
373,0.7530653137053305,0.923076923,161
417,0.4685475248076455,0.363636364,161
453,0.7179861667699602,0.8,161
485,0.812084407861233,0.923076923,161
589,0.29359376982224206,0.5,161
308,0.4250190074738109,0.482758621,161
310,0.41765226589294463,0.5,161
423,0.6736896835421758,0.8,161
425,0.6561101832389801,0.8,161
345,0.7788337657238306,1.0,161
341,0.5316804553251908,0.777777778,161
555,0.4882999066613067,0.625,161
556,0.5526538499092127,0.833333333,161
557,0.4690436418417951,0.625,161
558,0.5361412834018883,0.833333333,161
564,0.5510213211708213,0.833333333,161
566,0.5366729352930142,0.833333333,161
568,0.5768792453938986,0.833333333,161
570,0.5612783381557989,0.833333333,161
338,0.6287906908886453,0.636363636,161
374,0.7940079797475814,0.923076923,161
391,0.6563363537883753,0.571428571,161
392,0.7757899891388358,0.8,161
427,0.8490583589133098,0.923076923,161
428,0.8500930527001437,0.923076923,161
445,0.6779955051947691,0.705882353,161
446,0.7800772299662033,0.923076923,161
481,0.6442893397158117,0.8,161
482,0.7016806139018931,0.923076923,161
499,0.6222150788878251,0.705882353,161
500,0.7380707987674032,0.923076923,161
535,0.4826593568820887,0.714285714,161
536,0.5228150918513625,0.833333333,161
339,0.5457102034885815,0.777777778,161
340,0.7119958502052169,0.875,161
342,0.6957843054505097,0.875,161
360,0.584625804080448,0.666666667,161
362,0.5709319984700143,0.666666667,161
387,0.6211673278470407,0.545454545,161
400,0.7761344114927391,0.923076923,161
402,0.752850109226707,0.923076923,161
419,0.4672736011515948,0.413793103,161
420,0.6362583263129499,0.705882353,161
421,0.45287384359172467,0.444444444,161
422,0.617847632037631,0.75,161
479,0.6631471490075024,0.8,161
480,0.7216868958757438,0.923076923,161
501,0.5962599020937132,0.705882353,161
502,0.716791084684823,0.923076923,161
539,0.5506216985740492,0.833333333,161
540,0.5361176256109579,0.833333333,161
541,0.5370528245290779,0.833333333,161
542,0.5225082769248988,0.833333333,161
559,0.43383678354130506,0.625,161
560,0.5001787238075709,0.833333333,161
561,0.419323340406052,0.625,161
562,0.4868939102372723,0.833333333,161
641,0.30543511425548153,0.526315789,161
527,0.32343851556197756,0.434782609,161
529,0.31192546289902084,0.454545455,161
336,0.6433439304170456,0.636363636,161
645,0.32225898180322987,0.555555556,161
447,0.6862834973938083,0.705882353,161
429,0.8250189213276219,0.923076923,161
531,0.3437737065355698,0.434782609,161
449,0.6628417905357639,0.705882353,161
471,0.5149896743116554,0.428571429,161
473,0.4963821075133773,0.444444444,161
311,0.6434212955817652,0.777777778,161
313,0.6292364076396643,0.777777778,161
393,0.6386614487614466,0.571428571,161
475,0.5835736547829165,0.52173913,161
343,0.80254596403683,1.0,161
583,0.28437465741410267,0.454545455,161
613,0.4030990713418775,0.666666667,161
617,0.4084715151647134,0.666666667,161
366,0.6559053808893772,0.666666667,161
370,0.6902378965372995,0.8,161
397,0.7428558884879696,0.705882353,161
398,0.7956501763221464,0.8,161
416,0.671564977454802,0.631578947,161
418,0.6518287661464004,0.666666667,161
444,0.8076583588901176,0.923076923,161
448,0.7947412181785991,0.923076923,161
450,0.770656494178219,0.923076923,161
452,0.8078009074765651,0.923076923,161
454,0.7845494697591122,0.923076923,161
455,0.8629619215469434,0.923076923,161
456,0.8496907599435829,0.923076923,161
457,0.8390919488812664,0.923076923,161
458,0.8246550283169352,0.923076923,161
478,0.701940647577581,0.857142857,161
484,0.8290978197981815,0.923076923,161
486,0.8042524601441101,0.923076923,161
528,0.458206050365949,0.769230769,161
530,0.4487610551824585,0.769230769,161
532,0.4633130469050183,0.769230769,161
534,0.45475915147485074,0.769230769,161
537,0.4733837820619698,0.714285714,161
538,0.5122208576685557,0.833333333,161
563,0.50693256542267,0.714285714,161
565,0.49079117931002736,0.714285714,161
567,0.5890798416948794,0.833333333,161
569,0.5743287325664854,0.833333333,161
533,0.334802243184142,0.476190476,161
451,0.739846139896105,0.8,161
483,0.8358884370167476,0.923076923,161
503,0.6826791698029583,0.705882353,161
505,0.6610009337735544,0.705882353,161
587,0.30252961115132815,0.526315789,161
346,0.8214475329205255,1.0,161
395,0.7619793228206738,0.705882353,161
669,0.4111879092419056,0.666666667,161
673,0.4150283329141173,0.666666667,161
426,0.7433125402612906,0.923076923,161
430,0.824241883877295,0.923076923,161
504,0.7870376462695208,0.923076923,161
506,0.7636418020204445,0.923076923,161
368,0.7052312316020746,0.8,161
507,0.7471910531196241,0.8,161
509,0.723953387946318,0.8,161
639,0.3173426517875483,0.555555556,161
508,0.8105530561491465,0.923076923,161
510,0.7857753999603434,0.923076923,161
511,0.838515518754608,0.923076923,161
513,0.8132599115075363,0.923076923,161
649,0.41351611253496756,0.714285714,161
344,0.8466735687966684,1.0,161
372,0.8178061932282089,0.923076923,161
643,0.3306401854356632,0.555555556,161
334,0.6493693343316056,0.583333333,161
390,0.7449122249673505,0.8,161
364,0.6706351160223002,0.666666667,161
396,0.8165836868707936,0.8,161
443,0.7078850422229129,0.705882353,161
474,0.668036967655073,0.857142857,161
476,0.723812457601564,0.857142857,161
512,0.8297043772674513,0.923076923,161
514,0.8045011171771954,0.923076923,161
472,0.6872497347964501,0.857142857,161
388,0.7677032560022725,0.8,161
586,0.40268054251628865,0.769230769,161
590,0.41044335293276557,0.769230769,161
593,0.4093977614779606,0.769230769,161
677,0.4381070780021991,0.714285714,161
332,0.6597296784660759,0.583333333,161
584,0.4092395402166685,0.769230769,161
394,0.756165766499905,0.8,161
611,0.4201511443843592,0.666666667,161
615,0.42209313807064347,0.666666667,161
312,0.7639430475654139,0.875,161
314,0.749230275157617,0.875,161
594,0.4455549926016369,0.833333333,161
614,0.4628534170342661,0.833333333,161
618,0.4648692479512597,0.833333333,161
621,0.43610902953983793,0.769230769,161
642,0.4157997111776461,0.769230769,161
646,0.41972481063462447,0.769230769,161
650,0.4439185547772381,0.833333333,161
424,0.7629151864318802,0.923076923,161
317,0.892738120249771,1.0,161
318,0.8816490192101887,1.0,161
591,0.41824753567919026,0.769230769,161
647,0.42364063096213644,0.714285714,161
588,0.4167022679281656,0.769230769,161
667,0.4286832739932899,0.666666667,161
671,0.4289344832311645,0.666666667,161
640,0.4241591236237971,0.769230769,161
644,0.42715390769050954,0.769230769,161
622,0.4724958445329719,0.833333333,161
670,0.4634117787155289,0.833333333,161
674,0.4643932010763076,0.833333333,161
678,0.4702218352518444,0.833333333,161
675,0.4528991906896917,0.714285714,161
592,0.45503816730452584,0.833333333,161
648,0.45423510077412016,0.833333333,161
315,0.9200289049490212,1.0,161
316,0.9097145787659002,1.0,161
619,0.44978821110040207,0.769230769,161
597,0.5067394469756562,0.833333333,161
598,0.4921332147154498,0.833333333,161
612,0.47819858577716917,0.833333333,161
616,0.4792537733983564,0.833333333,161
625,0.5077178019341259,0.833333333,161
626,0.49260557974143654,0.833333333,161
653,0.5056063477136528,0.833333333,161
654,0.49045103894749414,0.833333333,161
681,0.5055010300866979,0.833333333,161
682,0.49036172205439393,0.833333333,161
620,0.48635392154220025,0.833333333,161
668,0.47851208734244277,0.833333333,161
672,0.4785328664074151,0.833333333,161
676,0.48445539641619184,0.833333333,161
596,0.506191479214243,0.833333333,161
624,0.5073894564360428,0.833333333,161
652,0.5045194401761816,0.833333333,161
680,0.5051455987490001,0.833333333,161
595,0.5208168277819122,0.833333333,161
623,0.5217883856476178,0.833333333,161
651,0.5196769314271446,0.833333333,161
679,0.5195679571612122,0.833333333,161
463,0.3451081278273386,0.555555556,79
465,0.34082864749753894,0.555555556,79
363,0.49872627394273367,1.0,79
367,0.5673294349501704,0.303030303,79
369,0.5545870832266689,0.303030303,79
415,0.4874081648269934,0.666666667,79
323,0.3857769760974129,0.4,79
371,0.7761084533458404,0.333333333,79
399,0.7280177166157993,0.4,79
401,0.7057771914823407,0.416666667,79
411,0.464823811557875,1.0,79
327,0.43867481070492903,0.555555556,79
389,0.5977372879734788,0.588235294,79
325,0.38246527148084275,0.4,79
477,0.5659832735684004,1.0,79
365,0.48589631308792924,1.0,79
373,0.7530653137053305,0.333333333,79
351,0.44070732801759094,0.555555556,79
353,0.4342426531592663,0.555555556,79
417,0.4685475248076455,0.666666667,79
431,0.3691878328569402,0.5,79
433,0.36400694122802013,0.5,79
453,0.7179861667699602,0.714285714,79
485,0.812084407861233,0.714285714,79
379,0.4298368193988531,1.0,79
308,0.4250190074738109,0.37037037,79
310,0.41765226589294463,0.37037037,79
329,0.43416960368987406,0.555555556,79
423,0.6736896835421758,0.714285714,79
425,0.6561101832389801,0.714285714,79
413,0.45892588948110513,1.0,79
345,0.7788337657238306,0.588235294,79
291,0.41055939114884465,0.333333333,79
292,0.292892148677852,0.333333333,79
293,0.4052254926715692,0.333333333,79
294,0.2928406170533715,0.333333333,79
295,0.4040138464443389,0.333333333,79
296,0.29273247582174033,0.333333333,79
297,0.40428142849100696,0.333333333,79
298,0.2927324946401272,0.333333333,79
299,0.38798839685406467,0.333333333,79
300,0.27199590903831405,0.333333333,79
301,0.3819176420047145,0.333333333,79
302,0.2677538827508379,0.333333333,79
320,0.40315716534095614,0.476190476,79
322,0.4007748345314095,0.476190476,79
324,0.44667620588614565,0.555555556,79
326,0.4421592036790152,0.555555556,79
328,0.4598426750789776,0.625,79
330,0.4550210622740708,0.625,79
347,0.42897696893413306,1.0,79
348,0.4621609877951127,1.0,79
349,0.42315569692753574,1.0,79
350,0.4557168490353837,1.0,79
352,0.4596392878794481,0.666666667,79
354,0.45484581348915115,0.666666667,79
355,0.4565955539039789,0.555555556,79
356,0.46496245946567144,0.666666667,79
357,0.45215637038424045,0.555555556,79
358,0.4611513194410741,0.666666667,79
375,0.4463498507283582,0.625,79
376,0.45314432622343936,0.666666667,79
377,0.44155278734180553,0.625,79
378,0.4477323690573301,0.666666667,79
380,0.4253029810443434,1.0,79
381,0.4241671268088497,1.0,79
382,0.4192544778288747,1.0,79
383,0.40334129161480936,0.588235294,79
384,0.4389610885086637,0.666666667,79
385,0.39600326792030477,0.588235294,79
386,0.43210756473632317,0.666666667,79
403,0.369884274344471,0.454545455,79
404,0.4217498034508808,0.625,79
405,0.36690982591294174,0.454545455,79
406,0.4182800140705482,0.625,79
407,0.4290110038815043,0.666666667,79
408,0.44051273024202076,0.714285714,79
409,0.4241755304645521,0.666666667,79
410,0.4354504076824437,0.714285714,79
412,0.4622244786290846,1.0,79
414,0.45582250667959834,1.0,79
432,0.4188000424895388,0.714285714,79
434,0.41458782600040733,0.714285714,79
435,0.40322337888593196,0.526315789,79
436,0.43644313437848437,0.714285714,79
437,0.3988907248181012,0.526315789,79
438,0.4322779803863878,0.714285714,79
439,0.3956997787858684,0.666666667,79
440,0.39897252664299837,0.714285714,79
441,0.39329876478609754,0.666666667,79
442,0.395977598810326,0.714285714,79
459,0.4291040911325875,1.0,79
460,0.42168448245760237,1.0,79
461,0.4238919092550809,1.0,79
462,0.41619807727116315,1.0,79
464,0.4043582177440098,0.714285714,79
466,0.4007778598193313,0.714285714,79
467,0.36727891770080073,0.555555556,79
468,0.41285472960996916,0.714285714,79
469,0.36343653668725906,0.555555556,79
470,0.4089798255405846,0.714285714,79
487,0.4295581982123086,0.714285714,79
488,0.4337537252805303,0.714285714,79
489,0.4259516922146001,0.714285714,79
490,0.42889563146521315,0.714285714,79
491,0.4521030871059136,1.0,79
492,0.4467903811504802,1.0,79
493,0.44716268026808753,1.0,79
494,0.44078063602391404,1.0,79
495,0.3938018194789531,0.555555556,79
496,0.4271448643599475,0.769230769,79
